number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,510.494,77.91,423.294,74.52,1.278,4.348
2,БДДР,Бели Искър,15.08,1.4,6.791,45.03,5.391,39.41,0.965,0.654
3,БДДР,Среченска бара,15.5,1.0,12.68,81.81,11.68,80.55,1.088,1.863
4,БДДР,Христо Смирненски,27.7,4.2,24.235,87.49,20.035,85.26,0.029,0.321
5,БДДР,Йовковци,92.179,9.0,65.516,71.08,56.516,67.95,0.102,0.885
6,БДЧР,Тича,311.8,40.0,149.166,47.84,109.166,40.16,0.075,2.269
7,БДЧР,Камчия,233.55,76.0,120.739,51.7,44.739,28.4,0.012,2.778
8,БДЧР,Ясна поляна,32.32,7.55,14.389,44.52,6.839,27.61,0.012,0.428
9,БДИБР,Асеновец,28.2,2.0,13.587,48.18,11.587,44.23,0.012,0.394
10,БДИБР,Боровица,27.3,4.6,25.311,92.71,20.711,91.24,0.24,0.39
11,БДЗБР,Студена,25.2,2.4,18.231,72.34,15.831,69.43,0.122,0.805
12,БДЗБР,Дяково,35.4,8.0,27.318,77.17,19.318,70.5,0.232,0.232
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.546,53.35,0.446,48.3,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.056,46.9,0.856,41.72,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,17.494,55.36,14.994,51.53,0.178,0.93
16,БДЧР,Порой,45.2,2.0,3.003,6.64,1.003,2.32,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.25,26.32,2.45,21.21,0.023,0.012
18,БДДР,Панчарево,6.465,1.5,5.408,83.64,3.908,78.7,1.977,2.528
19,БДДР,Ястребино,62.3,3.9,22.151,35.56,18.251,31.25,0.081,1.343
20,БДДР,Кула,20.25,0.7,8.982,44.36,8.282,42.36,0.0,0.058
21,БДДР,Рабиша,43.2,2.4,11.871,27.48,9.471,23.21,0.0,0.035
22,БДДР,Огоста,506.0,67.0,191.69,37.88,124.69,28.4,2.199,5.556
23,БДДР,Сопот,60.908,1.3,32.14,52.77,30.84,51.74,0.208,0.613
24,БДДР,Горни Дъбник,130.0,3.0,33.896,26.07,30.896,24.33,0.567,1.505
25,БДДР,Бели Лом,25.5,3.2,7.774,30.49,4.574,20.51,0.012,0.116
26,БДЧР,Съединение,12.81,1.5,7.191,56.14,5.691,50.32,0.035,0.019
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,109.834,33.28,88.834,28.75,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,107.81,26.95,77.81,21.03,1.038,6.883
29,БДИБР,Малко Шарково,45.0,3.9,20.779,46.18,16.879,41.07,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.888,7.24,1.188,4.68,0.0,0.414
31,БДИБР,Пясъчник,206.53,3.4,13.395,6.49,9.995,4.92,0.0,0.071
32,БДИБР,Тополница,137.108,20.0,22.379,16.32,2.379,2.03,0.093,2.141
33,БДИБР,Тракиец,114.0,24.0,53.823,47.21,29.823,33.14,0.0,1.042
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,5.417,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,115.315,56.1,95.315,51.36,1.533,12.908
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,12.996,9.14,7.586,5.54,1.114,1.114
,БДИБР,Белмекен-Чаира,149.536,5.179,76.832,51.38,71.653,49.64,1.27,3.921
38,БДИБР,Белмекен,144.036,3.81,72.356,50.23,68.546,48.88,,
39,БДИБР,Чаира,5.5,1.369,4.476,81.39,3.107,75.22,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.584,32.04,20.342,25.8,0.732,0.906
40,БДИБР,Голям Беглик,62.111,3.942,23.834,38.37,19.892,34.2,,
41,БДИБР,Широка поляна,23.98,3.3,3.75,15.64,0.45,2.18,,
42,БДИБР,Беглика,1.554,0.242,0.748,48.14,0.506,38.57,0.055,0.005
43,БДИБР,Тошков Чарк,1.782,0.276,0.986,55.35,0.71,47.17,0.192,0.004
44,БДИБР,Батак,310.298,19.95,168.748,54.38,148.798,51.25,1.288,4.298
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,378.64,84.28,363.733,83.74,1.194,8.304
46,БДИБР,Цанков камък,110.708,31.2,87.542,79.07,56.342,70.86,8.355,1.498
47,БДИБР,Въча,226.12,24.52,128.75,56.94,104.23,51.7,2.526,4.957
48,БДИБР,Кричим,20.256,1.73,19.122,94.4,17.392,93.88,5.26,4.36
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,325.605,65.48,218.429,56.0,2.413,0.989
50,БДИБР,Студен кладенец,387.772,90.667,209.943,54.14,119.276,40.15,0.591,2.618
51,БДИБР,Ивайловград,156.702,59.526,99.009,63.18,39.483,40.63,1.811,0.643
52,БДИБР,Розов кладенец,20.4,13.268,19.068,93.47,5.8,81.32,,
