number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,532.312,81.24,445.112,78.36,1.748,8.003
2,БДДР,Бели Искър,15.08,1.4,7.655,50.76,6.255,45.72,0.001,0.887
3,БДДР,Среченска бара,15.5,1.0,13.048,84.18,12.048,83.09,0.174,1.285
4,БДДР,Христо Смирненски,27.7,4.2,23.126,83.49,18.926,80.54,0.036,0.328
5,БДДР,Йовковци,92.179,9.0,81.558,88.48,72.558,87.23,0.227,0.836
6,БДЧР,Тича,311.8,40.0,198.399,63.63,158.399,58.28,0.063,2.807
7,БДЧР,Камчия,233.55,76.0,172.603,73.9,96.603,61.32,0.416,2.742
8,БДЧР,Ясна поляна,32.32,7.55,16.363,50.63,8.813,35.58,0.023,0.278
9,БДИБР,Асеновец,28.2,2.0,14.207,50.38,12.207,46.59,0.023,0.567
10,БДИБР,Боровица,27.3,4.6,25.2,92.31,20.6,90.75,0.054,0.32
11,БДЗБР,Студена,25.2,2.4,19.535,77.52,17.135,75.15,0.077,0.755
12,БДЗБР,Дяково,35.4,8.0,26.886,75.95,18.886,68.93,0.0,1.071
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.644,62.92,0.544,58.9,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.558,69.18,1.358,66.18,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.428,61.48,16.928,58.17,0.346,0.335
16,БДЧР,Порой,45.2,2.0,4.905,10.85,2.905,6.72,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.03,24.53,2.23,19.31,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.266,81.46,3.766,75.86,4.698,2.865
19,БДДР,Ястребино,62.3,3.9,33.515,53.8,29.615,50.71,0.069,0.822
20,БДДР,Кула,20.25,0.7,8.589,42.41,7.889,40.35,0.012,0.058
21,БДДР,Рабиша,43.2,2.4,12.412,28.73,10.012,24.54,0.0,0.035
22,БДДР,Огоста,506.0,67.0,267.055,52.78,200.055,45.57,0.116,5.208
23,БДДР,Сопот,60.908,1.3,35.9,58.94,34.6,58.05,0.579,3.183
24,БДДР,Горни Дъбник,130.0,3.0,49.511,38.09,46.511,36.62,0.729,1.389
25,БДДР,Бели Лом,25.5,3.2,8.148,31.95,4.948,22.19,0.093,0.093
26,БДЧР,Съединение,12.81,1.5,8.0,62.45,6.5,57.47,0.012,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,141.464,42.87,120.464,38.99,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,175.198,43.8,145.198,39.24,0.606,2.134
29,БДИБР,Малко Шарково,45.0,3.9,30.136,66.97,26.236,63.84,0.058,0.361
30,БДИБР,Домлян,26.074,0.7,2.067,7.93,1.367,5.39,0.072,0.394
31,БДИБР,Пясъчник,206.53,3.4,16.23,7.86,12.83,6.32,0.0,0.148
32,БДИБР,Тополница,137.108,20.0,35.545,25.92,15.545,13.27,0.891,4.41
33,БДИБР,Тракиец,114.0,24.0,64.857,56.89,40.857,45.4,0.006,0.845
34,БДЗБР,Пчелина,54.2,34.2,53.8,99.26,19.6,98.0,1.516,2.095
35,БДДР,Александър Стамболийски,205.569,20.0,137.352,66.82,117.352,63.24,0.311,1.273
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,48.201,33.89,42.791,31.28,0.544,1.169
,БДИБР,Белмекен-Чаира,149.536,5.179,115.828,77.46,110.649,76.65,0.979,2.287
38,БДИБР,Белмекен,144.036,3.81,112.492,78.1,108.682,77.5,,
39,БДИБР,Чаира,5.5,1.369,3.336,60.66,1.967,47.62,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,72.788,84.55,65.546,83.13,0.864,0.854
40,БДИБР,Голям Беглик,62.111,3.942,53.686,86.43,49.744,85.52,,
41,БДИБР,Широка поляна,23.98,3.3,19.102,79.66,15.802,76.41,,
42,БДИБР,Беглика,1.554,0.242,0.936,60.21,0.694,52.87,0.095,0.009
43,БДИБР,Тошков Чарк,1.782,0.276,1.11,62.27,0.834,55.36,0.257,0.257
44,БДИБР,Батак,310.298,19.95,142.574,45.95,122.624,42.23,1.339,4.231
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.316,90.44,391.409,90.12,0.204,1.432
46,БДИБР,Цанков камък,110.708,31.2,74.774,67.54,43.574,54.8,2.22,1.4
47,БДИБР,Въча,226.12,24.52,178.591,78.98,154.071,76.42,6.16,11.137
48,БДИБР,Кричим,20.256,1.73,19.217,94.87,17.487,94.39,10.977,8.877
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,356.127,71.62,248.951,63.82,1.531,1.531
50,БДИБР,Студен кладенец,387.772,90.667,220.423,56.84,129.756,43.67,0.945,3.104
51,БДИБР,Ивайловград,156.702,59.526,138.828,88.59,79.302,81.61,2.873,1.239
52,БДИБР,Розов кладенец,20.4,13.268,17.16,84.12,3.892,54.57,,
