number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,491.546,75.02,404.346,71.18,0.884,3.907
2,БДДР,Бели Искър,15.08,1.4,7.154,47.44,5.754,42.06,0.333,0.904
3,БДДР,Среченска бара,15.5,1.0,10.5,67.74,9.5,65.52,1.331,1.794
4,БДДР,Христо Смирненски,27.7,4.2,24.677,89.09,20.477,87.14,0.196,1.364
5,БДДР,Йовковци,92.179,9.0,57.273,62.13,48.273,58.04,0.031,0.743
6,БДЧР,Тича,311.8,40.0,150.359,48.22,110.359,40.6,1.304,1.304
7,БДЧР,Камчия,233.55,76.0,126.698,54.25,50.698,32.18,0.751,2.186
8,БДЧР,Ясна поляна,32.32,7.55,15.442,47.78,7.892,31.86,0.637,0.289
9,БДИБР,Асеновец,28.2,2.0,14.52,51.49,12.52,47.79,0.347,0.347
10,БДИБР,Боровица,27.3,4.6,27.215,99.69,22.615,99.63,0.14,0.256
11,БДЗБР,Студена,25.2,2.4,15.9,63.09,13.5,59.21,0.332,0.745
12,БДЗБР,Дяково,35.4,8.0,21.48,60.68,13.48,49.2,0.0,0.647
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.246,24.04,0.146,15.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.823,36.53,0.623,30.34,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.129,44.71,11.629,39.96,0.23,0.23
16,БДЧР,Порой,45.2,2.0,2.345,5.19,0.345,0.8,0.104,0.012
17,БДЧР,Ахелой,12.35,0.8,3.646,29.52,2.846,24.64,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.462,84.49,3.962,79.8,1.796,1.796
19,БДДР,Ястребино,62.3,3.9,25.778,41.38,21.878,37.46,0.417,0.093
20,БДДР,Кула,20.25,0.7,8.808,43.5,8.108,41.47,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.734,27.16,9.334,22.88,0.0,0.023
22,БДДР,Огоста,506.0,67.0,158.287,31.28,91.287,20.79,0.093,4.664
23,БДДР,Сопот,60.908,1.3,36.96,60.68,35.66,59.82,0.243,0.243
24,БДДР,Горни Дъбник,130.0,3.0,26.185,20.14,23.185,18.26,0.139,0.336
25,БДДР,Бели Лом,25.5,3.2,7.893,30.95,4.693,21.04,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,7.18,56.05,5.68,50.22,0.058,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,110.628,33.52,89.628,29.01,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,131.288,32.82,101.288,27.38,3.169,1.737
29,БДИБР,Малко Шарково,45.0,3.9,20.001,44.45,16.101,39.18,0.602,0.104
30,БДИБР,Домлян,26.074,0.7,5.176,19.85,4.476,17.64,0.013,0.013
31,БДИБР,Пясъчник,206.53,3.4,15.768,7.63,12.368,6.09,0.437,0.072
32,БДИБР,Тополница,137.108,20.0,28.706,20.94,8.706,7.43,1.782,0.37
33,БДИБР,Тракиец,114.0,24.0,56.0,49.12,32.0,35.56,0.116,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,4.606,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,138.768,67.5,118.768,64.0,3.038,1.105
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,35.605,25.04,30.195,22.07,2.613,1.044
,БДИБР,Белмекен-Чаира,149.536,5.179,56.862,38.03,51.683,35.8,0.29,1.755
38,БДИБР,Белмекен,144.036,3.81,52.261,36.28,48.451,34.55,,
39,БДИБР,Чаира,5.5,1.369,4.6,83.64,3.231,78.22,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.623,32.09,20.381,25.85,0.787,0.235
40,БДИБР,Голям Беглик,62.111,3.942,23.858,38.41,19.916,34.24,,
41,БДИБР,Широка поляна,23.98,3.3,3.765,15.7,0.465,2.25,,
42,БДИБР,Беглика,1.554,0.242,0.839,54.02,0.597,45.54,0.002,0.002
43,БДИБР,Тошков Чарк,1.782,0.276,1.211,67.94,0.935,62.06,0.254,0.002
44,БДИБР,Батак,310.298,19.95,164.327,52.96,144.377,49.73,1.516,0.513
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,349.973,77.9,335.066,77.14,2.384,4.754
46,БДИБР,Цанков камък,110.708,31.2,76.97,69.53,45.77,57.57,7.476,9.992
47,БДИБР,Въча,226.12,24.52,145.55,64.37,121.03,60.03,11.126,6.352
48,БДИБР,Кричим,20.256,1.73,19.858,98.03,18.128,97.85,6.316,4.913
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,408.864,82.23,301.688,77.34,11.459,21.476
50,БДИБР,Студен кладенец,387.772,90.667,326.491,84.2,235.824,79.37,26.5,38.389
51,БДИБР,Ивайловград,156.702,59.526,127.521,81.38,67.995,69.97,36.136,37.654
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,
