number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,505.994,77.22,418.794,73.72,14.035,4.863
2,БДДР,Бели Искър,15.08,1.4,8.11,53.78,6.71,49.05,2.846,1.33
3,БДДР,Среченска бара,15.5,1.0,15.037,97.01,14.037,96.81,0.486,0.486
4,БДДР,Христо Смирненски,27.7,4.2,23.038,83.17,18.838,80.16,0.606,0.752
5,БДДР,Йовковци,92.179,9.0,73.494,79.73,64.494,77.54,0.138,0.704
6,БДЧР,Тича,311.8,40.0,178.65,57.3,138.65,51.01,0.104,1.484
7,БДЧР,Камчия,233.55,76.0,153.864,65.88,77.864,49.42,0.745,2.342
8,БДЧР,Ясна поляна,32.32,7.55,18.349,56.77,10.799,43.6,0.15,0.289
9,БДИБР,Асеновец,28.2,2.0,12.847,45.56,10.847,41.4,0.405,0.324
10,БДИБР,Боровица,27.3,4.6,25.011,91.62,20.411,89.92,0.18,0.33
11,БДЗБР,Студена,25.2,2.4,23.677,93.96,21.277,93.32,2.168,1.783
12,БДЗБР,Дяково,35.4,8.0,21.722,61.36,13.722,50.08,0.964,0.106
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.422,41.23,0.322,34.87,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.289,12.81,0.089,4.31,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.799,59.49,16.299,56.01,0.426,0.82
16,БДЧР,Порой,45.2,2.0,5.393,11.93,3.393,7.85,0.174,0.0
17,БДЧР,Ахелой,12.35,0.8,3.655,29.6,2.855,24.72,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.223,80.79,3.723,74.99,5.806,6.139
19,БДДР,Ястребино,62.3,3.9,35.456,56.91,31.556,54.03,0.139,0.139
20,БДДР,Кула,20.25,0.7,9.448,46.66,8.748,44.75,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.288,28.44,9.888,24.24,0.0,0.046
22,БДДР,Огоста,506.0,67.0,228.5,45.16,161.5,36.79,8.275,4.34
23,БДДР,Сопот,60.908,1.3,43.442,71.32,42.142,70.7,1.042,0.417
24,БДДР,Горни Дъбник,130.0,3.0,48.995,37.69,45.995,36.22,1.377,0.764
25,БДДР,Бели Лом,25.5,3.2,8.687,34.07,5.487,24.61,0.093,0.093
26,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.104,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,132.055,40.02,111.055,35.94,0.162,1.47
28,БДИБР,Жребчево,400.0,30.0,188.236,47.06,158.236,42.77,3.718,3.718
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,7.739,29.68,7.039,27.74,2.365,0.006
31,БДИБР,Пясъчник,206.53,3.4,22.216,10.76,18.816,9.26,0.096,0.096
32,БДИБР,Тополница,137.108,20.0,73.866,53.87,53.866,46.0,3.576,0.567
33,БДИБР,Тракиец,114.0,24.0,62.425,54.76,38.425,42.69,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,139.103,67.67,119.103,64.18,4.838,0.968
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,53.973,37.95,48.563,35.5,7.081,1.047
,БДИБР,Белмекен-Чаира,149.536,5.179,65.706,43.94,60.527,41.93,14.619,5.069
38,БДИБР,Белмекен,144.036,3.81,65.059,45.17,61.249,43.68,,
39,БДИБР,Чаира,5.5,1.369,0.646,11.75,0.0,0.0,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,47.645,55.34,40.403,51.24,5.819,4.894
40,БДИБР,Голям Беглик,62.111,3.942,39.626,63.8,35.684,61.35,,
41,БДИБР,Широка поляна,23.98,3.3,8.02,33.44,4.72,22.82,,
42,БДИБР,Беглика,1.554,0.242,0.868,55.84,0.626,47.69,0.285,0.557
43,БДИБР,Тошков Чарк,1.782,0.276,0.607,34.05,0.331,21.96,0.521,0.627
44,БДИБР,Батак,310.298,19.95,222.083,71.57,202.133,69.62,6.217,0.816
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,386.371,86.0,371.464,85.52,2.996,4.224
46,БДИБР,Цанков камък,110.708,31.2,87.515,79.05,56.315,70.83,14.874,16.438
47,БДИБР,Въча,226.12,24.52,200.61,88.72,176.09,87.35,28.559,22.116
48,БДИБР,Кричим,20.256,1.73,19.806,97.78,18.076,97.57,22.395,22.094
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,381.987,76.82,274.811,70.45,9.928,5.116
50,БДИБР,Студен кладенец,387.772,90.667,321.124,82.81,230.457,77.57,8.85,41.328
51,БДИБР,Ивайловград,156.702,59.526,130.17,83.07,70.644,72.7,46.975,48.523
52,БДИБР,Розов кладенец,20.4,13.268,19.104,93.65,5.836,81.83,,
