number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,509.831,77.81,422.631,74.4,5.732,10.335
2,БДДР,Бели Искър,15.08,1.4,9.233,61.22,7.833,57.26,0.125,0.916
3,БДДР,Среченска бара,15.5,1.0,14.672,94.66,13.672,94.29,0.336,0.556
4,БДДР,Христо Смирненски,27.7,4.2,20.857,75.3,16.657,70.88,1.555,0.748
5,БДДР,Йовковци,92.179,9.0,75.615,82.03,66.615,80.09,0.109,0.686
6,БДЧР,Тича,311.8,40.0,184.348,59.12,144.348,53.11,0.048,1.428
7,БДЧР,Камчия,233.55,76.0,158.38,67.81,82.38,52.29,3.491,2.507
8,БДЧР,Ясна поляна,32.32,7.55,18.797,58.16,11.247,45.41,0.301,0.266
9,БДИБР,Асеновец,28.2,2.0,11.92,42.27,9.92,37.86,1.019,0.394
10,БДИБР,Боровица,27.3,4.6,24.137,88.41,19.537,86.07,0.058,0.255
11,БДЗБР,Студена,25.2,2.4,19.344,76.76,16.944,74.31,0.64,0.806
12,БДЗБР,Дяково,35.4,8.0,22.063,62.32,14.063,51.32,0.0,0.515
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.324,31.59,0.224,24.19,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.826,36.69,0.626,30.52,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.629,58.95,16.129,55.43,0.457,0.26
16,БДЧР,Порой,45.2,2.0,5.292,11.71,3.292,7.62,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.509,28.41,2.709,23.45,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.079,78.56,3.579,72.09,8.775,9.525
19,БДДР,Ястребино,62.3,3.9,34.236,54.95,30.336,51.95,0.521,0.139
20,БДДР,Кула,20.25,0.7,9.343,46.14,8.643,44.21,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.325,28.53,9.925,24.33,0.0,0.0
22,БДДР,Огоста,506.0,67.0,239.05,47.24,172.05,39.19,3.819,9.722
23,БДДР,Сопот,60.908,1.3,35.802,58.78,34.502,57.88,0.255,0.255
24,БДДР,Горни Дъбник,130.0,3.0,47.204,36.31,44.204,34.81,0.995,0.382
25,БДДР,Бели Лом,25.5,3.2,8.08,31.69,4.88,21.88,0.185,0.093
26,БДЧР,Съединение,12.81,1.5,7.902,61.69,6.402,56.6,0.208,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.342,41.01,114.342,37.0,1.053,1.053
28,БДИБР,Жребчево,400.0,30.0,181.06,45.27,151.06,40.83,4.967,1.773
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,4.241,16.27,3.541,13.96,0.357,0.005
31,БДИБР,Пясъчник,206.53,3.4,20.055,9.71,16.655,8.2,0.494,0.089
32,БДИБР,Тополница,137.108,20.0,54.246,39.56,34.246,29.24,3.31,0.556
33,БДИБР,Тракиец,114.0,24.0,62.991,55.26,38.991,43.32,0.035,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238
35,БДДР,Александър Стамболийски,205.569,20.0,129.022,62.76,109.022,58.75,5.111,12.558
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,41.833,29.42,36.423,26.62,2.139,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,83.838,56.07,78.659,54.49,5.783,8.466
38,БДИБР,Белмекен,144.036,3.81,80.074,55.59,76.264,54.39,,
39,БДИБР,Чаира,5.5,1.369,3.764,68.44,2.395,57.99,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.606,61.1,45.364,57.53,1.965,3.499
40,БДИБР,Голям Беглик,62.111,3.942,41.448,66.73,37.506,64.48,,
41,БДИБР,Широка поляна,23.98,3.3,11.158,46.53,7.858,38.0,,
42,БДИБР,Беглика,1.554,0.242,0.916,58.94,0.674,51.37,0.204,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.594,33.36,0.318,21.15,0.426,0.002
44,БДИБР,Батак,310.298,19.95,184.884,59.58,164.934,56.81,4.77,0.512
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,401.86,89.45,386.953,89.09,1.13,8.497
46,БДИБР,Цанков камък,110.708,31.2,77.502,70.01,46.302,58.24,10.307,7.504
47,БДИБР,Въча,226.12,24.52,152.348,67.37,127.828,63.41,21.512,14.915
48,БДИБР,Кричим,20.256,1.73,19.589,96.71,17.859,96.4,16.456,18.962
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,291.043,58.53,183.867,47.14,4.656,0.832
50,БДИБР,Студен кладенец,387.772,90.667,251.081,64.75,160.414,53.99,1.975,1.975
51,БДИБР,Ивайловград,156.702,59.526,115.44,73.67,55.914,57.54,5.683,0.186
52,БДИБР,Розов кладенец,20.4,13.268,18.744,91.88,5.476,76.78,,
