number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,504.277,76.96,417.077,73.42,0.989,5.571
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.721,0.817
3,БДДР,Среченска бара,15.5,1.0,12.1,78.06,11.1,76.55,0.081,0.613
4,БДДР,Христо Смирненски,27.7,4.2,23.958,86.49,19.758,84.08,0.184,0.33
5,БДДР,Йовковци,92.179,9.0,64.619,70.1,55.619,66.87,0.325,0.583
6,БДЧР,Тича,311.8,40.0,146.523,46.99,106.523,39.19,0.083,1.632
7,БДЧР,Камчия,233.55,76.0,115.994,49.67,39.994,25.38,0.006,1.73
8,БДЧР,Ясна поляна,32.32,7.55,13.812,42.74,6.262,25.28,0.012,0.336
9,БДИБР,Асеновец,28.2,2.0,12.92,45.82,10.92,41.68,0.023,0.718
10,БДИБР,Боровица,27.3,4.6,25.08,91.87,20.48,90.22,0.273,0.319
11,БДЗБР,Студена,25.2,2.4,17.466,69.31,15.066,66.08,0.525,0.807
12,БДЗБР,Дяково,35.4,8.0,26.547,74.99,18.547,67.69,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.472,46.09,0.372,40.26,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.058,46.98,0.858,41.82,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.593,52.51,14.093,48.43,0.238,0.99
16,БДЧР,Порой,45.2,2.0,2.758,6.1,0.758,1.75,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.238,26.22,2.438,21.11,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,2.53,2.609
19,БДДР,Ястребино,62.3,3.9,21.754,34.92,17.854,30.57,0.058,0.116
20,БДДР,Кула,20.25,0.7,8.926,44.08,8.226,42.08,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.836,27.4,9.436,23.13,0.0,0.012
22,БДДР,Огоста,506.0,67.0,186.75,36.91,119.75,27.28,0.347,4.745
23,БДДР,Сопот,60.908,1.3,32.0,52.54,30.7,51.5,0.613,0.613
24,БДДР,Горни Дъбник,130.0,3.0,32.35,24.88,29.35,23.11,0.197,1.134
25,БДДР,Бели Лом,25.5,3.2,7.689,30.15,4.489,20.13,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.106,55.47,5.606,49.57,0.035,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,107.793,32.66,86.793,28.09,0.0,1.319
28,БДИБР,Жребчево,400.0,30.0,102.192,25.55,72.192,19.51,0.522,2.744
29,БДИБР,Малко Шарково,45.0,3.9,20.779,46.18,16.879,41.07,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.775,6.81,1.075,4.23,0.0,0.013
31,БДИБР,Пясъчник,206.53,3.4,13.302,6.44,9.902,4.87,0.0,0.06
32,БДИБР,Тополница,137.108,20.0,22.662,16.53,2.662,2.27,0.382,0.382
33,БДИБР,Тракиец,114.0,24.0,52.536,46.08,28.536,31.71,0.01,0.856
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,113.812,55.36,93.812,50.55,6.421,1.225
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,13.058,9.18,7.648,5.59,1.771,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,73.536,49.18,68.357,47.35,0.609,0.116
38,БДИБР,Белмекен,144.036,3.81,70.486,48.94,66.676,47.55,,
39,БДИБР,Чаира,5.5,1.369,3.05,55.46,1.681,40.7,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.351,31.77,20.109,25.5,1.266,3.471
40,БДИБР,Голям Беглик,62.111,3.942,23.691,38.14,19.749,33.95,,
41,БДИБР,Широка поляна,23.98,3.3,3.66,15.26,0.36,1.74,,
42,БДИБР,Беглика,1.554,0.242,0.689,44.36,0.447,34.1,0.059,0.009
43,БДИБР,Тошков Чарк,1.782,0.276,0.831,46.63,0.555,36.85,0.189,0.414
44,БДИБР,Батак,310.298,19.95,162.264,52.29,142.314,49.01,4.185,5.156
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,369.835,82.32,354.928,81.72,1.045,8.155
46,БДИБР,Цанков камък,110.708,31.2,84.123,75.99,52.923,66.56,8.563,17.63
47,БДИБР,Въча,226.12,24.52,131.139,58.0,106.619,52.89,25.792,21.272
48,БДИБР,Кричим,20.256,1.73,19.433,95.94,17.703,95.56,21.204,19.303
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,323.764,65.11,216.588,55.53,1.34,15.535
50,БДИБР,Студен кладенец,387.772,90.667,208.722,53.83,118.055,39.74,15.487,17.498
51,БДИБР,Ивайловград,156.702,59.526,91.443,58.35,31.917,32.84,14.866,24.173
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,
