number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,519.547,79.29,432.347,76.11,1.741,9.478
2,БДДР,Бели Искър,15.08,1.4,6.17,40.91,4.77,34.87,0.682,0.937
3,БДДР,Среченска бара,15.5,1.0,12.14,78.32,11.14,76.83,0.185,0.648
4,БДДР,Христо Смирненски,27.7,4.2,22.522,81.31,18.322,77.97,0.032,0.323
5,БДДР,Йовковци,92.179,9.0,80.302,87.12,71.302,85.72,0.148,0.751
6,БДЧР,Тича,311.8,40.0,194.172,62.27,154.172,56.72,0.063,1.839
7,БДЧР,Камчия,233.55,76.0,165.806,70.99,89.806,57.0,0.039,2.528
8,БДЧР,Ясна поляна,32.32,7.55,15.549,48.11,7.999,32.29,0.012,0.278
9,БДИБР,Асеновец,28.2,2.0,13.153,46.64,11.153,42.57,0.012,0.544
10,БДИБР,Боровица,27.3,4.6,24.643,90.27,20.043,88.3,0.019,0.32
11,БДЗБР,Студена,25.2,2.4,18.162,72.07,15.762,69.13,0.074,0.707
12,БДЗБР,Дяково,35.4,8.0,24.784,70.01,16.784,61.25,0.012,0.987
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.359,35.01,0.259,27.98,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.349,59.91,1.149,56.01,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.92,59.87,16.42,56.43,0.138,0.335
16,БДЧР,Порой,45.2,2.0,4.712,10.42,2.712,6.28,0.127,0.0
17,БДЧР,Ахелой,12.35,0.8,2.96,23.97,2.16,18.7,0.023,0.012
18,БДДР,Панчарево,6.465,1.5,5.317,82.24,3.817,76.87,6.586,6.752
19,БДДР,Ястребино,62.3,3.9,32.427,52.05,28.527,48.85,0.058,0.127
20,БДДР,Кула,20.25,0.7,8.5,41.98,7.8,39.9,0.012,0.058
21,БДДР,Рабиша,43.2,2.4,12.364,28.62,9.964,24.42,0.0,0.023
22,БДДР,Огоста,506.0,67.0,249.765,49.36,182.765,41.63,0.116,8.738
23,БДДР,Сопот,60.908,1.3,34.535,56.7,33.235,55.76,0.602,2.234
24,БДДР,Горни Дъбник,130.0,3.0,46.782,35.99,43.782,34.47,0.359,1.586
25,БДДР,Бели Лом,25.5,3.2,7.944,31.15,4.744,21.27,0.035,0.081
26,БДЧР,Съединение,12.81,1.5,7.872,61.45,6.372,56.34,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.136,41.25,115.136,37.26,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,171.568,42.89,141.568,38.26,2.578,4.87
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.777,6.81,1.077,4.24,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,35.806,26.12,15.806,13.5,1.065,0.556
33,БДИБР,Тракиец,114.0,24.0,64.012,56.15,40.012,44.46,0.006,0.289
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,136.357,66.33,116.357,62.7,1.051,1.051
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.916,32.99,41.506,30.34,0.496,1.112
,БДИБР,Белмекен-Чаира,149.536,5.179,109.52,73.24,104.341,72.28,0.111,3.809
38,БДИБР,Белмекен,144.036,3.81,105.989,73.58,102.179,72.87,,
39,БДИБР,Чаира,5.5,1.369,3.532,64.21,2.163,52.35,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,69.9,81.19,62.658,79.47,1.049,2.705
40,БДИБР,Голям Беглик,62.111,3.942,51.97,83.67,48.028,82.57,,
41,БДИБР,Широка поляна,23.98,3.3,17.93,74.77,14.63,70.74,,
42,БДИБР,Беглика,1.554,0.242,0.852,54.86,0.61,46.53,0.081,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.968,54.34,0.692,45.98,0.214,0.318
44,БДИБР,Батак,310.298,19.95,141.908,45.73,121.958,42.0,3.065,3.065
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,1.111,1.111
46,БДИБР,Цанков камък,110.708,31.2,74.279,67.09,43.079,54.18,2.123,2.94
47,БДИБР,Въча,226.12,24.52,165.072,73.0,140.552,69.72,2.526,9.818
48,БДИБР,Кричим,20.256,1.73,19.667,97.09,17.937,96.82,10.394,9.993
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,323.886,65.14,216.71,55.56,1.682,14.459
50,БДИБР,Студен кладенец,387.772,90.667,220.423,56.84,129.756,43.67,14.797,19.118
51,БДИБР,Ивайловград,156.702,59.526,147.471,94.11,87.945,90.5,21.152,21.152
52,БДИБР,Розов кладенец,20.4,13.268,16.584,81.3,3.316,46.5,,
