number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,516.477,78.82,429.277,75.57,1.471,6.1
2,БДДР,Бели Искър,15.08,1.4,6.012,39.87,4.612,33.71,0.392,0.921
3,БДДР,Среченска бара,15.5,1.0,11.847,76.43,10.847,74.81,0.046,0.66
4,БДДР,Христо Смирненски,27.7,4.2,22.346,80.67,18.146,77.22,0.037,0.328
5,БДДР,Йовковци,92.179,9.0,79.938,86.72,70.938,85.28,0.147,0.748
6,БДЧР,Тича,311.8,40.0,193.084,61.93,153.084,56.32,0.068,1.844
7,БДЧР,Камчия,233.55,76.0,163.894,70.18,87.894,55.79,0.111,2.565
8,БДЧР,Ясна поляна,32.32,7.55,15.204,47.04,7.654,30.9,0.012,0.255
9,БДИБР,Асеновец,28.2,2.0,12.8,45.39,10.8,41.22,0.012,0.544
10,БДИБР,Боровица,27.3,4.6,24.506,89.77,19.906,87.69,0.058,0.255
11,БДЗБР,Студена,25.2,2.4,17.732,70.37,15.332,67.25,0.076,0.82
12,БДЗБР,Дяково,35.4,8.0,24.259,68.53,16.259,59.34,0.0,0.86
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.286,27.97,0.186,20.17,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.316,58.41,1.116,54.36,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.782,59.44,16.282,55.95,0.138,0.335
16,БДЧР,Порой,45.2,2.0,9.0,19.91,7.0,16.2,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,2.948,23.87,2.148,18.6,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.274,81.57,3.774,76.0,3.58,4.974
19,БДДР,Ястребино,62.3,3.9,32.388,51.99,28.488,48.78,0.069,0.139
20,БДДР,Кула,20.25,0.7,8.478,41.87,7.778,39.79,0.023,0.046
21,БДДР,Рабиша,43.2,2.4,12.352,28.59,9.952,24.39,0.0,0.012
22,БДДР,Огоста,506.0,67.0,245.41,48.5,178.41,40.64,0.116,6.597
23,БДДР,Сопот,60.908,1.3,34.0,55.82,32.7,54.86,0.0,0.579
24,БДДР,Горни Дъбник,130.0,3.0,46.045,35.42,43.045,33.89,0.301,1.516
25,БДДР,Бели Лом,25.5,3.2,7.917,31.05,4.717,21.15,0.012,0.069
26,БДЧР,Съединение,12.81,1.5,7.826,61.09,6.326,55.93,0.012,0.098
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,134.549,40.77,113.549,36.75,0.0,2.616
28,БДИБР,Жребчево,400.0,30.0,172.756,43.19,142.756,38.58,6.399,4.871
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.749,6.71,1.049,4.13,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,36.132,26.35,16.132,13.78,1.053,0.556
33,БДИБР,Тракиец,114.0,24.0,63.851,56.01,39.851,44.28,0.006,0.231
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,4.016,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,136.027,66.17,116.027,62.52,0.123,1.079
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.651,32.8,41.241,30.15,0.442,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,107.113,71.63,101.934,70.61,0.84,5.975
38,БДИБР,Белмекен,144.036,3.81,103.524,71.87,99.714,71.11,,
39,БДИБР,Чаира,5.5,1.369,3.59,65.27,2.221,53.76,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,68.975,80.12,61.733,78.29,1.109,3.196
40,БДИБР,Голям Беглик,62.111,3.942,51.518,82.95,47.576,81.79,,
41,БДИБР,Широка поляна,23.98,3.3,17.457,72.8,14.157,68.46,,
42,БДИБР,Беглика,1.554,0.242,0.837,53.88,0.595,45.37,0.056,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.889,49.91,0.613,40.73,0.174,0.38
44,БДИБР,Батак,310.298,19.95,142.074,45.79,122.124,42.06,3.37,2.406
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,0.395,0.395
46,БДИБР,Цанков камък,110.708,31.2,73.786,66.65,42.586,53.56,2.119,1.848
47,БДИБР,Въча,226.12,24.52,161.899,71.6,137.379,68.14,5.755,8.128
48,БДИБР,Кричим,20.256,1.73,19.355,95.55,17.625,95.14,8.46,9.762
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,314.202,63.19,207.026,53.08,2.878,19.51
50,БДИБР,Студен кладенец,387.772,90.667,222.485,57.38,131.818,44.37,18.336,13.975
51,БДИБР,Ивайловград,156.702,59.526,147.324,94.02,87.798,90.35,14.39,14.39
52,БДИБР,Розов кладенец,20.4,13.268,16.548,81.12,3.28,45.99,,
