number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,563.085,85.93,475.885,83.77,5.397,24.637
2,БДДР,Бели Искър,15.08,1.4,10.243,67.93,8.843,64.64,0.591,0.687
3,БДДР,Среченска бара,15.5,1.0,15.027,96.95,14.027,96.74,0.509,0.625
4,БДДР,Христо Смирненски,27.7,4.2,25.371,91.59,21.171,90.09,0.178,0.324
5,БДДР,Йовковци,92.179,9.0,70.986,77.01,61.986,74.52,0.244,0.807
6,БДЧР,Тича,311.8,40.0,169.871,54.48,129.871,47.78,0.093,2.563
7,БДЧР,Камчия,233.55,76.0,152.186,65.16,76.186,48.36,0.134,2.935
8,БДЧР,Ясна поляна,32.32,7.55,19.933,61.67,12.383,49.99,0.012,0.417
9,БДИБР,Асеновец,28.2,2.0,16.147,57.26,14.147,54.0,0.231,0.382
10,БДИБР,Боровица,27.3,4.6,27.175,99.54,22.575,99.45,0.216,0.39
11,БДЗБР,Студена,25.2,2.4,23.078,91.58,20.678,90.69,0.404,0.752
12,БДЗБР,Дяково,35.4,8.0,33.486,94.59,25.486,93.01,0.0,0.22
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.895,87.38,0.795,86.02,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.139,94.99,1.939,94.5,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.69,62.31,17.19,59.07,0.281,0.489
16,БДЧР,Порой,45.2,2.0,5.103,11.29,3.103,7.18,0.046,0.012
17,БДЧР,Ахелой,12.35,0.8,3.664,29.67,2.864,24.8,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.338,82.57,3.838,77.31,24.322,24.73
19,БДДР,Ястребино,62.3,3.9,31.792,51.03,27.892,47.76,0.208,1.296
20,БДДР,Кула,20.25,0.7,9.469,46.76,8.769,44.85,0.035,0.046
21,БДДР,Рабиша,43.2,2.4,12.186,28.21,9.786,23.99,0.0,0.023
22,БДДР,Огоста,506.0,67.0,241.8,47.79,174.8,39.82,1.042,12.612
23,БДДР,Сопот,60.908,1.3,52.32,85.9,51.02,85.59,0.324,1.713
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.926,1.539
25,БДДР,Бели Лом,25.5,3.2,8.535,33.47,5.335,23.92,0.104,0.544
26,БДЧР,Съединение,12.81,1.5,7.929,61.9,6.429,56.84,0.058,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,125.819,38.13,104.819,33.92,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,188.65,47.16,158.65,42.88,0.648,10.231
29,БДИБР,Малко Шарково,45.0,3.9,29.598,65.77,25.698,62.53,0.104,0.995
30,БДИБР,Домлян,26.074,0.7,18.029,69.14,17.329,68.29,0.0,1.528
31,БДИБР,Пясъчник,206.53,3.4,23.85,11.55,20.45,10.07,0.0,3.519
32,БДИБР,Тополница,137.108,20.0,95.709,69.81,75.709,64.65,1.667,11.539
33,БДИБР,Тракиец,114.0,24.0,62.05,54.43,38.05,42.28,0.058,0.903
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,163.799,79.68,143.799,77.49,2.36,13.084
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,73.97,52.01,68.56,50.12,1.574,7.293
,БДИБР,Белмекен-Чаира,149.536,5.179,124.642,83.35,119.463,82.76,6.657,11.17
38,БДИБР,Белмекен,144.036,3.81,121.432,84.31,117.622,83.88,,
39,БДИБР,Чаира,5.5,1.369,3.21,58.37,1.841,44.57,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,50.002,58.08,42.76,54.23,3.258,3.919
40,БДИБР,Голям Беглик,62.111,3.942,41.086,66.15,37.144,63.86,,
41,БДИБР,Широка поляна,23.98,3.3,8.916,37.18,5.616,27.16,,
42,БДИБР,Беглика,1.554,0.242,0.755,48.56,0.513,39.07,0.228,0.027
43,БДИБР,Тошков Чарк,1.782,0.276,1.565,87.83,1.289,85.6,0.386,0.525
44,БДИБР,Батак,310.298,19.95,226.003,72.83,206.053,70.97,5.28,12.841
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,404.831,90.11,389.924,89.77,1.213,3.669
46,БДИБР,Цанков камък,110.708,31.2,81.459,73.58,50.259,63.21,8.301,1.601
47,БДИБР,Въча,226.12,24.52,167.508,74.08,142.988,70.93,9.764,23.861
48,БДИБР,Кричим,20.256,1.73,19.65,97.01,17.92,96.73,24.278,23.175
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,332.555,66.88,225.379,57.78,6.7,24.124
50,БДИБР,Студен кладенец,387.772,90.667,281.47,72.59,190.803,64.22,23.641,31.865
51,БДИБР,Ивайловград,156.702,59.526,130.438,83.24,70.912,72.97,27.938,32.597
52,БДИБР,Розов кладенец,20.4,13.268,18.204,89.24,4.936,69.21,,
