number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,520.884,79.49,433.684,76.35,1.916,5.014
2,БДДР,Бели Искър,15.08,1.4,6.241,41.39,4.841,35.39,0.602,0.919
3,БДДР,Среченска бара,15.5,1.0,12.22,78.84,11.22,77.38,0.15,0.694
4,БДДР,Христо Смирненски,27.7,4.2,22.572,81.49,18.372,78.18,0.036,0.327
5,БДДР,Йовковци,92.179,9.0,80.406,87.23,71.406,85.85,0.159,0.762
6,БДЧР,Тича,311.8,40.0,194.479,62.37,154.479,56.84,0.042,1.819
7,БДЧР,Камчия,233.55,76.0,166.341,71.22,90.341,57.34,0.018,2.53
8,БДЧР,Ясна поляна,32.32,7.55,15.509,47.99,7.959,32.13,0.035,0.266
9,БДИБР,Асеновец,28.2,2.0,13.203,46.82,11.203,42.76,0.012,0.475
10,БДИБР,Боровица,27.3,4.6,24.694,90.45,20.094,88.52,0.019,0.32
11,БДЗБР,Студена,25.2,2.4,18.272,72.51,15.872,69.61,0.073,0.704
12,БДЗБР,Дяково,35.4,8.0,24.952,70.49,16.952,61.87,0.0,0.975
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.382,37.33,0.282,30.55,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.362,60.48,1.162,56.63,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.955,59.98,16.455,56.55,0.138,0.335
16,БДЧР,Порой,45.2,2.0,4.712,10.42,2.712,6.28,0.127,0.0
17,БДЧР,Ахелой,12.35,0.8,2.964,24.0,2.164,18.74,0.035,0.012
18,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,75.71,2.472,3.055
19,БДДР,Ястребино,62.3,3.9,32.44,52.07,28.54,48.87,0.046,0.127
20,БДДР,Кула,20.25,0.7,8.508,42.01,7.808,39.94,0.012,0.058
21,БДДР,Рабиша,43.2,2.4,12.368,28.63,9.968,24.43,0.0,0.023
22,БДДР,Огоста,506.0,67.0,251.245,49.65,184.245,41.97,0.116,10.069
23,БДДР,Сопот,60.908,1.3,34.91,57.32,33.61,56.39,0.012,2.859
24,БДДР,Горни Дъбник,130.0,3.0,46.993,36.15,43.993,34.64,0.37,1.586
25,БДДР,Бели Лом,25.5,3.2,7.955,31.2,4.755,21.32,0.012,0.081
26,БДЧР,Съединение,12.81,1.5,7.886,61.56,6.386,56.46,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.589,41.39,115.589,37.41,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,172.162,43.04,142.162,38.42,0.015,3.071
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.785,6.84,1.085,4.27,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,35.719,26.05,15.719,13.42,1.065,0.556
33,БДИБР,Тракиец,114.0,24.0,64.061,56.19,40.061,44.51,0.006,0.289
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,136.357,66.33,116.357,62.7,0.936,0.936
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,47.022,33.06,41.612,30.42,0.496,1.112
,БДИБР,Белмекен-Чаира,149.536,5.179,110.077,73.61,104.898,72.67,0.165,6.735
38,БДИБР,Белмекен,144.036,3.81,106.564,73.98,102.754,73.28,,
39,БДИБР,Чаира,5.5,1.369,3.513,63.87,2.144,51.9,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,70.304,81.66,63.062,79.98,1.487,3.145
40,БДИБР,Голям Беглик,62.111,3.942,52.273,84.16,48.331,83.09,,
41,БДИБР,Широка поляна,23.98,3.3,18.031,75.19,14.731,71.23,,
42,БДИБР,Беглика,1.554,0.242,0.844,54.3,0.602,45.87,0.129,0.479
43,БДИБР,Тошков Чарк,1.782,0.276,0.992,55.66,0.716,47.53,0.212,0.379
44,БДИБР,Батак,310.298,19.95,141.741,45.68,121.791,41.95,3.918,2.954
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,1.037,1.037
46,БДИБР,Цанков камък,110.708,31.2,74.326,67.14,43.126,54.24,2.036,3.943
47,БДИБР,Въча,226.12,24.52,166.29,73.54,141.77,70.32,3.233,10.525
48,БДИБР,Кричим,20.256,1.73,19.468,96.11,17.738,95.75,10.454,9.352
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,326.22,65.61,219.044,56.16,0.931,16.646
50,БДИБР,Студен кладенец,387.772,90.667,221.357,57.08,130.69,43.99,15.6,28.657
51,БДИБР,Ивайловград,156.702,59.526,147.764,94.3,88.238,90.8,31.096,20.917
52,БДИБР,Розов кладенец,20.4,13.268,16.656,81.65,3.388,47.51,,
