number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,570.582,87.08,483.382,85.09,51.722,16.317
2,БДДР,Бели Искър,15.08,1.4,11.127,73.79,9.727,71.11,5.825,8.406
3,БДДР,Среченска бара,15.5,1.0,15.21,98.13,14.21,98.0,0.556,0.44
4,БДДР,Христо Смирненски,27.7,4.2,25.131,90.73,20.931,89.07,1.361,0.777
5,БДДР,Йовковци,92.179,9.0,72.232,78.36,63.232,76.02,0.184,0.742
6,БДЧР,Тича,311.8,40.0,174.967,56.11,134.967,49.66,0.479,1.932
7,БДЧР,Камчия,233.55,76.0,157.936,67.62,81.936,52.01,2.441,2.811
8,БДЧР,Ясна поляна,32.32,7.55,20.598,63.73,13.048,52.68,0.59,0.301
9,БДИБР,Асеновец,28.2,2.0,16.04,56.88,14.04,53.59,0.625,0.324
10,БДИБР,Боровица,27.3,4.6,26.64,97.58,22.04,97.09,0.783,0.32
11,БДЗБР,Студена,25.2,2.4,23.843,94.62,21.443,94.05,4.023,1.52
12,БДЗБР,Дяково,35.4,8.0,32.075,90.61,24.075,87.86,3.278,0.239
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.512,50.0,0.412,44.59,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.057,91.33,1.857,90.48,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.655,62.2,17.155,58.95,1.11,0.3
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.139,0.0
17,БДЧР,Ахелой,12.35,0.8,3.738,30.27,2.938,25.44,0.035,0.0
18,БДДР,Панчарево,6.465,1.5,5.288,81.79,3.788,76.29,24.937,25.437
19,БДДР,Ястребино,62.3,3.9,33.908,54.43,30.008,51.38,1.042,0.66
20,БДДР,Кула,20.25,0.7,9.48,46.81,8.78,44.91,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.222,28.29,9.822,24.07,0.0,0.012
22,БДДР,Огоста,506.0,67.0,250.12,49.43,183.12,41.71,17.303,6.192
23,БДДР,Сопот,60.908,1.3,52.14,85.6,50.84,85.29,3.229,0.451
24,БДДР,Горни Дъбник,130.0,3.0,48.415,37.24,45.415,35.76,0.521,1.134
25,БДДР,Бели Лом,25.5,3.2,8.725,34.22,5.525,24.78,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,8.107,63.29,6.607,58.42,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,128.994,39.09,107.994,34.95,0.104,1.412
28,БДИБР,Жребчево,400.0,30.0,202.83,50.71,172.83,46.71,6.067,2.711
29,БДИБР,Малко Шарково,45.0,3.9,30.5,67.78,26.6,64.72,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,17.263,66.21,16.563,65.28,2.577,0.008
31,БДИБР,Пясъчник,206.53,3.4,24.002,11.62,20.602,10.14,0.547,0.107
32,БДИБР,Тополница,137.108,20.0,93.059,67.87,73.059,62.39,11.771,3.507
33,БДИБР,Тракиец,114.0,24.0,63.511,55.71,39.511,43.9,0.15,0.764
34,БДЗБР,Пчелина,54.2,34.2,54.5,100.55,20.3,101.5,22.801,21.644
35,БДДР,Александър Стамболийски,205.569,20.0,161.591,78.61,141.591,76.3,27.933,1.58
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,84.745,59.59,79.335,57.99,9.063,7.239
,БДИБР,Белмекен-Чаира,149.536,5.179,126.562,84.64,121.383,84.09,32.971,14.759
38,БДИБР,Белмекен,144.036,3.81,124.234,86.25,120.424,85.88,,
39,БДИБР,Чаира,5.5,1.369,2.328,42.33,0.959,23.22,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.64,61.14,45.398,57.58,6.958,5.612
40,БДИБР,Голям Беглик,62.111,3.942,42.778,68.87,38.836,66.76,,
41,БДИБР,Широка поляна,23.98,3.3,9.861,41.12,6.561,31.73,,
42,БДИБР,Беглика,1.554,0.242,0.899,57.83,0.657,50.05,0.499,0.556
43,БДИБР,Тошков Чарк,1.782,0.276,1.098,61.61,0.822,54.57,0.792,0.565
44,БДИБР,Батак,310.298,19.95,233.002,75.09,213.052,73.38,12.248,10.088
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,400.693,89.19,385.786,88.82,10.613,3.246
46,БДИБР,Цанков камък,110.708,31.2,73.763,66.63,42.563,53.53,15.941,15.399
47,БДИБР,Въча,226.12,24.52,184.353,81.53,159.833,79.28,24.186,22.195
48,БДИБР,Кричим,20.256,1.73,19.044,94.02,17.314,93.46,22.231,26.833
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,345.287,69.44,238.111,61.04,14.631,20.615
50,БДИБР,Студен кладенец,387.772,90.667,302.312,77.96,211.645,71.24,19.044,27.633
51,БДИБР,Ивайловград,156.702,59.526,123.277,78.67,63.751,65.6,27.486,28.948
52,БДИБР,Розов кладенец,20.4,13.268,19.392,95.06,6.124,85.87,,
