number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,520.617,79.45,433.417,76.3,0.404,6.598
2,БДДР,Бели Искър,15.08,1.4,7.661,50.8,6.261,45.77,0.327,1.173
3,БДДР,Среченска бара,15.5,1.0,13.672,88.21,12.672,87.39,0.104,0.66
4,БДДР,Христо Смирненски,27.7,4.2,24.879,89.82,20.679,88.0,0.05,0.343
5,БДДР,Йовковци,92.179,9.0,67.291,73.0,58.291,70.08,0.139,0.937
6,БДЧР,Тича,311.8,40.0,154.798,49.65,114.798,42.24,0.063,3.081
7,БДЧР,Камчия,233.55,76.0,129.342,55.38,53.342,33.86,0.014,3.267
8,БДЧР,Ясна поляна,32.32,7.55,15.817,48.94,8.267,33.38,0.012,0.567
9,БДИБР,Асеновец,28.2,2.0,14.347,50.88,12.347,47.13,0.012,0.324
10,БДИБР,Боровица,27.3,4.6,25.719,94.21,21.119,93.04,0.183,0.38
11,БДЗБР,Студена,25.2,2.4,19.876,78.87,17.476,76.65,0.068,0.794
12,БДЗБР,Дяково,35.4,8.0,29.073,82.13,21.073,76.91,0.0,0.638
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.713,69.59,0.613,66.3,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.075,47.75,0.875,42.66,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.348,58.06,15.848,54.46,0.143,0.351
16,БДЧР,Порой,45.2,2.0,3.354,7.42,1.354,3.13,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.354,27.16,2.554,22.11,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,1.821,1.821
19,БДДР,Ястребино,62.3,3.9,24.858,39.9,20.958,35.89,0.44,1.435
20,БДДР,Кула,20.25,0.7,9.128,45.08,8.428,43.11,0.012,0.069
21,БДДР,Рабиша,43.2,2.4,11.975,27.72,9.575,23.47,0.0,0.081
22,БДДР,Огоста,506.0,67.0,204.44,40.4,137.44,31.31,0.752,7.234
23,БДДР,Сопот,60.908,1.3,37.67,61.85,36.37,61.02,2.002,4.838
24,БДДР,Горни Дъбник,130.0,3.0,37.523,28.86,34.523,27.18,1.319,3.368
25,БДДР,Бели Лом,25.5,3.2,7.978,31.29,4.778,21.43,0.127,0.324
26,БДЧР,Съединение,12.81,1.5,7.367,57.51,5.867,51.87,0.058,0.162
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,114.029,34.55,93.029,30.11,0.0,2.616
28,БДИБР,Жребчево,400.0,30.0,123.784,30.95,93.784,25.35,2.241,10.691
29,БДИБР,Малко Шарково,45.0,3.9,22.078,49.06,18.178,44.23,0.104,1.667
30,БДИБР,Домлян,26.074,0.7,5.31,20.37,4.61,18.17,0.0,3.042
31,БДИБР,Пясъчник,206.53,3.4,14.98,7.25,11.58,5.7,0.0,1.823
32,БДИБР,Тополница,137.108,20.0,36.763,26.81,16.763,14.31,0.301,6.898
33,БДИБР,Тракиец,114.0,24.0,56.449,49.52,32.449,36.05,0.001,1.192
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,129.987,63.23,109.987,59.27,0.897,2.764
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,24.354,17.12,18.944,13.85,0.068,8.102
,БДИБР,Белмекен-Чаира,149.536,5.179,86.216,57.66,81.037,56.14,2.33,6.814
38,БДИБР,Белмекен,144.036,3.81,82.114,57.01,78.304,55.84,,
39,БДИБР,Чаира,5.5,1.369,4.102,74.59,2.733,66.16,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.865,32.37,20.623,26.16,2.309,5.476
40,БДИБР,Голям Беглик,62.111,3.942,24.025,38.68,20.083,34.53,,
41,БДИБР,Широка поляна,23.98,3.3,3.84,16.01,0.54,2.61,,
42,БДИБР,Беглика,1.554,0.242,0.759,48.84,0.517,39.4,0.157,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,1.122,62.94,0.846,56.15,0.235,0.006
44,БДИБР,Батак,310.298,19.95,184.424,59.43,164.474,56.65,7.688,14.074
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,390.085,86.83,375.178,86.38,3.189,1.961
46,БДИБР,Цанков камък,110.708,31.2,75.961,68.61,44.761,56.3,3.899,1.413
47,БДИБР,Въча,226.12,24.52,138.782,61.38,114.262,56.68,3.687,11.714
48,БДИБР,Кричим,20.256,1.73,19.91,98.29,18.18,98.13,11.629,9.123
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,321.443,64.65,214.267,54.93,6.487,0.852
50,БДИБР,Студен кладенец,387.772,90.667,214.378,55.28,123.711,41.64,0.846,2.93
51,БДИБР,Ивайловград,156.702,59.526,116.875,74.58,57.349,59.02,1.71,18.497
52,БДИБР,Розов кладенец,20.4,13.268,19.284,94.53,6.016,84.35,,
