number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,558.387,85.22,471.187,82.95,2.593,8.981
2,БДДР,Бели Искър,15.08,1.4,10.48,69.49,9.08,66.37,0.381,0.793
3,БДДР,Среченска бара,15.5,1.0,14.566,93.97,13.566,93.56,0.44,0.671
4,БДДР,Христо Смирненски,27.7,4.2,24.311,87.77,20.111,85.58,0.029,0.321
5,БДДР,Йовковци,92.179,9.0,84.113,91.25,75.113,90.3,0.276,0.899
6,БДЧР,Тича,311.8,40.0,211.153,67.72,171.153,62.97,0.058,3.089
7,БДЧР,Камчия,233.55,76.0,188.727,80.81,112.727,71.55,0.292,3.301
8,БДЧР,Ясна поляна,32.32,7.55,17.189,53.18,9.639,38.91,0.012,0.521
9,БДИБР,Асеновец,28.2,2.0,16.487,58.46,14.487,55.29,0.046,0.359
10,БДИБР,Боровица,27.3,4.6,26.24,96.12,21.64,95.33,0.033,0.38
11,БДЗБР,Студена,25.2,2.4,22.285,88.43,19.885,87.21,0.164,0.685
12,БДЗБР,Дяково,35.4,8.0,30.782,86.96,22.782,83.15,0.006,0.577
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.861,84.1,0.761,82.38,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.95,86.57,1.75,85.27,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,20.39,64.53,17.89,61.48,0.346,0.335
16,БДЧР,Порой,45.2,2.0,5.342,11.82,3.342,7.74,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.165,25.63,2.365,20.48,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,5.46,5.303
19,БДДР,Ястребино,62.3,3.9,36.913,59.25,33.013,56.53,0.486,1.748
20,БДДР,Кула,20.25,0.7,8.774,43.33,8.074,41.3,0.023,0.081
21,БДДР,Рабиша,43.2,2.4,12.585,29.13,10.185,24.96,0.0,0.046
22,БДДР,Огоста,506.0,67.0,303.73,60.03,236.73,53.92,0.174,10.706
23,БДДР,Сопот,60.908,1.3,47.4,77.82,46.1,77.34,0.266,3.449
24,БДДР,Горни Дъбник,130.0,3.0,53.582,41.22,50.582,39.83,1.088,1.759
25,БДДР,Бели Лом,25.5,3.2,8.199,32.15,4.999,22.42,0.174,0.451
26,БДЧР,Съединение,12.81,1.5,8.348,65.17,6.848,60.55,0.023,0.127
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,150.011,45.46,129.011,41.75,0.062,1.566
28,БДИБР,Жребчево,400.0,30.0,209.032,52.26,179.032,48.39,0.665,13.859
29,БДИБР,Малко Шарково,45.0,3.9,31.526,70.06,27.626,67.22,0.058,0.972
30,БДИБР,Домлян,26.074,0.7,9.666,37.07,8.966,35.33,0.311,2.535
31,БДИБР,Пясъчник,206.53,3.4,27.236,13.19,23.836,11.73,0.0,4.861
32,БДИБР,Тополница,137.108,20.0,78.993,57.61,58.993,50.37,1.968,16.319
33,БДИБР,Тракиец,114.0,24.0,69.066,60.58,45.066,50.07,0.006,1.1
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,166.684,81.08,146.684,79.05,1.546,11.319
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,79.322,55.78,73.912,54.03,0.89,12.117
,БДИБР,Белмекен-Чаира,149.536,5.179,129.276,86.45,124.097,85.97,1.671,6.711
38,БДИБР,Белмекен,144.036,3.81,125.346,87.02,121.536,86.67,,
39,БДИБР,Чаира,5.5,1.369,3.93,71.46,2.561,62.01,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,76.342,88.68,69.1,87.64,1.344,1.798
40,БДИБР,Голям Беглик,62.111,3.942,55.435,89.25,51.493,88.52,,
41,БДИБР,Широка поляна,23.98,3.3,20.907,87.19,17.607,85.14,,
42,БДИБР,Беглика,1.554,0.242,0.874,56.25,0.632,48.17,0.084,0.011
43,БДИБР,Тошков Чарк,1.782,0.276,0.988,55.45,0.712,47.29,0.238,0.009
44,БДИБР,Батак,310.298,19.95,168.921,54.44,148.971,51.31,3.099,14.134
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,0.963,0.963
46,БДИБР,Цанков камък,110.708,31.2,78.085,70.53,46.885,58.97,2.291,1.445
47,БДИБР,Въча,226.12,24.52,199.172,88.08,174.652,86.63,2.379,12.043
48,БДИБР,Кричим,20.256,1.73,19.088,94.23,17.358,93.69,11.678,10.578
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,372.77,74.97,265.594,68.09,2.305,13.368
50,БДИБР,Студен кладенец,387.772,90.667,296.407,76.44,205.74,69.25,12.115,20.62
51,БДИБР,Ивайловград,156.702,59.526,138.828,88.59,79.302,81.61,16.75,20.022
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
