number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,515.545,78.68,428.345,75.41,6.204,3.121
2,БДДР,Бели Искър,15.08,1.4,10.051,66.65,8.651,63.24,0.426,0.761
3,БДДР,Среченска бара,15.5,1.0,14.557,93.92,13.557,93.5,0.116,1.111
4,БДДР,Христо Смирненски,27.7,4.2,21.358,77.11,17.158,73.01,0.49,0.759
5,БДДР,Йовковци,92.179,9.0,77.121,83.66,68.121,81.9,0.111,0.696
6,БДЧР,Тича,311.8,40.0,187.594,60.16,147.594,54.3,0.128,1.509
7,БДЧР,Камчия,233.55,76.0,157.64,67.5,81.64,51.82,1.582,2.335
8,БДЧР,Ясна поляна,32.32,7.55,18.261,56.5,10.711,43.24,0.313,0.278
9,БДИБР,Асеновец,28.2,2.0,11.533,40.9,9.533,36.39,0.058,0.37
10,БДИБР,Боровица,27.3,4.6,24.124,88.37,19.524,86.01,0.105,0.255
11,БДЗБР,Студена,25.2,2.4,18.698,74.2,16.298,71.48,0.945,0.814
12,БДЗБР,Дяково,35.4,8.0,23.576,66.6,15.576,56.85,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.247,24.1,0.147,15.89,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.364,60.55,1.164,56.71,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.68,59.11,16.18,55.6,0.138,0.335
16,БДЧР,Порой,45.2,2.0,5.128,11.35,3.128,7.24,0.231,0.0
17,БДЧР,Ахелой,12.35,0.8,3.382,27.38,2.582,22.35,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.173,80.01,3.673,73.97,2.91,3.243
19,БДДР,Ястребино,62.3,3.9,33.513,53.79,29.613,50.71,0.313,0.139
20,БДДР,Кула,20.25,0.7,9.312,45.99,8.612,44.05,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,246.62,48.74,179.62,40.92,2.778,4.745
23,БДДР,Сопот,60.908,1.3,33.55,55.08,32.25,54.1,1.956,0.22
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.987,31.32,4.787,21.47,0.185,0.081
26,БДЧР,Съединение,12.81,1.5,7.833,61.15,6.333,55.99,0.208,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.136,41.25,115.136,37.26,1.134,1.134
28,БДИБР,Жребчево,400.0,30.0,177.64,44.41,147.64,39.9,1.78,1.78
29,БДИБР,Малко Шарково,45.0,3.9,30.24,67.2,26.34,64.09,0.706,0.104
30,БДИБР,Домлян,26.074,0.7,3.318,12.73,2.618,10.32,0.692,0.004
31,БДИБР,Пясъчник,206.53,3.4,18.865,9.13,15.465,7.61,0.49,0.085
32,БДИБР,Тополница,137.108,20.0,46.115,33.63,26.115,22.3,2.303,0.556
33,БДИБР,Тракиец,114.0,24.0,63.247,55.48,39.247,43.61,0.058,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,138.935,67.59,118.935,64.09,3.012,1.078
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,45.235,31.81,39.825,29.11,1.655,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,92.997,62.19,87.818,60.83,4.036,1.926
38,БДИБР,Белмекен,144.036,3.81,88.642,61.54,84.832,60.5,,
39,БДИБР,Чаира,5.5,1.369,4.355,79.19,2.986,72.29,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,64.011,74.35,56.769,72.0,2.03,4.457
40,БДИБР,Голям Беглик,62.111,3.942,48.243,77.67,44.301,76.16,,
41,БДИБР,Широка поляна,23.98,3.3,15.767,65.75,12.467,60.29,,
42,БДИБР,Беглика,1.554,0.242,0.899,57.83,0.657,50.05,0.202,0.002
43,БДИБР,Тошков Чарк,1.782,0.276,0.588,33.02,0.312,20.74,0.448,0.001
44,БДИБР,Батак,310.298,19.95,161.676,52.1,141.726,48.81,5.333,0.478
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,417.561,92.95,402.654,92.7,2.997,4.225
46,БДИБР,Цанков камък,110.708,31.2,79.559,71.86,48.359,60.82,4.796,1.364
47,БДИБР,Въча,226.12,24.52,128.435,56.8,103.915,51.55,5.909,5.099
48,БДИБР,Кричим,20.256,1.73,19.485,96.2,17.755,95.84,5.182,8.089
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,281.797,56.67,174.621,44.77,8.087,0.802
50,БДИБР,Студен кладенец,387.772,90.667,239.338,61.72,148.671,50.04,2.0,2.0
51,БДИБР,Ивайловград,156.702,59.526,116.156,74.13,56.63,58.28,8.558,0.273
52,БДИБР,Розов кладенец,20.4,13.268,19.248,94.35,5.98,83.85,,
