number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,542.486,82.79,455.286,80.15,35.77,13.717
2,БДДР,Бели Искър,15.08,1.4,9.837,65.23,8.437,61.67,2.197,2.373
3,БДДР,Среченска бара,15.5,1.0,15.162,97.82,14.162,97.67,0.451,0.451
4,БДДР,Христо Смирненски,27.7,4.2,25.169,90.86,20.969,89.23,3.554,0.779
5,БДДР,Йовковци,92.179,9.0,71.655,77.73,62.655,75.33,0.187,0.742
6,БДЧР,Тича,311.8,40.0,175.343,56.24,135.343,49.8,2.12,2.12
7,БДЧР,Камчия,233.55,76.0,154.827,66.29,78.827,50.03,7.858,2.395
8,БДЧР,Ясна поляна,32.32,7.55,20.343,62.94,12.793,51.65,0.718,0.243
9,БДИБР,Асеновец,28.2,2.0,14.56,51.63,12.56,47.94,1.563,0.324
10,БДИБР,Боровица,27.3,4.6,25.479,93.33,20.879,91.98,0.818,0.32
11,БДЗБР,Студена,25.2,2.4,23.926,94.94,21.526,94.41,1.552,7.716
12,БДЗБР,Дяково,35.4,8.0,28.834,81.45,20.834,76.04,2.667,0.114
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.446,43.55,0.346,37.45,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.654,73.45,1.454,70.86,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.765,59.38,16.265,55.89,0.497,0.3
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.069,0.0
17,БДЧР,Ахелой,12.35,0.8,3.747,30.34,2.947,25.52,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.245,81.13,3.745,75.42,17.115,16.782
19,БДДР,Ястребино,62.3,3.9,34.367,55.16,30.467,52.17,0.174,0.556
20,БДДР,Кула,20.25,0.7,9.469,46.76,8.769,44.85,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.242,28.34,9.842,24.12,0.0,0.023
22,БДДР,Огоста,506.0,67.0,232.82,46.01,165.82,37.77,14.178,4.803
23,БДДР,Сопот,60.908,1.3,48.205,79.14,46.905,78.69,6.574,0.44
24,БДДР,Горни Дъбник,130.0,3.0,48.679,37.45,45.679,35.97,0.394,0.995
25,БДДР,Бели Лом,25.5,3.2,8.668,33.99,5.468,24.52,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,130.014,39.4,109.014,35.28,0.324,1.632
28,БДИБР,Жребчево,400.0,30.0,195.0,48.75,165.0,44.59,8.888,2.175
29,БДИБР,Малко Шарково,45.0,3.9,30.473,67.72,26.573,64.66,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,13.499,51.77,12.799,50.44,2.426,0.007
31,БДИБР,Пясъчник,206.53,3.4,23.47,11.36,20.07,9.88,0.101,0.101
32,БДИБР,Тополница,137.108,20.0,83.631,61.0,63.631,54.34,8.611,6.759
33,БДИБР,Тракиец,114.0,24.0,63.685,55.86,39.685,44.09,0.926,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.4,100.37,20.2,101.0,17.604,17.604
35,БДДР,Александър Стамболийски,205.569,20.0,151.191,73.55,131.191,70.7,14.818,11.769
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,72.639,51.08,67.229,49.14,11.509,3.464
,БДИБР,Белмекен-Чаира,149.536,5.179,104.533,69.9,99.354,68.83,24.586,6.519
38,БДИБР,Белмекен,144.036,3.81,102.949,71.47,99.139,70.7,,
39,БДИБР,Чаира,5.5,1.369,1.584,28.81,0.215,5.22,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,50.143,58.24,42.901,54.41,8.901,3.118
40,БДИБР,Голям Беглик,62.111,3.942,41.712,67.16,37.77,64.93,,
41,БДИБР,Широка поляна,23.98,3.3,8.431,35.16,5.131,24.81,,
42,БДИБР,Беглика,1.554,0.242,0.906,58.3,0.664,50.61,0.549,0.52
43,БДИБР,Тошков Чарк,1.782,0.276,0.803,45.04,0.527,34.97,0.713,0.754
44,БДИБР,Батак,310.298,19.95,228.709,73.71,208.759,71.9,10.343,8.183
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,395.495,88.03,380.588,87.62,5.454,2.998
46,БДИБР,Цанков камък,110.708,31.2,76.825,69.39,45.625,57.38,13.107,11.157
47,БДИБР,Въча,226.12,24.52,188.653,83.43,164.133,81.42,26.765,19.3
48,БДИБР,Кричим,20.256,1.73,19.433,95.94,17.703,95.56,19.784,24.495
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,357.449,71.89,250.273,64.16,17.935,10.275
50,БДИБР,Студен кладенец,387.772,90.667,309.022,79.69,218.355,73.49,16.404,19.296
51,БДИБР,Ивайловград,156.702,59.526,125.186,79.89,65.66,67.57,23.226,14.348
52,БДИБР,Розов кладенец,20.4,13.268,18.708,91.71,5.44,76.28,,
