number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,509.169,77.71,421.969,74.28,9.705,3.573
2,БДДР,Бели Искър,15.08,1.4,9.126,60.52,7.726,56.47,1.133,0.92
3,БДДР,Среченска бара,15.5,1.0,14.624,94.35,13.624,93.96,1.377,1.713
4,БДДР,Христо Смирненски,27.7,4.2,20.95,75.63,16.75,71.28,0.885,0.751
5,БДДР,Йовковци,92.179,9.0,75.416,81.82,66.416,79.85,0.104,0.68
6,БДЧР,Тича,311.8,40.0,183.858,58.97,143.858,52.93,0.097,1.477
7,БДЧР,Камчия,233.55,76.0,158.232,67.75,82.232,52.19,1.834,2.563
8,БДЧР,Ясна поляна,32.32,7.55,18.812,58.21,11.262,45.47,0.278,0.243
9,БДИБР,Асеновец,28.2,2.0,12.0,42.55,10.0,38.17,0.903,0.44
10,БДИБР,Боровица,27.3,4.6,24.094,88.26,19.494,85.88,0.255,0.255
11,БДЗБР,Студена,25.2,2.4,19.373,76.88,16.973,74.44,1.584,0.758
12,БДЗБР,Дяково,35.4,8.0,21.9,61.86,13.9,50.73,0.0,0.343
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.327,31.93,0.227,24.57,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.753,33.45,0.553,26.97,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.663,59.06,16.163,55.54,0.457,0.26
16,БДЧР,Порой,45.2,2.0,5.304,11.73,3.304,7.65,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.521,28.51,2.721,23.56,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.079,78.56,3.579,72.09,2.463,4.379
19,БДДР,Ястребино,62.3,3.9,34.334,55.11,30.434,52.11,0.162,0.162
20,БДДР,Кула,20.25,0.7,9.343,46.14,8.643,44.21,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.324,28.53,9.924,24.32,0.0,0.012
22,БДДР,Огоста,506.0,67.0,237.18,46.87,170.18,38.77,5.903,7.755
23,БДДР,Сопот,60.908,1.3,35.834,58.83,34.534,57.94,0.255,0.255
24,БДДР,Горни Дъбник,130.0,3.0,47.204,36.31,44.204,34.81,0.579,0.579
25,БДДР,Бели Лом,25.5,3.2,8.097,31.75,4.897,21.96,0.093,0.093
26,БДЧР,Съединение,12.81,1.5,7.911,61.76,6.411,56.68,0.104,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.116,40.94,114.116,36.93,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,181.612,45.4,151.612,40.98,1.703,1.703
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,4.472,17.15,3.772,14.86,0.745,0.004
31,БДИБР,Пясъчник,206.53,3.4,20.125,9.74,16.725,8.23,0.494,0.089
32,БДИБР,Тополница,137.108,20.0,55.109,40.19,35.109,29.98,3.31,0.556
33,БДИБР,Тракиец,114.0,24.0,62.963,55.23,38.963,43.29,0.035,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.986,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,125.909,61.25,105.909,57.07,3.327,12.519
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,42.131,29.63,36.721,26.84,2.435,3.591
,БДИБР,Белмекен-Чаира,149.536,5.179,83.123,55.59,77.944,53.99,6.028,7.055
38,БДИБР,Белмекен,144.036,3.81,79.462,55.17,75.652,53.95,,
39,БДИБР,Чаира,5.5,1.369,3.661,66.57,2.292,55.49,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.406,60.87,45.164,57.28,6.314,4.338
40,БДИБР,Голям Беглик,62.111,3.942,41.745,67.21,37.803,64.99,,
41,БДИБР,Широка поляна,23.98,3.3,10.661,44.46,7.361,35.6,,
42,БДИБР,Беглика,1.554,0.242,0.879,56.56,0.637,48.54,0.298,0.555
43,БДИБР,Тошков Чарк,1.782,0.276,0.695,39.03,0.419,27.85,0.519,0.625
44,БДИБР,Батак,310.298,19.95,186.356,60.06,166.406,57.31,7.099,0.713
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,400.587,89.17,385.68,88.8,13.383,8.472
46,БДИБР,Цанков камък,110.708,31.2,79.312,71.64,48.112,60.51,14.782,7.093
47,БДИБР,Въча,226.12,24.52,154.152,68.17,129.632,64.3,20.21,12.208
48,БДИБР,Кричим,20.256,1.73,18.967,93.63,17.237,93.04,13.512,17.113
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,294.598,59.25,187.422,48.05,31.561,0.642
50,БДИБР,Студен кладенец,387.772,90.667,253.243,65.31,162.576,54.72,21.911,1.876
51,БДИБР,Ивайловград,156.702,59.526,116.395,74.28,56.869,58.52,1.581,0.195
52,БДИБР,Розов кладенец,20.4,13.268,18.816,92.24,5.548,77.79,,
