number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,513.947,78.44,426.747,75.12,0.476,6.634
2,БДДР,Бели Искър,15.08,1.4,6.855,45.46,5.455,39.88,0.332,0.971
3,БДДР,Среченска бара,15.5,1.0,13.008,83.92,12.008,82.81,0.012,0.66
4,БДДР,Христо Смирненски,27.7,4.2,24.538,88.59,20.338,86.55,0.043,0.335
5,БДДР,Йовковци,92.179,9.0,66.331,71.96,57.331,68.93,0.111,0.901
6,БДЧР,Тича,311.8,40.0,151.858,48.7,111.858,41.15,0.055,2.378
7,БДЧР,Камчия,233.55,76.0,124.37,53.25,48.37,30.7,0.014,3.116
8,БДЧР,Ясна поляна,32.32,7.55,15.008,46.44,7.458,30.11,0.012,0.509
9,БДИБР,Асеновец,28.2,2.0,13.947,49.46,11.947,45.6,0.023,0.336
10,БДИБР,Боровица,27.3,4.6,25.389,93.0,20.789,91.58,0.101,0.39
11,БДЗБР,Студена,25.2,2.4,18.981,75.32,16.581,72.72,0.059,0.8
12,БДЗБР,Дяково,35.4,8.0,27.934,78.91,19.934,72.75,0.0,0.851
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.608,59.33,0.508,54.92,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.056,46.9,0.856,41.72,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.024,57.04,15.524,53.35,0.13,0.338
16,БДЧР,Порой,45.2,2.0,3.091,6.84,1.091,2.53,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.278,26.54,2.478,21.45,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.503,85.12,4.003,80.62,1.825,1.431
19,БДДР,Ястребино,62.3,3.9,23.424,37.6,19.524,33.43,0.116,1.227
20,БДДР,Кула,20.25,0.7,9.046,44.67,8.346,42.69,0.0,0.069
21,БДДР,Рабиша,43.2,2.4,11.915,27.58,9.515,23.32,0.0,0.046
22,БДДР,Огоста,506.0,67.0,196.865,38.91,129.865,29.58,0.116,6.539
23,БДДР,Сопот,60.908,1.3,33.45,54.92,32.15,53.94,0.15,4.78
24,БДДР,Горни Дъбник,130.0,3.0,34.908,26.85,31.908,25.12,0.556,2.095
25,БДДР,Бели Лом,25.5,3.2,7.91,31.02,4.71,21.12,0.069,0.069
26,БДЧР,Съединение,12.81,1.5,7.245,56.56,5.745,50.8,0.231,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,111.308,33.73,90.308,29.23,0.706,2.014
28,БДИБР,Жребчево,400.0,30.0,114.072,28.52,84.072,22.72,0.017,8.2
29,БДИБР,Малко Шарково,45.0,3.9,20.865,46.37,16.965,41.28,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.466,9.46,1.766,6.96,0.0,0.7
31,БДИБР,Пясъчник,206.53,3.4,13.476,6.53,10.076,4.96,0.0,0.094
32,БДИБР,Тополница,137.108,20.0,26.908,19.63,6.908,5.9,0.324,12.998
33,БДИБР,Тракиец,114.0,24.0,54.792,48.06,30.792,34.21,0.0,1.088
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,1.574,1.574
35,БДДР,Александър Стамболийски,205.569,20.0,127.181,61.87,107.181,57.76,0.27,3.039
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,16.243,11.42,10.833,7.92,0.405,6.419
,БДИБР,Белмекен-Чаира,149.536,5.179,80.375,53.75,75.196,52.09,0.461,9.017
38,БДИБР,Белмекен,144.036,3.81,76.028,52.78,72.218,51.5,,
39,БДИБР,Чаира,5.5,1.369,4.347,79.03,2.978,72.08,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.511,30.79,19.269,24.44,1.031,0.748
40,БДИБР,Голям Беглик,62.111,3.942,22.776,36.67,18.834,32.38,,
41,БДИБР,Широка поляна,23.98,3.3,3.735,15.58,0.435,2.1,,
42,БДИБР,Беглика,1.554,0.242,0.683,43.94,0.441,33.6,0.028,0.481
43,БДИБР,Тошков Чарк,1.782,0.276,1.076,60.4,0.8,53.15,0.148,0.35
44,БДИБР,Батак,310.298,19.95,174.555,56.25,154.605,53.25,1.209,12.244
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,385.311,85.77,370.404,85.28,0.992,8.359
46,БДИБР,Цанков камък,110.708,31.2,80.755,72.94,49.555,62.33,7.056,1.559
47,БДИБР,Въча,226.12,24.52,131.21,58.03,106.69,52.92,2.791,7.722
48,БДИБР,Кричим,20.256,1.73,19.304,95.3,17.574,94.86,7.632,8.032
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,323.274,65.01,216.098,55.4,1.23,1.23
50,БДИБР,Студен кладенец,387.772,90.667,211.879,54.64,121.212,40.8,0.804,2.855
51,БДИБР,Ивайловград,156.702,59.526,103.3,65.92,43.774,45.05,0.878,7.146
52,БДИБР,Розов кладенец,20.4,13.268,19.176,94.0,5.908,82.84,,
