number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,553.43,84.46,466.23,82.08,0.633,10.179
2,БДДР,Бели Искър,15.08,1.4,10.237,67.88,8.837,64.59,0.355,0.913
3,БДДР,Среченска бара,15.5,1.0,14.365,92.68,13.365,92.17,0.37,2.037
4,БДДР,Христо Смирненски,27.7,4.2,24.21,87.4,20.01,85.15,0.181,0.327
5,БДДР,Йовковци,92.179,9.0,83.79,90.9,74.79,89.92,0.272,0.893
6,БДЧР,Тича,311.8,40.0,209.521,67.2,169.521,62.37,0.061,3.27
7,БДЧР,Камчия,233.55,76.0,186.538,79.87,110.538,70.16,0.054,3.237
8,БДЧР,Ясна поляна,32.32,7.55,16.78,51.92,9.23,37.26,0.012,0.521
9,БДИБР,Асеновец,28.2,2.0,16.247,57.61,14.247,54.38,0.069,0.532
10,БДИБР,Боровица,27.3,4.6,26.09,95.57,21.49,94.67,0.068,0.38
11,БДЗБР,Студена,25.2,2.4,21.975,87.2,19.575,85.85,0.093,0.778
12,БДЗБР,Дяково,35.4,8.0,30.387,85.84,22.387,81.71,0.006,0.767
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.879,85.88,0.779,84.35,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.901,84.42,1.701,82.9,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,20.25,64.08,17.75,61.0,0.338,0.335
16,БДЧР,Порой,45.2,2.0,5.254,11.62,3.254,7.53,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.133,25.37,2.333,20.2,0.012,0.035
18,БДДР,Панчарево,6.465,1.5,5.428,83.96,3.928,79.11,7.945,7.788
19,БДДР,Ястребино,62.3,3.9,36.385,58.4,32.485,55.63,0.289,1.343
20,БДДР,Кула,20.25,0.7,8.74,43.16,8.04,41.13,0.023,0.081
21,БДДР,Рабиша,43.2,2.4,12.56,29.07,10.16,24.9,0.0,0.046
22,БДДР,Огоста,506.0,67.0,297.365,58.77,230.365,52.47,0.116,11.111
23,БДДР,Сопот,60.908,1.3,45.95,75.44,44.65,74.91,0.845,3.449
24,БДДР,Горни Дъбник,130.0,3.0,53.238,40.95,50.238,39.56,1.088,1.759
25,БДДР,Бели Лом,25.5,3.2,8.208,32.19,5.008,22.46,0.197,0.093
26,БДЧР,Съединение,12.81,1.5,8.294,64.75,6.794,60.07,0.012,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,148.581,45.02,127.581,41.29,0.004,3.013
28,БДИБР,Жребчево,400.0,30.0,203.12,50.78,173.12,46.79,0.568,13.154
29,БДИБР,Малко Шарково,45.0,3.9,31.026,68.95,27.126,66.0,0.058,0.363
30,БДИБР,Домлян,26.074,0.7,8.53,32.71,7.83,30.86,0.0,2.131
31,БДИБР,Пясъчник,206.53,3.4,24.648,11.93,21.248,10.46,0.0,5.162
32,БДИБР,Тополница,137.108,20.0,72.154,52.63,52.154,44.53,2.361,16.146
33,БДИБР,Тракиец,114.0,24.0,68.499,60.09,44.499,49.44,0.006,1.1
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708
35,БДДР,Александър Стамболийски,205.569,20.0,161.408,78.52,141.408,76.2,1.085,11.692
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,74.182,52.16,68.772,50.27,0.979,10.819
,БДИБР,Белмекен-Чаира,149.536,5.179,126.533,84.62,121.354,84.07,1.559,6.134
38,БДИБР,Белмекен,144.036,3.81,122.75,85.22,118.94,84.82,,
39,БДИБР,Чаира,5.5,1.369,3.782,68.77,2.413,58.42,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,75.456,87.65,68.214,86.51,0.805,2.144
40,БДИБР,Голям Беглик,62.111,3.942,54.887,88.37,50.945,87.58,,
41,БДИБР,Широка поляна,23.98,3.3,20.569,85.78,17.269,83.51,,
42,БДИБР,Беглика,1.554,0.242,0.872,56.12,0.63,48.02,0.083,0.008
43,БДИБР,Тошков Чарк,1.782,0.276,0.941,52.83,0.665,44.18,0.204,0.35
44,БДИБР,Батак,310.298,19.95,164.067,52.87,144.117,49.64,2.418,13.453
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,405.785,90.33,390.878,89.99,1.333,1.333
46,БДИБР,Цанков камък,110.708,31.2,76.585,69.18,45.385,57.08,1.784,1.506
47,БДИБР,Въча,226.12,24.52,197.25,87.23,172.73,85.68,2.536,9.684
48,БДИБР,Кричим,20.256,1.73,19.381,95.68,17.651,95.28,9.082,9.382
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,368.83,74.18,261.654,67.08,1.869,1.869
50,БДИБР,Студен кладенец,387.772,90.667,291.291,75.12,200.624,67.53,0.83,12.06
51,БДИБР,Ивайловград,156.702,59.526,139.394,88.95,79.868,82.19,12.915,1.467
52,БДИБР,Розов кладенец,20.4,13.268,18.852,92.41,5.584,78.3,,
