number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,506.919,77.36,419.719,73.89,7.091,14.745
2,БДДР,Бели Искър,15.08,1.4,7.865,52.16,6.465,47.26,0.235,0.763
3,БДДР,Среченска бара,15.5,1.0,15.018,96.89,14.018,96.68,0.556,0.44
4,БДДР,Христо Смирненски,27.7,4.2,22.749,82.13,18.549,78.93,0.769,0.331
5,БДДР,Йовковци,92.179,9.0,73.983,80.26,64.983,78.12,0.14,0.708
6,БДЧР,Тича,311.8,40.0,179.578,57.59,139.578,51.35,0.111,1.338
7,БДЧР,Камчия,233.55,76.0,154.753,66.26,78.753,49.99,2.48,2.341
8,БДЧР,Ясна поляна,32.32,7.55,18.453,57.09,10.903,44.02,0.127,0.266
9,БДИБР,Асеновец,28.2,2.0,12.653,44.87,10.653,40.66,0.544,0.313
10,БДИБР,Боровица,27.3,4.6,24.947,91.38,20.347,89.63,0.967,0.319
11,БДЗБР,Студена,25.2,2.4,23.409,92.89,21.009,92.15,2.204,1.158
12,БДЗБР,Дяково,35.4,8.0,21.34,60.28,13.34,48.69,0.489,0.166
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.38,37.06,0.28,30.25,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.329,14.61,0.129,6.29,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.112,60.48,16.612,57.09,0.415,0.82
16,БДЧР,Порой,45.2,2.0,5.393,11.93,3.393,7.85,0.15,0.0
17,БДЧР,Ахелой,12.35,0.8,3.633,29.42,2.833,24.53,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.13,79.34,3.63,73.1,15.237,15.237
19,БДДР,Ястребино,62.3,3.9,35.203,56.51,31.303,53.6,0.37,0.185
20,БДДР,Кула,20.25,0.7,9.438,46.61,8.738,44.7,0.289,0.046
21,БДДР,Рабиша,43.2,2.4,12.301,28.47,9.901,24.27,0.0,0.012
22,БДДР,Огоста,506.0,67.0,227.31,44.92,160.31,36.52,3.646,7.581
23,БДДР,Сопот,60.908,1.3,42.17,69.24,40.87,68.56,1.377,0.336
24,БДДР,Горни Дъбник,130.0,3.0,48.468,37.28,45.468,35.8,1.1,0.486
25,БДДР,Бели Лом,25.5,3.2,8.573,33.62,5.373,24.09,0.313,0.081
26,БДЧР,Съединение,12.81,1.5,8.063,62.94,6.563,58.03,0.185,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,133.075,40.33,112.075,36.27,1.111,1.111
28,БДИБР,Жребчево,400.0,30.0,187.408,46.85,157.408,42.54,1.718,1.718
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,6.777,25.99,6.077,23.95,0.593,0.006
31,БДИБР,Пясъчник,206.53,3.4,21.95,10.63,18.55,9.13,0.535,0.095
32,БДИБР,Тополница,137.108,20.0,69.207,50.48,49.207,42.02,7.488,2.755
33,БДИБР,Тракиец,114.0,24.0,62.545,54.86,38.545,42.83,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,134.544,65.45,114.544,61.73,5.762,1.014
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,50.615,35.59,45.205,33.04,4.851,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,65.127,43.55,59.948,41.53,3.672,7.035
38,БДИБР,Белмекен,144.036,3.81,64.624,44.87,60.814,43.37,,
39,БДИБР,Чаира,5.5,1.369,0.503,9.14,0.0,0.0,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,47.268,54.9,40.026,50.76,5.732,5.278
40,БДИБР,Голям Беглик,62.111,3.942,38.764,62.41,34.822,59.86,,
41,БДИБР,Широка поляна,23.98,3.3,8.504,35.46,5.204,25.16,,
42,БДИБР,Беглика,1.554,0.242,0.891,57.35,0.649,49.48,0.377,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.735,41.27,0.459,30.5,0.735,0.878
44,БДИБР,Батак,310.298,19.95,216.027,69.62,196.077,67.53,9.197,0.653
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,385.735,85.86,370.828,85.38,6.206,8.662
46,БДИБР,Цанков камък,110.708,31.2,91.405,82.56,60.205,75.72,23.136,24.115
47,БДИБР,Въча,226.12,24.52,195.265,86.35,170.745,84.69,35.779,14.47
48,БДИБР,Кричим,20.256,1.73,19.572,96.62,17.842,96.31,15.171,16.775
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,374.957,75.41,267.781,68.65,37.303,0.947
50,БДИБР,Студен кладенец,387.772,90.667,329.835,85.06,239.168,80.5,30.623,27.639
51,БДИБР,Ивайловград,156.702,59.526,129.37,82.56,69.844,71.87,38.037,28.829
52,БДИБР,Розов кладенец,20.4,13.268,19.176,94.0,5.908,82.84,,
