number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,536.643,81.9,449.443,79.12,1.343,6.051
2,БДДР,Бели Искър,15.08,1.4,8.362,55.45,6.962,50.89,0.305,0.956
3,БДДР,Среченска бара,15.5,1.0,13.52,87.23,12.52,86.34,0.197,0.66
4,БДДР,Христо Смирненски,27.7,4.2,23.555,85.04,19.355,82.36,0.046,0.338
5,БДДР,Йовковци,92.179,9.0,82.244,89.22,73.244,88.06,0.298,0.911
6,БДЧР,Тича,311.8,40.0,201.636,64.67,161.636,59.47,0.057,2.963
7,БДЧР,Камчия,233.55,76.0,176.736,75.67,100.736,63.94,0.014,2.861
8,БДЧР,Ясна поляна,32.32,7.55,16.85,52.13,9.3,37.55,0.012,0.347
9,БДИБР,Асеновец,28.2,2.0,14.7,52.13,12.7,48.47,0.069,0.451
10,БДИБР,Боровица,27.3,4.6,25.474,93.31,20.874,91.96,0.125,0.38
11,БДЗБР,Студена,25.2,2.4,20.296,80.54,17.896,78.49,0.092,0.767
12,БДЗБР,Дяково,35.4,8.0,27.765,78.43,19.765,72.13,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.789,77.03,0.689,74.54,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.67,74.16,1.47,71.64,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.673,62.26,17.173,59.01,0.346,0.335
16,БДЧР,Порой,45.2,2.0,5.016,11.1,3.016,6.98,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.057,24.75,2.257,19.54,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.31,82.13,3.81,76.73,3.745,2.911
19,БДДР,Ястребино,62.3,3.9,34.17,54.85,30.27,51.83,0.556,0.938
20,БДДР,Кула,20.25,0.7,8.632,42.63,7.932,40.57,0.046,0.069
21,БДДР,Рабиша,43.2,2.4,12.451,28.82,10.051,24.63,0.0,0.035
22,БДДР,Огоста,506.0,67.0,275.115,54.37,208.115,47.41,0.231,7.581
23,БДДР,Сопот,60.908,1.3,38.975,63.99,37.675,63.2,1.227,3.831
24,БДДР,Горни Дъбник,130.0,3.0,50.256,38.66,47.256,37.21,0.938,1.609
25,БДДР,Бели Лом,25.5,3.2,8.199,32.15,4.999,22.42,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,8.075,63.04,6.575,58.13,0.035,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,143.768,43.57,122.768,39.73,0.046,3.067
28,БДИБР,Жребчево,400.0,30.0,182.026,45.51,152.026,41.09,0.91,7.299
29,БДИБР,Малко Шарково,45.0,3.9,30.291,67.31,26.391,64.21,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.591,9.94,1.891,7.45,0.0,1.238
31,БДИБР,Пясъчник,206.53,3.4,16.398,7.94,12.998,6.4,0.0,1.823
32,БДИБР,Тополница,137.108,20.0,42.578,31.05,22.578,19.28,1.227,10.81
33,БДИБР,Тракиец,114.0,24.0,65.909,57.81,41.909,46.57,0.006,0.926
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,144.087,70.09,124.087,66.87,1.103,3.08
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,51.343,36.1,45.933,33.58,0.407,6.942
,БДИБР,Белмекен-Чаира,149.536,5.179,116.84,78.14,111.661,77.35,0.336,0.982
38,БДИБР,Белмекен,144.036,3.81,113.233,78.61,109.423,78.03,,
39,БДИБР,Чаира,5.5,1.369,3.607,65.59,2.238,54.18,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,72.939,84.72,65.697,83.32,1.095,1.987
40,БДИБР,Голям Беглик,62.111,3.942,53.724,86.5,49.782,85.58,,
41,БДИБР,Широка поляна,23.98,3.3,19.215,80.13,15.915,76.96,,
42,БДИБР,Беглика,1.554,0.242,0.896,57.67,0.654,49.86,0.278,0.478
43,БДИБР,Тошков Чарк,1.782,0.276,0.977,54.85,0.701,46.57,0.356,0.002
44,БДИБР,Батак,310.298,19.95,146.828,47.32,126.878,43.7,2.298,7.153
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.21,90.42,391.303,90.09,0.988,0.988
46,БДИБР,Цанков камък,110.708,31.2,74.185,67.01,42.985,54.06,2.224,1.409
47,БДИБР,Въча,226.12,24.52,183.106,80.98,158.586,78.66,10.429,13.415
48,БДИБР,Кричим,20.256,1.73,19.243,95.0,17.513,94.53,13.072,13.872
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,355.203,71.44,248.027,63.59,3.144,1.618
50,БДИБР,Студен кладенец,387.772,90.667,223.999,57.77,133.332,44.88,0.712,2.911
51,БДИБР,Ивайловград,156.702,59.526,141.245,90.14,81.719,84.09,2.737,6.048
52,БДИБР,Розов кладенец,20.4,13.268,17.412,85.35,4.144,58.11,,
