number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,535.965,81.8,448.765,79.0,3.016,6.152
2,БДДР,Бели Искър,15.08,1.4,8.283,54.93,6.883,50.31,0.318,0.87
3,БДДР,Среченска бара,15.5,1.0,13.504,87.12,12.504,86.23,0.567,0.66
4,БДДР,Христо Смирненски,27.7,4.2,23.504,84.85,19.304,82.15,0.038,0.33
5,БДДР,Йовковци,92.179,9.0,82.138,89.11,73.138,87.93,0.274,0.886
6,БДЧР,Тича,311.8,40.0,201.133,64.51,161.133,59.28,0.039,2.623
7,БДЧР,Камчия,233.55,76.0,176.0,75.36,100.0,63.47,0.019,2.89
8,БДЧР,Ясна поляна,32.32,7.55,16.78,51.92,9.23,37.26,0.092,0.347
9,БДИБР,Асеновец,28.2,2.0,14.627,51.87,12.627,48.19,0.046,0.509
10,БДИБР,Боровица,27.3,4.6,25.431,93.15,20.831,91.77,0.125,0.38
11,БДЗБР,Студена,25.2,2.4,20.18,80.08,17.78,77.98,0.089,0.759
12,БДЗБР,Дяково,35.4,8.0,27.672,78.17,19.672,71.8,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.766,74.83,0.666,72.1,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.656,73.52,1.456,70.94,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.655,62.2,17.155,58.95,0.543,0.335
16,БДЧР,Порой,45.2,2.0,5.004,11.07,3.004,6.95,0.127,0.0
17,БДЧР,Ахелой,12.35,0.8,3.053,24.72,2.253,19.51,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.387,83.33,3.887,78.29,4.82,5.214
19,БДДР,Ястребино,62.3,3.9,34.105,54.74,30.205,51.72,0.463,0.833
20,БДДР,Кула,20.25,0.7,8.626,42.6,7.926,40.54,0.035,0.069
21,БДДР,Рабиша,43.2,2.4,12.444,28.81,10.044,24.62,0.0,0.035
22,БДДР,Огоста,506.0,67.0,273.62,54.08,206.62,47.07,0.926,9.606
23,БДДР,Сопот,60.908,1.3,38.525,63.25,37.225,62.45,1.227,3.831
24,БДДР,Горни Дъбник,130.0,3.0,50.142,38.57,47.142,37.12,0.949,1.609
25,БДДР,Бели Лом,25.5,3.2,8.199,32.15,4.999,22.42,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,8.066,62.97,6.566,58.05,0.035,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,143.508,43.49,122.508,39.65,1.817,3.322
28,БДИБР,Жребчево,400.0,30.0,180.922,45.23,150.922,40.79,0.937,7.326
29,БДИБР,Малко Шарково,45.0,3.9,30.291,67.31,26.391,64.21,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.461,9.44,1.761,6.94,0.0,0.592
31,БДИБР,Пясъчник,206.53,3.4,16.371,7.93,12.971,6.39,0.0,0.152
32,БДИБР,Тополница,137.108,20.0,40.969,29.88,20.969,17.91,1.539,10.59
33,БДИБР,Тракиец,114.0,24.0,65.746,57.67,41.746,46.38,0.006,0.972
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.141,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,142.471,69.31,122.471,66.0,1.168,11.983
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,50.337,35.39,44.927,32.84,0.299,4.809
,БДИБР,Белмекен-Чаира,149.536,5.179,116.818,78.12,111.639,77.34,0.825,0.996
38,БДИБР,Белмекен,144.036,3.81,113.316,78.67,109.506,78.09,,
39,БДИБР,Чаира,5.5,1.369,3.502,63.67,2.133,51.63,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,72.902,84.68,65.66,83.27,1.626,1.17
40,БДИБР,Голям Беглик,62.111,3.942,53.724,86.5,49.782,85.58,,
41,БДИБР,Широка поляна,23.98,3.3,19.178,79.97,15.878,76.78,,
42,БДИБР,Беглика,1.554,0.242,0.884,56.87,0.642,48.92,0.137,0.48
43,БДИБР,Тошков Чарк,1.782,0.276,1.006,56.46,0.73,48.49,0.4,0.317
44,БДИБР,Батак,310.298,19.95,145.822,46.99,125.872,43.35,2.123,7.935
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.316,90.44,391.409,90.12,2.092,0.864
46,БДИБР,Цанков камък,110.708,31.2,74.067,66.9,42.867,53.92,2.325,2.597
47,БДИБР,Въча,226.12,24.52,183.192,81.02,158.672,78.71,9.309,5.328
48,БДИБР,Кричим,20.256,1.73,18.794,92.78,17.064,92.11,4.767,11.369
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,355.203,71.44,248.027,63.59,2.795,2.795
50,БДИБР,Студен кладенец,387.772,90.667,222.297,57.33,131.63,44.3,0.677,2.858
51,БДИБР,Ивайловград,156.702,59.526,140.246,89.5,80.72,83.07,3.696,8.643
52,БДИБР,Розов кладенец,20.4,13.268,17.412,85.35,4.144,58.11,,
