number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,503.618,76.86,416.418,73.31,1.715,7.821
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.773,0.869
3,БДДР,Среченска бара,15.5,1.0,12.02,77.55,11.02,76.0,0.15,0.613
4,БДДР,Христо Смирненски,27.7,4.2,23.92,86.36,19.72,83.92,0.021,0.313
5,БДДР,Йовковци,92.179,9.0,64.529,70.0,55.529,66.76,0.122,0.639
6,БДЧР,Тича,311.8,40.0,146.188,46.89,106.188,39.07,0.047,1.983
7,БДЧР,Камчия,233.55,76.0,115.379,49.4,39.379,24.99,0.009,2.462
8,БДЧР,Ясна поляна,32.32,7.55,13.726,42.47,6.176,24.93,0.046,0.382
9,БДИБР,Асеновец,28.2,2.0,12.84,45.53,10.84,41.37,0.012,0.243
10,БДИБР,Боровица,27.3,4.6,25.041,91.73,20.441,90.05,0.169,0.319
11,БДЗБР,Студена,25.2,2.4,17.361,68.89,14.961,65.62,0.162,0.809
12,БДЗБР,Дяково,35.4,8.0,26.454,74.73,18.454,67.35,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.464,45.31,0.364,39.39,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.059,47.04,0.859,41.88,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.476,52.14,13.976,48.03,0.238,0.84
16,БДЧР,Порой,45.2,2.0,2.722,6.02,0.722,1.67,0.023,0.0
17,БДЧР,Ахелой,12.35,0.8,3.234,26.19,2.434,21.07,0.012,0.003
18,БДДР,Панчарево,6.465,1.5,5.317,82.24,3.817,76.87,1.504,2.162
19,БДДР,Ястребино,62.3,3.9,21.742,34.9,17.842,30.55,0.046,0.127
20,БДДР,Кула,20.25,0.7,8.918,44.04,8.218,42.04,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.834,27.39,9.434,23.12,0.0,0.012
22,БДДР,Огоста,506.0,67.0,184.99,36.56,117.99,26.88,0.255,4.653
23,БДДР,Сопот,60.908,1.3,32.0,52.54,30.7,51.5,0.613,0.613
24,БДДР,Горни Дъбник,130.0,3.0,32.187,24.76,29.187,22.98,0.197,1.134
25,БДДР,Бели Лом,25.5,3.2,7.685,30.14,4.485,20.11,0.023,0.069
26,БДЧР,Съединение,12.81,1.5,7.096,55.39,5.596,49.48,0.023,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,107.567,32.6,86.567,28.02,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,101.904,25.48,71.904,19.43,1.62,2.731
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.602
30,БДИБР,Домлян,26.074,0.7,1.817,6.97,1.117,4.4,0.509,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.291,6.44,9.891,4.87,0.0,0.06
32,БДИБР,Тополница,137.108,20.0,22.662,16.53,2.662,2.27,0.382,0.382
33,БДИБР,Тракиец,114.0,24.0,52.388,45.95,28.388,31.54,0.0,0.856
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,114.037,55.47,94.037,50.67,1.929,1.061
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,13.223,9.3,7.813,5.71,2.014,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,73.62,49.23,68.441,47.41,0.609,0.116
38,БДИБР,Белмекен,144.036,3.81,70.554,48.98,66.744,47.6,,
39,БДИБР,Чаира,5.5,1.369,3.066,55.74,1.697,41.08,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.375,31.8,20.133,25.53,1.059,0.509
40,БДИБР,Голям Беглик,62.111,3.942,23.715,38.18,19.773,33.99,,
41,БДИБР,Широка поляна,23.98,3.3,3.66,15.26,0.36,1.74,,
42,БДИБР,Беглика,1.554,0.242,0.696,44.78,0.454,34.6,0.033,0.008
43,БДИБР,Тошков Чарк,1.782,0.276,0.783,43.95,0.507,33.68,0.141,0.407
44,БДИБР,Батак,310.298,19.95,161.928,52.18,141.978,48.9,0.981,2.923
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,368.606,82.05,353.699,81.43,1.068,8.178
46,БДИБР,Цанков камък,110.708,31.2,83.192,75.15,51.992,65.39,8.388,11.968
47,БДИБР,Въча,226.12,24.52,132.346,58.53,107.826,53.49,20.142,13.157
48,БДИБР,Кричим,20.256,1.73,19.589,96.71,17.859,96.4,13.05,12.048
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,322.297,64.82,215.121,55.15,2.376,0.964
50,БДИБР,Студен кладенец,387.772,90.667,210.293,54.23,119.626,40.26,4.201,2.172
51,БДИБР,Ивайловград,156.702,59.526,91.799,58.58,32.273,33.21,1.508,0.475
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,
