number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,512.884,78.27,425.684,74.94,11.413,11.413
2,БДДР,Бели Искър,15.08,1.4,10.25,67.97,8.85,64.7,0.619,0.715
3,БДДР,Среченска бара,15.5,1.0,14.288,92.18,13.288,91.64,2.373,0.59
4,БДДР,Христо Смирненски,27.7,4.2,21.311,76.94,17.111,72.82,0.214,0.753
5,БДДР,Йовковци,92.179,9.0,77.729,84.32,68.729,82.63,0.088,0.677
6,БДЧР,Тича,311.8,40.0,189.939,60.92,149.939,55.17,0.108,1.642
7,БДЧР,Камчия,233.55,76.0,158.898,68.04,82.898,52.62,1.674,2.369
8,БДЧР,Ясна поляна,32.32,7.55,17.345,53.67,9.795,39.54,0.486,0.278
9,БДИБР,Асеновец,28.2,2.0,11.493,40.76,9.493,36.23,0.22,0.451
10,БДИБР,Боровица,27.3,4.6,23.933,87.67,19.333,85.17,0.081,0.255
11,БДЗБР,Студена,25.2,2.4,18.578,73.72,16.178,70.95,1.309,0.804
12,БДЗБР,Дяково,35.4,8.0,23.828,67.31,15.828,57.77,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.262,25.58,0.162,17.52,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.418,62.97,1.218,59.36,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.612,58.9,16.112,55.37,0.335,0.335
16,БДЧР,Порой,45.2,2.0,4.991,11.04,2.991,6.92,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.32,26.88,2.52,21.82,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.302,82.02,3.802,76.58,12.219,10.719
19,БДДР,Ястребино,62.3,3.9,33.088,53.11,29.188,49.98,0.486,0.116
20,БДДР,Кула,20.25,0.7,9.29,45.88,8.59,43.94,0.023,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,244.8,48.38,177.8,40.5,6.076,6.076
23,БДДР,Сопот,60.908,1.3,32.595,53.52,31.295,52.5,0.66,0.255
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.944,31.15,4.744,21.27,0.162,0.069
26,БДЧР,Съединение,12.81,1.5,7.768,60.64,6.268,55.42,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.569,41.08,114.569,37.08,2.65,1.343
28,БДИБР,Жребчево,400.0,30.0,176.188,44.05,146.188,39.51,1.768,1.768
29,БДИБР,Малко Шарково,45.0,3.9,29.726,66.06,25.826,62.84,0.405,0.104
30,БДИБР,Домлян,26.074,0.7,2.726,10.45,2.026,7.98,0.224,0.009
31,БДИБР,Пясъчник,206.53,3.4,18.025,8.73,14.625,7.2,0.892,0.082
32,БДИБР,Тополница,137.108,20.0,42.302,30.85,22.302,19.04,2.002,0.556
33,БДИБР,Тракиец,114.0,24.0,63.308,55.53,39.308,43.68,0.058,0.139
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,135.202,65.77,115.202,62.08,3.381,11.971
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.863,32.95,41.453,30.3,1.667,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,94.232,63.02,89.053,61.69,3.648,1.108
38,БДИБР,Белмекен,144.036,3.81,90.104,62.56,86.294,61.54,,
39,БДИБР,Чаира,5.5,1.369,4.128,75.05,2.759,66.79,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,66.909,77.72,59.667,75.67,5.282,6.527
40,БДИБР,Голям Беглик,62.111,3.942,49.993,80.49,46.051,79.17,,
41,БДИБР,Широка поляна,23.98,3.3,16.916,70.54,13.616,65.84,,
42,БДИБР,Беглика,1.554,0.242,0.85,54.72,0.608,46.36,0.293,0.595
43,БДИБР,Тошков Чарк,1.782,0.276,1.338,75.07,1.062,70.5,0.506,1.064
44,БДИБР,Батак,310.298,19.95,151.777,48.91,131.827,45.4,7.363,0.566
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,416.606,92.73,401.699,92.48,1.328,0.1
46,БДИБР,Цанков камък,110.708,31.2,75.771,68.44,44.571,56.06,5.816,1.408
47,БДИБР,Въча,226.12,24.52,131.778,58.28,107.258,53.2,8.383,8.794
48,БДИБР,Кричим,20.256,1.73,19.321,95.38,17.591,94.95,9.025,10.928
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,273.546,55.01,166.37,42.65,5.753,1.066
50,БДИБР,Студен кладенец,387.772,90.667,224.76,57.96,134.093,45.13,8.548,1.939
51,БДИБР,Ивайловград,156.702,59.526,110.536,70.54,51.01,52.49,6.844,0.225
52,БДИБР,Розов кладенец,20.4,13.268,18.528,90.82,5.26,73.75,,
