number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,513.549,78.37,426.349,75.05,5.312,11.469
2,БДДР,Бели Искър,15.08,1.4,10.257,68.02,8.857,64.75,0.565,0.741
3,БДДР,Среченска бара,15.5,1.0,14.019,90.45,13.019,89.79,0.995,0.59
4,БДДР,Христо Смирненски,27.7,4.2,21.405,77.28,17.205,73.21,0.204,0.76
5,БДДР,Йовковци,92.179,9.0,77.831,84.44,68.831,82.75,0.085,0.674
6,БДЧР,Тича,311.8,40.0,190.218,61.01,150.218,55.27,0.141,1.675
7,БДЧР,Камчия,233.55,76.0,159.12,68.13,83.12,52.76,1.792,2.486
8,БДЧР,Ясна поляна,32.32,7.55,17.303,53.54,9.753,39.37,0.625,0.266
9,БДИБР,Асеновец,28.2,2.0,11.533,40.9,9.533,36.39,0.208,0.359
10,БДИБР,Боровица,27.3,4.6,23.963,87.78,19.363,85.3,0.128,0.255
11,БДЗБР,Студена,25.2,2.4,18.534,73.55,16.134,70.76,0.759,0.631
12,БДЗБР,Дяково,35.4,8.0,23.902,67.52,15.902,58.04,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.289,28.24,0.189,20.48,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.41,62.61,1.21,58.97,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.612,58.9,16.112,55.37,0.138,0.335
16,БДЧР,Порой,45.2,2.0,4.979,11.02,2.979,6.9,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.311,26.81,2.511,21.74,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.058,78.23,3.558,71.65,12.137,11.637
19,БДДР,Ястребино,62.3,3.9,33.039,53.03,29.139,49.9,0.278,0.093
20,БДДР,Кула,20.25,0.7,9.28,45.83,8.58,43.89,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,245.28,48.47,178.28,40.61,0.984,7.407
23,БДДР,Сопот,60.908,1.3,32.525,53.4,31.225,52.38,0.66,0.255
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.927,31.09,4.727,21.2,0.069,0.069
26,БДЧР,Съединение,12.81,1.5,7.768,60.64,6.268,55.42,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.456,41.05,114.456,37.04,0.0,2.616
28,БДИБР,Жребчево,400.0,30.0,176.188,44.05,146.188,39.51,1.768,1.768
29,БДИБР,Малко Шарково,45.0,3.9,29.675,65.94,25.775,62.71,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.689,10.31,1.989,7.84,0.224,0.009
31,БДИБР,Пясъчник,206.53,3.4,17.92,8.68,14.52,7.15,0.487,0.081
32,БДИБР,Тополница,137.108,20.0,42.052,30.67,22.052,18.83,2.014,0.556
33,БДИБР,Тракиец,114.0,24.0,63.322,55.55,39.322,43.69,0.058,0.139
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,136.771,66.53,116.771,62.93,1.577,12.146
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.757,32.88,41.347,30.22,1.667,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,93.968,62.84,88.789,61.51,2.977,7.58
38,БДИБР,Белмекен,144.036,3.81,89.866,62.39,86.056,61.37,,
39,БДИБР,Чаира,5.5,1.369,4.102,74.59,2.733,66.16,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,67.121,77.97,59.879,75.94,4.19,5.045
40,БДИБР,Голям Беглик,62.111,3.942,50.104,80.67,46.162,79.36,,
41,БДИБР,Широка поляна,23.98,3.3,17.018,70.97,13.718,66.33,,
42,БДИБР,Беглика,1.554,0.242,0.901,57.99,0.659,50.24,0.337,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,1.427,80.09,1.151,76.44,0.527,1.032
44,БДИБР,Батак,310.298,19.95,150.771,48.59,130.821,45.06,6.614,3.701
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,416.5,92.71,401.593,92.46,0.399,0.399
46,БДИБР,Цанков камък,110.708,31.2,75.129,67.86,43.929,55.25,4.909,1.348
47,БДИБР,Въча,226.12,24.52,131.778,58.28,107.258,53.2,3.88,17.439
48,БДИБР,Кричим,20.256,1.73,19.719,97.35,17.989,97.1,18.083,15.978
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,272.535,54.81,165.359,42.39,7.502,8.67
50,БДИБР,Студен кладенец,387.772,90.667,223.81,57.72,133.143,44.81,16.711,7.942
51,БДИБР,Ивайловград,156.702,59.526,109.281,69.74,49.755,51.2,12.175,12.175
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,
