number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,577.841,88.19,490.641,86.37,24.906,11.951
2,БДДР,Бели Искър,15.08,1.4,10.565,70.06,9.165,67.0,4.7,5.523
3,БДДР,Среченска бара,15.5,1.0,15.27,98.52,14.27,98.41,1.273,1.736
4,БДДР,Христо Смирненски,27.7,4.2,25.56,92.28,21.36,90.9,0.421,1.443
5,БДДР,Йовковци,92.179,9.0,84.113,91.25,75.113,90.3,0.171,0.794
6,БДЧР,Тича,311.8,40.0,226.063,72.5,186.063,68.46,0.27,2.548
7,БДЧР,Камчия,233.55,76.0,208.356,89.21,132.356,84.01,1.475,3.014
8,БДЧР,Ясна поляна,32.32,7.55,20.904,64.68,13.354,53.91,0.012,0.336
9,БДИБР,Асеновец,28.2,2.0,17.633,62.53,15.633,59.67,0.544,0.463
10,БДИБР,Боровица,27.3,4.6,27.175,99.54,22.575,99.45,0.332,0.39
11,БДЗБР,Студена,25.2,2.4,24.043,95.41,21.643,94.93,1.454,1.639
12,БДЗБР,Дяково,35.4,8.0,32.338,91.35,24.338,88.82,2.92,0.099
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.857,83.69,0.757,81.93,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.04,90.58,1.84,89.66,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.33,58.01,15.83,54.4,0.335,0.335
16,БДЧР,Порой,45.2,2.0,6.203,13.72,4.203,9.73,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.458,28.0,2.658,23.01,0.012,0.024
18,БДДР,Панчарево,6.465,1.5,5.353,82.8,3.853,77.6,9.035,8.535
19,БДДР,Ястребино,62.3,3.9,39.478,63.37,35.578,60.92,0.347,0.139
20,БДДР,Кула,20.25,0.7,7.483,36.95,6.783,34.7,0.058,0.046
21,БДДР,Рабиша,43.2,2.4,12.451,28.82,10.051,24.63,0.0,0.012
22,БДДР,Огоста,506.0,67.0,353.6,69.88,286.6,65.28,34.097,61.285
23,БДДР,Сопот,60.908,1.3,51.48,84.52,50.18,84.18,3.588,0.463
24,БДДР,Горни Дъбник,130.0,3.0,60.035,46.18,57.035,44.91,0.59,2.037
25,БДДР,Бели Лом,25.5,3.2,9.428,36.97,6.228,27.93,0.104,0.104
26,БДЧР,Съединение,12.81,1.5,8.782,68.56,7.282,64.39,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,159.376,48.3,138.376,44.78,0.004,1.508
28,БДИБР,Жребчево,400.0,30.0,269.351,67.34,239.351,64.69,3.406,3.406
29,БДИБР,Малко Шарково,45.0,3.9,34.548,76.77,30.648,74.57,0.174,0.174
30,БДИБР,Домлян,26.074,0.7,24.472,93.85,23.772,93.68,0.084,0.084
31,БДИБР,Пясъчник,206.53,3.4,52.032,25.19,48.632,23.94,0.997,0.28
32,БДИБР,Тополница,137.108,20.0,101.86,74.29,81.86,69.9,9.178,8.148
33,БДИБР,Тракиец,114.0,24.0,74.055,64.96,50.055,55.62,0.058,0.868
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,190.282,92.56,170.282,91.76,9.879,26.917
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,118.367,83.23,112.957,82.57,10.6,4.188
,БДИБР,Белмекен-Чаира,149.536,5.179,142.428,95.25,137.249,95.08,20.855,17.589
38,БДИБР,Белмекен,144.036,3.81,138.574,96.21,134.764,96.1,,
39,БДИБР,Чаира,5.5,1.369,3.854,70.08,2.485,60.16,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,78.779,91.51,71.537,90.73,7.998,2.924
40,БДИБР,Голям Беглик,62.111,3.942,56.617,91.15,52.675,90.56,,
41,БДИБР,Широка поляна,23.98,3.3,22.162,92.42,18.862,91.21,,
42,БДИБР,Беглика,1.554,0.242,0.973,62.59,0.731,55.7,0.549,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,1.404,78.8,1.128,74.92,0.775,0.881
44,БДИБР,Батак,310.298,19.95,193.897,62.49,173.947,59.91,11.611,11.611
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,397.723,88.53,382.816,88.14,10.703,0.88
46,БДИБР,Цанков камък,110.708,31.2,84.959,76.74,53.759,67.61,14.798,10.252
47,БДИБР,Въча,226.12,24.52,205.16,90.73,180.64,89.6,16.932,11.55
48,БДИБР,Кричим,20.256,1.73,19.736,97.43,18.006,97.2,11.73,11.93
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,368.424,74.09,261.248,66.98,9.2,1.379
50,БДИБР,Студен кладенец,387.772,90.667,359.863,92.8,269.196,90.61,6.159,3.046
51,БДИБР,Ивайловград,156.702,59.526,151.161,96.46,91.635,94.3,4.731,1.295
52,БДИБР,Розов кладенец,20.4,13.268,19.68,96.47,6.412,89.9,,
