number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,501.641,76.56,414.441,72.96,4.85,3.326
2,БДДР,Бели Искър,15.08,1.4,8.38,55.57,6.98,51.02,0.546,0.785
3,БДДР,Среченска бара,15.5,1.0,14.845,95.77,13.845,95.48,2.292,2.072
4,БДДР,Христо Смирненски,27.7,4.2,20.939,75.59,16.739,71.23,0.478,0.748
5,БДДР,Йовковци,92.179,9.0,74.327,80.63,65.327,78.54,0.12,0.69
6,БДЧР,Тича,311.8,40.0,181.38,58.17,141.38,52.02,0.139,1.366
7,БДЧР,Камчия,233.55,76.0,156.233,66.89,80.233,50.93,0.924,2.486
8,БДЧР,Ясна поляна,32.32,7.55,18.468,57.14,10.918,44.08,0.012,0.255
9,БДИБР,Асеновец,28.2,2.0,12.4,43.97,10.4,39.69,0.37,0.37
10,БДИБР,Боровица,27.3,4.6,23.88,87.47,19.28,84.93,0.192,0.319
11,БДЗБР,Студена,25.2,2.4,20.686,82.09,18.286,80.2,1.06,0.731
12,БДЗБР,Дяково,35.4,8.0,21.144,59.73,13.144,47.97,0.0,0.324
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.357,34.87,0.257,27.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.488,21.65,0.288,14.02,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.782,59.44,16.282,55.95,0.26,0.26
16,БДЧР,Порой,45.2,2.0,5.355,11.85,3.355,7.77,0.024,0.0
17,БДЧР,Ахелой,12.35,0.8,3.577,28.96,2.777,24.04,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,75.71,3.543,3.043
19,БДДР,Ястребино,62.3,3.9,34.793,55.85,30.893,52.9,0.127,0.127
20,БДДР,Кула,20.25,0.7,9.322,46.03,8.622,44.1,0.058,0.035
21,БДДР,Рабиша,43.2,2.4,12.319,28.52,9.919,24.31,0.0,0.0
22,БДДР,Огоста,506.0,67.0,229.74,45.4,162.74,37.07,3.183,6.771
23,БДДР,Сопот,60.908,1.3,37.705,61.9,36.405,61.07,1.146,0.336
24,БДДР,Горни Дъбник,130.0,3.0,47.836,36.8,44.836,35.3,0.486,0.486
25,БДДР,Бели Лом,25.5,3.2,8.326,32.65,5.126,22.99,0.069,0.069
26,БДЧР,Съединение,12.81,1.5,8.0,62.45,6.5,57.47,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,133.982,40.6,112.982,36.56,0.683,0.683
28,БДИБР,Жребчево,400.0,30.0,182.854,45.71,152.854,41.31,3.141,1.544
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,5.323,20.41,4.623,18.22,0.672,0.005
31,БДИБР,Пясъчник,206.53,3.4,20.825,10.08,17.425,8.58,0.496,0.091
32,БДИБР,Тополница,137.108,20.0,60.847,44.38,40.847,34.88,3.125,0.556
33,БДИБР,Тракиец,114.0,24.0,62.747,55.04,38.747,43.05,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,124.486,60.56,104.486,56.31,2.792,0.969
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,43.236,30.4,37.826,27.65,3.328,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,72.324,48.37,67.145,46.51,6.566,9.239
38,БДИБР,Белмекен,144.036,3.81,71.064,49.34,67.254,47.96,,
39,БДИБР,Чаира,5.5,1.369,1.26,22.91,0.109,2.63,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,46.833,54.4,39.591,50.21,5.733,7.301
40,БДИБР,Голям Беглик,62.111,3.942,38.039,61.24,34.097,58.62,,
41,БДИБР,Широка поляна,23.98,3.3,8.795,36.68,5.495,26.57,,
42,БДИБР,Беглика,1.554,0.242,0.87,55.98,0.628,47.86,0.251,0.555
43,БДИБР,Тошков Чарк,1.782,0.276,0.63,35.34,0.354,23.48,0.738,0.72
44,БДИБР,Батак,310.298,19.95,202.463,65.25,182.513,62.86,8.021,0.545
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,390.615,86.95,375.708,86.5,1.078,8.445
46,БДИБР,Цанков камък,110.708,31.2,82.372,74.41,51.172,64.36,16.352,21.974
47,БДИБР,Въча,226.12,24.52,177.43,78.47,152.91,75.85,36.597,13.148
48,БДИБР,Кричим,20.256,1.73,19.632,96.92,17.902,96.63,14.292,18.602
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,334.941,67.36,227.765,58.39,9.417,0.672
50,БДИБР,Студен кладенец,387.772,90.667,294.696,76.0,204.029,68.67,2.19,2.19
51,БДИБР,Ивайловград,156.702,59.526,124.419,79.4,64.893,66.78,4.68,0.262
52,БДИБР,Розов кладенец,20.4,13.268,19.392,95.06,6.124,85.87,,
