number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,498.88,76.14,411.68,72.47,2.637,7.199
2,БДДР,Бели Искър,15.08,1.4,7.125,47.25,5.725,41.85,0.625,0.788
3,БДДР,Среченска бара,15.5,1.0,11.207,72.3,10.207,70.39,0.243,0.625
4,БДДР,Христо Смирненски,27.7,4.2,23.416,84.54,19.216,81.77,0.035,0.327
5,БДДР,Йовковци,92.179,9.0,63.2,68.56,54.2,65.16,0.046,0.81
6,БДЧР,Тича,311.8,40.0,142.91,45.83,102.91,37.86,0.061,1.609
7,БДЧР,Камчия,233.55,76.0,110.51,47.32,34.51,21.9,0.22,2.303
8,БДЧР,Ясна поляна,32.32,7.55,12.867,39.81,5.317,21.47,0.012,0.428
9,БДИБР,Асеновец,28.2,2.0,12.113,42.95,10.113,38.6,0.012,0.243
10,БДИБР,Боровица,27.3,4.6,24.647,90.28,20.047,88.31,0.122,0.319
11,БДЗБР,Студена,25.2,2.4,16.944,67.24,14.544,63.79,0.276,0.767
12,БДЗБР,Дяково,35.4,8.0,25.761,72.77,17.761,64.82,0.0,0.78
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.576,56.25,0.476,51.52,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.084,48.13,0.884,43.07,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.293,48.4,12.793,43.96,0.26,0.26
16,БДЧР,Порой,45.2,2.0,2.074,4.59,0.074,0.17,0.035,0.289
17,БДЧР,Ахелой,12.35,0.8,3.217,26.05,2.417,20.93,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.324,82.35,3.824,77.02,2.294,1.378
19,БДДР,Ястребино,62.3,3.9,21.629,34.72,17.729,30.36,0.035,0.127
20,БДДР,Кула,20.25,0.7,8.841,43.66,8.141,41.64,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.805,27.33,9.405,23.05,0.0,0.012
22,БДДР,Огоста,506.0,67.0,179.852,35.54,112.852,25.71,0.174,3.912
23,БДДР,Сопот,60.908,1.3,32.036,52.6,30.736,51.56,0.394,0.394
24,БДДР,Горни Дъбник,130.0,3.0,30.478,23.44,27.478,21.64,0.0,0.949
25,БДДР,Бели Лом,25.5,3.2,7.638,29.95,4.438,19.9,0.023,0.058
26,БДЧР,Съединение,12.81,1.5,6.988,54.55,5.488,48.52,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,104.506,31.67,83.506,27.02,0.394,1.701
28,БДИБР,Жребчево,400.0,30.0,101.328,25.33,71.328,19.28,7.354,1.799
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.055,7.88,1.355,5.34,0.056,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.183,6.38,9.783,4.82,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.424,15.63,1.424,1.22,0.162,0.37
33,БДИБР,Тракиец,114.0,24.0,51.459,45.14,27.459,30.51,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,115.089,55.99,95.089,51.24,0.983,0.983
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.128,9.93,8.718,6.37,1.303,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,73.501,49.15,68.322,47.33,4.635,4.159
38,БДИБР,Белмекен,144.036,3.81,70.418,48.89,66.608,47.5,,
39,БДИБР,Чаира,5.5,1.369,3.083,56.06,1.714,41.49,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.514,29.64,18.272,23.17,0.925,3.291
40,БДИБР,Голям Беглик,62.111,3.942,21.974,35.38,18.032,31.0,,
41,БДИБР,Широка поляна,23.98,3.3,3.54,14.76,0.24,1.16,,
42,БДИБР,Беглика,1.554,0.242,0.685,44.08,0.443,33.77,0.056,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.769,43.15,0.493,32.74,0.154,0.318
44,БДИБР,Батак,310.298,19.95,162.94,52.51,142.99,49.25,3.435,0.458
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,355.706,79.18,340.799,78.46,0.989,8.099
46,БДИБР,Цанков камък,110.708,31.2,81.965,74.04,50.765,63.85,8.092,7.505
47,БДИБР,Въча,226.12,24.52,134.122,59.31,109.602,54.37,12.192,9.715
48,БДИБР,Кричим,20.256,1.73,19.407,95.81,17.677,95.42,9.733,10.234
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,306.634,61.67,199.458,51.14,0.339,7.115
50,БДИБР,Студен кладенец,387.772,90.667,222.674,57.42,132.007,44.43,8.966,2.422
51,БДИБР,Ивайловград,156.702,59.526,85.266,54.41,25.74,26.49,2.087,10.559
52,БДИБР,Розов кладенец,20.4,13.268,19.032,93.29,5.764,80.82,,
