number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,491.546,75.02,404.346,71.18,1.032,4.055
2,БДДР,Бели Искър,15.08,1.4,6.791,45.03,5.391,39.41,0.305,0.875
3,БДДР,Среченска бара,15.5,1.0,10.427,67.27,9.427,65.01,0.15,0.613
4,БДДР,Христо Смирненски,27.7,4.2,22.975,82.94,18.775,79.9,0.17,0.316
5,БДДР,Йовковци,92.179,9.0,62.021,67.28,53.021,63.74,0.109,0.611
6,БДЧР,Тича,311.8,40.0,140.578,45.09,100.578,37.0,0.049,1.501
7,БДЧР,Камчия,233.55,76.0,106.082,45.42,30.082,19.09,0.949,2.129
8,БДЧР,Ясна поляна,32.32,7.55,12.144,37.57,4.594,18.55,0.394,0.347
9,БДИБР,Асеновец,28.2,2.0,11.74,41.63,9.74,37.18,0.266,0.347
10,БДИБР,Боровица,27.3,4.6,24.249,88.82,19.649,86.56,0.067,0.264
11,БДЗБР,Студена,25.2,2.4,15.983,63.42,13.583,59.57,0.349,0.762
12,БДЗБР,Дяково,35.4,8.0,24.541,69.32,16.541,60.37,0.023,0.195
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.492,48.05,0.392,42.42,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.098,48.75,0.898,43.75,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.013,47.51,12.513,43.0,0.26,0.26
16,БДЧР,Порой,45.2,2.0,1.745,3.86,0.0,0.0,0.069,0.0
17,БДЧР,Ахелой,12.35,0.8,3.217,26.05,2.417,20.93,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.55,85.85,4.05,81.58,0.751,0.987
19,БДДР,Ястребино,62.3,3.9,21.522,34.55,17.622,30.17,0.058,0.116
20,БДДР,Кула,20.25,0.7,8.776,43.34,8.076,41.31,0.012,0.035
21,БДДР,Рабиша,43.2,2.4,11.776,27.26,9.376,22.98,0.0,0.012
22,БДДР,Огоста,506.0,67.0,173.506,34.29,106.506,24.26,0.058,4.167
23,БДДР,Сопот,60.908,1.3,31.825,52.25,30.525,51.21,0.509,0.301
24,БДДР,Горни Дъбник,130.0,3.0,29.095,22.38,26.095,20.55,0.035,0.891
25,БДДР,Бели Лом,25.5,3.2,7.57,29.69,4.37,19.6,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,6.903,53.89,5.403,47.77,0.023,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,102.238,30.98,81.238,26.29,0.995,0.995
28,БДИБР,Жребчево,400.0,30.0,102.96,25.74,72.96,19.72,5.136,1.803
29,БДИБР,Малко Шарково,45.0,3.9,20.286,45.08,16.386,39.87,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.091,8.02,1.391,5.48,0.011,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.086,6.34,9.686,4.77,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.09,15.38,1.09,0.93,0.197,0.382
33,БДИБР,Тракиец,114.0,24.0,51.135,44.86,27.135,30.15,0.208,0.208
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,6.343,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,109.879,53.45,89.879,48.43,0.956,0.956
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.559,10.24,9.149,6.69,1.557,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,68.8,46.01,63.621,44.07,0.266,14.95
38,БДИБР,Белмекен,144.036,3.81,65.588,45.54,61.778,44.06,,
39,БДИБР,Чаира,5.5,1.369,3.212,58.4,1.843,44.61,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,24.893,28.92,17.651,22.39,0.836,0.148
40,БДИБР,Голям Беглик,62.111,3.942,21.368,34.4,17.426,29.96,,
41,БДИБР,Широка поляна,23.98,3.3,3.525,14.7,0.225,1.09,,
42,БДИБР,Беглика,1.554,0.242,0.742,47.72,0.5,38.08,0.029,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,1.021,57.27,0.745,49.44,0.212,0.004
44,БДИБР,Батак,310.298,19.95,162.348,52.32,142.398,49.04,0.875,10.746
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,350.792,78.08,335.885,77.33,0.754,0.754
46,БДИБР,Цанков камък,110.708,31.2,75.961,68.61,44.761,56.3,2.188,20.859
47,БДИБР,Въча,226.12,24.52,137.687,60.89,113.167,56.13,22.232,11.393
48,БДИБР,Кричим,20.256,1.73,19.589,96.71,17.859,96.4,11.224,13.028
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,297.3,59.79,190.124,48.74,1.945,25.621
50,БДИБР,Студен кладенец,387.772,90.667,226.675,58.46,136.008,45.78,26.615,15.514
51,БДИБР,Ивайловград,156.702,59.526,87.568,55.88,28.042,28.86,12.099,10.167
52,БДИБР,Розов кладенец,20.4,13.268,18.384,90.12,5.116,71.73,,
