number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,515.811,78.72,428.611,75.45,7.369,4.286
2,БДДР,Бели Искър,15.08,1.4,10.02,66.45,8.62,63.01,0.286,0.736
3,БДДР,Среченска бара,15.5,1.0,14.566,93.97,13.566,93.56,0.637,0.532
4,БДДР,Христо Смирненски,27.7,4.2,21.358,77.11,17.158,73.01,0.756,0.756
5,БДДР,Йовковци,92.179,9.0,77.07,83.61,68.07,81.84,0.113,0.698
6,БДЧР,Тича,311.8,40.0,187.475,60.13,147.475,54.26,0.084,1.464
7,БДЧР,Камчия,233.55,76.0,157.492,67.43,81.492,51.72,0.712,2.309
8,БДЧР,Ясна поляна,32.32,7.55,18.275,56.54,10.725,43.3,0.394,0.359
9,БДИБР,Асеновец,28.2,2.0,11.507,40.8,9.507,36.29,0.023,0.324
10,БДИБР,Боровица,27.3,4.6,24.107,88.3,19.507,85.93,0.058,0.255
11,БДЗБР,Студена,25.2,2.4,18.733,74.34,16.333,71.64,1.225,0.821
12,БДЗБР,Дяково,35.4,8.0,23.546,66.51,15.546,56.74,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.25,24.41,0.15,16.23,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.356,60.23,1.156,56.35,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.68,59.11,16.18,55.6,0.335,0.335
16,БДЧР,Порой,45.2,2.0,5.128,11.35,3.128,7.24,0.092,0.0
17,БДЧР,Ахелой,12.35,0.8,3.386,27.42,2.586,22.39,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.194,80.35,3.694,74.41,3.51,3.26
19,БДДР,Ястребино,62.3,3.9,33.528,53.82,29.628,50.73,0.313,0.139
20,БДДР,Кула,20.25,0.7,9.322,46.03,8.622,44.1,0.15,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,245.94,48.6,178.94,40.76,0.81,8.681
23,БДДР,Сопот,60.908,1.3,33.6,55.17,32.3,54.19,0.799,0.22
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.995,31.35,4.795,21.5,0.174,0.081
26,БДЧР,Съединение,12.81,1.5,7.841,61.21,6.341,56.07,0.185,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.022,41.22,115.022,37.22,0.0,1.319
28,БДИБР,Жребчево,400.0,30.0,177.772,44.44,147.772,39.94,3.307,1.78
29,БДИБР,Малко Шарково,45.0,3.9,30.265,67.26,26.365,64.15,0.394,0.104
30,БДИБР,Домлян,26.074,0.7,3.345,12.83,2.645,10.42,0.317,0.004
31,БДИБР,Пясъчник,206.53,3.4,18.9,9.15,15.5,7.63,0.49,0.085
32,БДИБР,Тополница,137.108,20.0,46.291,33.76,26.291,22.45,2.593,0.556
33,БДИБР,Тракиец,114.0,24.0,63.243,55.48,39.243,43.6,0.058,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,139.103,67.67,119.103,64.18,2.936,1.0
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,45.391,31.92,39.981,29.22,2.861,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,92.704,61.99,87.525,60.63,2.509,5.909
38,БДИБР,Белмекен,144.036,3.81,88.336,61.33,84.526,60.28,,
39,БДИБР,Чаира,5.5,1.369,4.368,79.41,2.999,72.59,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,63.657,73.94,56.415,71.55,3.851,7.941
40,БДИБР,Голям Беглик,62.111,3.942,47.991,77.27,44.049,75.73,,
41,БДИБР,Широка поляна,23.98,3.3,15.666,65.33,12.366,59.8,,
42,БДИБР,Беглика,1.554,0.242,0.863,55.56,0.621,47.36,0.147,0.555
43,БДИБР,Тошков Чарк,1.782,0.276,0.542,30.4,0.266,17.64,0.366,0.907
44,БДИБР,Батак,310.298,19.95,162.431,52.35,142.481,49.07,9.296,0.557
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,417.561,92.95,402.654,92.7,5.146,5.146
46,БДИБР,Цанков камък,110.708,31.2,79.659,71.95,48.459,60.95,7.297,6.151
47,БДИБР,Въча,226.12,24.52,127.77,56.51,103.25,51.22,7.255,14.952
48,БДИБР,Кричим,20.256,1.73,19.546,96.49,17.816,96.17,14.864,14.162
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,282.323,56.78,175.147,44.9,6.859,0.772
50,БДИБР,Студен кладенец,387.772,90.667,238.524,61.51,147.857,49.77,3.94,13.359
51,БДИБР,Ивайловград,156.702,59.526,114.965,73.37,55.439,57.05,15.936,29.718
52,БДИБР,Розов кладенец,20.4,13.268,19.248,94.35,5.98,83.85,,
