number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,516.877,78.88,429.677,75.64,0.646,8.365
2,БДДР,Бели Искър,15.08,1.4,6.049,40.11,4.649,33.99,0.587,0.871
3,БДДР,Среченска бара,15.5,1.0,11.9,76.77,10.9,75.17,0.255,0.637
4,БДДР,Христо Смирненски,27.7,4.2,22.371,80.76,18.171,77.32,0.054,0.345
5,БДДР,Йовковци,92.179,9.0,79.99,86.78,70.99,85.35,0.148,0.749
6,БДЧР,Тича,311.8,40.0,193.238,61.97,153.238,56.38,0.072,1.848
7,БДЧР,Камчия,233.55,76.0,164.124,70.27,88.124,55.93,0.014,2.443
8,БДЧР,Ясна поляна,32.32,7.55,15.218,47.09,7.668,30.96,0.012,0.312
9,БДИБР,Асеновец,28.2,2.0,12.847,45.56,10.847,41.4,0.012,0.544
10,БДИБР,Боровица,27.3,4.6,24.523,89.83,19.923,87.77,0.032,0.275
11,БДЗБР,Студена,25.2,2.4,17.796,70.62,15.396,67.53,0.074,0.812
12,БДЗБР,Дяково,35.4,8.0,24.333,68.74,16.333,59.61,0.0,0.86
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.298,29.13,0.198,21.46,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.316,58.41,1.116,54.36,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.799,59.49,16.299,56.01,0.138,0.335
16,БДЧР,Порой,45.2,2.0,4.7,10.4,2.7,6.25,0.116,0.0
17,БДЧР,Ахелой,12.35,0.8,2.948,23.87,2.148,18.6,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.394,83.43,3.894,78.43,5.76,5.681
19,БДДР,Ястребино,62.3,3.9,32.394,52.0,28.494,48.79,0.058,0.127
20,БДДР,Кула,20.25,0.7,8.48,41.88,7.78,39.8,0.023,0.046
21,БДДР,Рабиша,43.2,2.4,12.353,28.59,9.953,24.39,0.0,0.012
22,БДДР,Огоста,506.0,67.0,245.97,48.61,178.97,40.77,0.116,7.465
23,БДДР,Сопот,60.908,1.3,34.05,55.9,32.75,54.94,0.0,0.579
24,БДДР,Горни Дъбник,130.0,3.0,46.15,35.5,43.15,33.98,0.289,1.516
25,БДДР,Бели Лом,25.5,3.2,7.922,31.07,4.722,21.17,0.023,0.069
26,БДЧР,Съединение,12.81,1.5,7.833,61.15,6.333,55.99,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,134.775,40.84,113.775,36.82,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,172.624,43.16,142.624,38.55,4.851,4.851
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.753,6.72,1.053,4.15,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,36.089,26.32,16.089,13.74,1.065,0.556
33,БДИБР,Тракиец,114.0,24.0,63.87,56.03,39.87,44.3,0.006,0.231
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,136.109,66.21,116.109,62.57,0.524,1.481
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.704,32.84,41.294,30.18,0.441,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,107.557,71.93,102.378,70.92,0.925,3.684
38,БДИБР,Белмекен,144.036,3.81,103.975,72.19,100.165,71.43,,
39,БДИБР,Чаира,5.5,1.369,3.582,65.12,2.213,53.56,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,69.155,80.33,61.913,78.52,0.905,2.557
40,БДИБР,Голям Беглик,62.111,3.942,51.631,83.13,47.689,81.98,,
41,БДИБР,Широка поляна,23.98,3.3,17.524,73.08,14.224,68.78,,
42,БДИБР,Беглика,1.554,0.242,0.833,53.6,0.591,45.04,0.031,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.907,50.91,0.631,41.91,0.192,0.379
44,БДИБР,Батак,310.298,19.95,141.991,45.76,122.041,42.03,3.192,2.228
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,1.037,1.037
46,БДИБР,Цанков камък,110.708,31.2,73.763,66.63,42.563,53.53,1.835,1.835
47,БДИБР,Въча,226.12,24.52,162.104,71.69,137.584,68.25,3.079,10.672
48,БДИБР,Кричим,20.256,1.73,19.468,96.11,17.738,95.75,10.98,8.878
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,315.639,63.48,208.463,53.44,1.794,17.099
50,БДИБР,Студен кладенец,387.772,90.667,222.109,57.28,131.442,44.24,16.729,16.729
51,БДИБР,Ивайловград,156.702,59.526,147.324,94.02,87.798,90.35,15.599,17.296
52,БДИБР,Розов кладенец,20.4,13.268,16.548,81.12,3.28,45.99,,
