number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.371,74.84,403.171,70.97,1.092,4.112
2,БДДР,Бели Искър,15.08,1.4,6.791,45.03,5.391,39.41,0.452,0.596
3,БДДР,Среченска бара,15.5,1.0,10.24,66.06,9.24,63.72,0.613,1.852
4,БДДР,Христо Смирненски,27.7,4.2,22.875,82.58,18.675,79.47,0.026,0.317
5,БДДР,Йовковци,92.179,9.0,61.717,66.95,52.717,63.38,0.031,0.782
6,БДЧР,Тича,311.8,40.0,139.951,44.88,99.951,36.77,0.046,1.498
7,БДЧР,Камчия,233.55,76.0,105.146,45.02,29.146,18.5,0.001,2.131
8,БДЧР,Ясна поляна,32.32,7.55,12.018,37.18,4.468,18.04,0.069,0.301
9,БДИБР,Асеновец,28.2,2.0,11.6,41.13,9.6,36.64,0.046,0.428
10,БДИБР,Боровица,27.3,4.6,24.146,88.45,19.546,86.11,0.021,0.264
11,БДЗБР,Студена,25.2,2.4,15.81,62.74,13.41,58.82,0.276,0.757
12,БДЗБР,Дяково,35.4,8.0,24.407,68.95,16.407,59.88,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.46,44.92,0.36,38.96,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.101,48.87,0.901,43.89,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.987,47.43,12.487,42.91,0.11,0.26
16,БДЧР,Порой,45.2,2.0,1.739,3.85,0.0,0.0,0.058,0.0
17,БДЧР,Ахелой,12.35,0.8,3.229,26.15,2.429,21.03,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.482,84.8,3.982,80.21,0.856,0.935
19,БДДР,Ястребино,62.3,3.9,21.499,34.51,17.599,30.14,0.058,0.116
20,БДДР,Кула,20.25,0.7,8.761,43.26,8.061,41.23,0.0,0.035
21,БДДР,Рабиша,43.2,2.4,11.771,27.25,9.371,22.97,0.0,0.012
22,БДДР,Огоста,506.0,67.0,171.694,33.93,104.694,23.85,0.058,4.259
23,БДДР,Сопот,60.908,1.3,31.825,52.25,30.525,51.21,0.301,0.301
24,БДДР,Горни Дъбник,130.0,3.0,28.76,22.12,25.76,20.28,0.035,0.891
25,БДДР,Бели Лом,25.5,3.2,7.57,29.69,4.37,19.6,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,6.886,53.75,5.386,47.62,0.035,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,101.898,30.88,80.898,26.18,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,103.44,25.86,73.44,19.85,2.915,1.804
29,БДИБР,Малко Шарково,45.0,3.9,20.246,44.99,16.346,39.77,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.091,8.02,1.391,5.48,0.01,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.06,6.32,9.66,4.76,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.09,15.38,1.09,0.93,0.567,0.382
33,БДИБР,Тракиец,114.0,24.0,51.066,44.79,27.066,30.07,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,109.732,53.38,89.732,48.35,0.956,0.956
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.733,10.36,9.323,6.81,1.308,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,66.51,44.48,61.331,42.49,1.742,6.261
38,БДИБР,Белмекен,144.036,3.81,63.265,43.92,59.455,42.4,,
39,БДИБР,Чаира,5.5,1.369,3.246,59.01,1.877,45.43,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.109,29.17,17.867,22.66,0.392,0.133
40,БДИБР,Голям Беглик,62.111,3.942,21.524,34.65,17.582,30.23,,
41,БДИБР,Широка поляна,23.98,3.3,3.585,14.95,0.285,1.38,,
42,БДИБР,Беглика,1.554,0.242,0.757,48.7,0.515,39.24,0.028,0.003
43,БДИБР,Тошков Чарк,1.782,0.276,1.118,62.72,0.842,55.88,0.232,0.003
44,БДИБР,Батак,310.298,19.95,161.341,52.0,141.391,48.7,0.378,4.262
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,350.996,78.13,336.089,77.38,0.205,1.39
46,БДИБР,Цанков камък,110.708,31.2,75.413,68.12,44.213,55.61,2.182,1.357
47,БДИБР,Въча,226.12,24.52,136.318,60.29,111.798,55.46,5.489,15.906
48,БДИБР,Кричим,20.256,1.73,19.676,97.14,17.946,96.87,15.917,12.009
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,293.146,58.96,185.97,47.68,1.653,14.564
50,БДИБР,Студен кладенец,387.772,90.667,227.445,58.65,136.778,46.04,14.001,9.539
51,БДИБР,Ивайловград,156.702,59.526,91.799,58.58,32.273,33.21,10.61,0.339
52,БДИБР,Розов кладенец,20.4,13.268,18.276,89.59,5.008,70.22,,
