number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,556.457,84.92,469.257,82.61,39.139,20.02
2,БДДР,Бели Искър,15.08,1.4,10.285,68.2,8.885,64.95,4.833,4.77
3,БДДР,Среченска бара,15.5,1.0,15.22,98.19,14.22,98.07,0.44,0.44
4,БДДР,Христо Смирненски,27.7,4.2,25.371,91.59,21.171,90.09,0.671,1.401
5,БДДР,Йовковци,92.179,9.0,72.473,78.62,63.473,76.31,0.159,0.719
6,БДЧР,Тича,311.8,40.0,175.469,56.28,135.469,49.84,2.326,2.326
7,БДЧР,Камчия,233.55,76.0,157.788,67.56,81.788,51.91,7.07,2.441
8,БДЧР,Ясна поляна,32.32,7.55,20.534,63.53,12.984,52.42,0.556,0.266
9,БДИБР,Асеновец,28.2,2.0,15.733,55.79,13.733,52.42,1.319,0.394
10,БДИБР,Боровица,27.3,4.6,26.58,97.36,21.98,96.83,0.436,0.32
11,БДЗБР,Студена,25.2,2.4,23.47,93.14,21.07,92.41,2.105,3.299
12,БДЗБР,Дяково,35.4,8.0,30.897,87.28,22.897,83.57,2.513,0.228
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.459,44.79,0.359,38.81,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.941,86.2,1.741,84.85,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.393,61.37,16.893,58.05,0.508,0.3
16,БДЧР,Порой,45.2,2.0,5.413,11.98,3.413,7.9,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.743,30.31,2.943,25.48,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.302,82.02,3.802,76.58,25.238,24.655
19,БДДР,Ястребино,62.3,3.9,34.072,54.69,30.172,51.66,0.255,0.625
20,БДДР,Кула,20.25,0.7,9.469,46.76,8.769,44.85,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.229,28.31,9.829,24.09,0.0,0.012
22,БДДР,Огоста,506.0,67.0,243.55,48.13,176.55,40.22,22.512,4.282
23,БДДР,Сопот,60.908,1.3,51.075,83.86,49.775,83.5,2.014,0.451
24,БДДР,Горни Дъбник,130.0,3.0,48.679,37.45,45.679,35.97,0.775,0.775
25,БДДР,Бели Лом,25.5,3.2,8.725,34.22,5.525,24.78,0.127,0.347
26,БДЧР,Съединение,12.81,1.5,8.107,63.29,6.607,58.42,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,129.447,39.23,108.447,35.1,0.046,1.354
28,БДИБР,Жребчево,400.0,30.0,201.235,50.31,171.235,46.28,7.742,2.707
29,БДИБР,Малко Шарково,45.0,3.9,30.473,67.72,26.573,64.66,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,15.829,60.71,15.129,59.62,2.924,0.008
31,БДИБР,Пясъчник,206.53,3.4,23.85,11.55,20.45,10.07,0.103,0.103
32,БДИБР,Тополница,137.108,20.0,88.69,64.69,68.69,58.66,13.426,4.19
33,БДИБР,Тракиец,114.0,24.0,63.787,55.95,39.787,44.21,0.15,0.602
34,БДЗБР,Пчелина,54.2,34.2,54.3,100.18,20.1,100.5,14.919,13.762
35,БДДР,Александър Стамболийски,205.569,20.0,155.802,75.79,135.802,73.18,11.403,11.403
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,81.726,57.47,76.316,55.78,11.552,1.047
,БДИБР,Белмекен-Чаира,149.536,5.179,117.091,78.3,111.912,77.52,23.467,8.578
38,БДИБР,Белмекен,144.036,3.81,115.046,79.87,111.236,79.33,,
39,БДИБР,Чаира,5.5,1.369,2.045,37.19,0.676,16.37,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.08,60.49,44.838,56.87,7.291,5.103
40,БДИБР,Голям Беглик,62.111,3.942,42.577,68.55,38.635,66.42,,
41,БДИБР,Широка поляна,23.98,3.3,9.503,39.63,6.203,29.99,,
42,БДИБР,Беглика,1.554,0.242,0.931,59.89,0.689,52.49,0.591,0.477
43,БДИБР,Тошков Чарк,1.782,0.276,1.035,58.08,0.759,50.4,0.866,0.47
44,БДИБР,Батак,310.298,19.95,232.255,74.85,212.305,73.12,12.741,12.741
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,398.041,88.6,383.134,88.21,6.659,2.975
46,БДИБР,Цанков камък,110.708,31.2,75.057,67.8,43.857,55.16,12.452,24.852
47,БДИБР,Въча,226.12,24.52,185.987,82.25,161.467,80.09,29.129,39.58
48,БДИБР,Кричим,20.256,1.73,19.555,96.54,17.825,96.21,39.538,41.843
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,349.177,70.22,242.001,62.04,16.971,74.519
50,БДИБР,Студен кладенец,387.772,90.667,307.774,79.37,217.107,73.07,82.485,53.681
51,БДИБР,Ивайловград,156.702,59.526,125.186,79.89,65.66,67.57,70.853,108.543
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
