number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,526.114,80.29,438.914,77.27,0.522,8.301
2,БДДР,Бели Искър,15.08,1.4,6.826,45.26,5.426,39.66,0.142,1.024
3,БДДР,Среченска бара,15.5,1.0,12.667,81.72,11.667,80.46,0.301,0.683
4,БДДР,Христо Смирненски,27.7,4.2,22.849,82.49,18.649,79.36,0.038,0.33
5,БДДР,Йовковци,92.179,9.0,80.981,87.85,71.981,86.54,0.17,0.776
6,БДЧР,Тича,311.8,40.0,196.153,62.91,156.153,57.45,0.091,1.867
7,БДЧР,Камчия,233.55,76.0,169.43,72.55,93.43,59.3,0.009,1.572
8,БДЧР,Ясна поляна,32.32,7.55,15.898,49.19,8.348,33.7,0.012,0.278
9,БДИБР,Асеновец,28.2,2.0,13.76,48.79,11.76,44.89,0.012,0.556
10,БДИБР,Боровица,27.3,4.6,24.934,91.33,20.334,89.58,0.17,0.32
11,БДЗБР,Студена,25.2,2.4,18.887,74.95,16.487,72.31,0.073,0.755
12,БДЗБР,Дяково,35.4,8.0,25.862,73.06,17.862,65.19,0.0,1.17
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.509,49.69,0.409,44.24,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.432,63.61,1.232,60.06,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.183,60.71,16.683,57.33,0.283,0.48
16,БДЧР,Порой,45.2,2.0,4.784,10.58,2.784,6.44,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,2.987,24.19,2.187,18.94,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,75.71,5.951,6.867
19,БДДР,Ястребино,62.3,3.9,32.744,52.56,28.844,49.39,0.093,1.042
20,БДДР,Кула,20.25,0.7,8.545,42.2,7.845,40.13,0.023,0.058
21,БДДР,Рабиша,43.2,2.4,12.39,28.68,9.99,24.49,0.0,0.023
22,БДДР,Огоста,506.0,67.0,258.85,51.16,191.85,43.7,0.116,8.97
23,БДДР,Сопот,60.908,1.3,35.476,58.25,34.176,57.33,0.0,0.37
24,БДДР,Горни Дъбник,130.0,3.0,48.362,37.2,45.362,35.72,0.069,1.296
25,БДДР,Бели Лом,25.5,3.2,7.995,31.35,4.795,21.5,0.069,0.174
26,БДЧР,Съединение,12.81,1.5,7.947,62.04,6.447,57.0,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,138.97,42.11,117.97,38.18,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,173.746,43.44,143.746,38.85,0.693,2.221
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.824,7.0,1.124,4.43,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,35.219,25.69,15.219,13.0,1.065,0.556
33,БДИБР,Тракиец,114.0,24.0,64.331,56.43,40.331,44.81,0.006,0.289
34,БДЗБР,Пчелина,54.2,34.2,53.8,99.26,19.6,98.0,2.095,2.095
35,БДДР,Александър Стамболийски,205.569,20.0,136.854,66.57,116.854,62.97,1.147,1.147
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,47.61,33.48,42.2,30.85,0.549,1.169
,БДИБР,Белмекен-Чаира,149.536,5.179,113.209,75.71,108.03,74.84,1.031,3.784
38,БДИБР,Белмекен,144.036,3.81,109.772,76.21,105.962,75.57,,
39,БДИБР,Чаира,5.5,1.369,3.437,62.49,2.068,50.05,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,71.57,83.13,64.328,81.58,1.031,2.792
40,БДИБР,Голям Беглик,62.111,3.942,52.919,85.2,48.977,84.2,,
41,БДИБР,Широка поляна,23.98,3.3,18.651,77.78,15.351,74.23,,
42,БДИБР,Беглика,1.554,0.242,0.894,57.51,0.652,49.67,0.093,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,1.03,57.78,0.754,50.04,0.215,0.319
44,БДИБР,Батак,310.298,19.95,141.824,45.71,121.874,41.98,2.93,4.858
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.21,90.42,391.303,90.09,0.839,0.839
46,БДИБР,Цанков камък,110.708,31.2,74.963,67.71,43.763,55.04,2.467,1.919
47,БДИБР,Въча,226.12,24.52,171.372,75.79,146.852,72.84,3.147,12.869
48,БДИБР,Кричим,20.256,1.73,19.355,95.55,17.625,95.14,12.846,14.048
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,346.581,69.7,239.405,61.38,1.041,11.542
50,БДИБР,Студен кладенец,387.772,90.667,223.62,57.67,132.953,44.75,11.869,3.108
51,БДИБР,Ивайловград,156.702,59.526,139.678,89.14,80.152,82.48,2.27,0.628
52,БДИБР,Розов кладенец,20.4,13.268,16.764,82.18,3.496,49.02,,
