number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,527.594,80.52,440.394,77.53,1.443,6.116
2,БДДР,Бели Искър,15.08,1.4,8.69,57.62,7.29,53.29,0.152,1.147
3,БДДР,Среченска бара,15.5,1.0,14.365,92.68,13.365,92.17,0.069,0.625
4,БДДР,Христо Смирненски,27.7,4.2,25.232,91.09,21.032,89.5,0.034,0.326
5,БДДР,Йовковци,92.179,9.0,68.26,74.05,59.26,71.24,0.138,0.944
6,БДЧР,Тича,311.8,40.0,158.317,50.78,118.317,43.53,0.06,2.803
7,БДЧР,Камчия,233.55,76.0,134.908,57.76,58.908,37.39,0.008,3.261
8,БДЧР,Ясна поляна,32.32,7.55,16.766,51.88,9.216,37.21,0.012,0.567
9,БДИБР,Асеновец,28.2,2.0,14.72,52.2,12.72,48.55,0.023,0.486
10,БДИБР,Боровица,27.3,4.6,26.1,95.6,21.5,94.71,0.091,0.38
11,БДЗБР,Студена,25.2,2.4,20.781,82.46,18.381,80.62,0.062,0.814
12,БДЗБР,Дяково,35.4,8.0,30.322,85.65,22.322,81.47,0.0,0.952
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.973,95.04,0.873,94.5,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.149,51.02,0.949,46.24,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.68,59.11,16.18,55.6,0.159,0.553
16,БДЧР,Порой,45.2,2.0,4.049,8.96,2.049,4.74,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.403,27.55,2.603,22.54,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.216,80.68,3.716,74.84,1.735,1.235
19,БДДР,Ястребино,62.3,3.9,26.431,42.43,22.531,38.58,0.243,1.62
20,БДДР,Кула,20.25,0.7,9.216,45.51,8.516,43.56,0.012,0.081
21,БДДР,Рабиша,43.2,2.4,12.024,27.83,9.624,23.59,0.0,0.035
22,БДДР,Огоста,506.0,67.0,213.615,42.22,146.615,33.4,0.058,7.87
23,БДДР,Сопот,60.908,1.3,41.45,68.05,40.15,67.36,1.481,4.606
24,БДДР,Горни Дъбник,130.0,3.0,40.442,31.11,37.442,29.48,0.521,3.322
25,БДДР,Бели Лом,25.5,3.2,8.08,31.69,4.88,21.88,0.162,0.359
26,БДЧР,Съединение,12.81,1.5,7.51,58.63,6.01,53.14,0.023,0.127
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,116.973,35.45,95.973,31.06,0.0,1.354
28,БДИБР,Жребчево,400.0,30.0,136.484,34.12,106.484,28.78,0.817,12.271
29,БДИБР,Малко Шарково,45.0,3.9,23.796,52.88,19.896,48.41,0.104,1.944
30,БДИБР,Домлян,26.074,0.7,8.131,31.18,7.431,29.28,0.0,2.83
31,БДИБР,Пясъчник,206.53,3.4,16.146,7.82,12.746,6.27,0.0,0.365
32,БДИБР,Тополница,137.108,20.0,46.899,34.21,26.899,22.97,0.255,10.451
33,БДИБР,Тракиец,114.0,24.0,57.846,50.74,33.846,37.61,0.012,1.192
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,1.574,1.574
35,БДДР,Александър Стамболийски,205.569,20.0,140.36,68.28,120.36,64.86,0.711,12.411
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,34.485,24.25,29.075,21.25,0.932,9.724
,БДИБР,Белмекен-Чаира,149.536,5.179,95.789,64.06,90.61,62.77,2.987,9.76
38,БДИБР,Белмекен,144.036,3.81,91.77,63.71,87.96,62.73,,
39,БДИБР,Чаира,5.5,1.369,4.019,73.08,2.65,64.15,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,32.682,37.96,25.44,32.26,1.457,4.78
40,БДИБР,Голям Беглик,62.111,3.942,28.394,45.71,24.452,42.04,,
41,БДИБР,Широка поляна,23.98,3.3,4.288,17.88,0.988,4.78,,
42,БДИБР,Беглика,1.554,0.242,0.735,47.3,0.493,37.58,0.031,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,1.006,56.46,0.73,48.49,0.172,0.318
44,БДИБР,Батак,310.298,19.95,195.276,62.93,175.326,60.38,5.159,15.803
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,394.646,87.85,379.739,87.43,1.205,8.572
46,БДИБР,Цанков камък,110.708,31.2,75.247,67.97,44.047,55.4,7.681,6.583
47,БДИБР,Въча,226.12,24.52,146.263,64.68,121.743,60.39,10.823,11.691
48,БДИБР,Кричим,20.256,1.73,19.615,96.84,17.885,96.54,11.453,12.856
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,320.835,64.52,213.659,54.78,1.215,1.215
50,БДИБР,Студен кладенец,387.772,90.667,216.553,55.85,125.886,42.37,1.449,1.449
51,БДИБР,Ивайловград,156.702,59.526,135.336,86.37,75.81,78.01,0.436,18.109
52,БДИБР,Розов кладенец,20.4,13.268,19.5,95.59,6.232,87.38,,
