number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,542.894,82.85,455.694,80.22,3.148,14.191
2,БДДР,Бели Искър,15.08,1.4,9.139,60.6,7.739,56.57,0.396,1.091
3,БДДР,Среченска бара,15.5,1.0,13.928,89.86,12.928,89.16,1.111,1.296
4,БДДР,Христо Смирненски,27.7,4.2,23.845,86.08,19.645,83.59,0.316,0.316
5,БДДР,Йовковци,92.179,9.0,82.882,89.91,73.882,88.82,0.253,0.869
6,БДЧР,Тича,311.8,40.0,204.777,65.68,164.777,60.62,0.098,3.128
7,БДЧР,Камчия,233.55,76.0,180.581,77.32,104.581,66.38,0.384,2.919
8,БДЧР,Ясна поляна,32.32,7.55,17.403,53.85,9.853,39.78,18.587,0.451
9,БДИБР,Асеновец,28.2,2.0,15.267,54.14,13.267,50.64,0.046,0.66
10,БДИБР,Боровица,27.3,4.6,25.714,94.19,21.114,93.01,0.23,0.38
11,БДЗБР,Студена,25.2,2.4,20.984,83.27,18.584,81.51,0.08,0.764
12,БДЗБР,Дяково,35.4,8.0,29.037,82.02,21.037,76.78,0.006,1.07
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.92,89.84,0.82,88.74,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.725,76.61,1.525,74.33,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.883,62.92,17.383,59.74,0.346,0.335
16,БДЧР,Порой,45.2,2.0,5.153,11.4,3.153,7.3,0.266,0.0
17,БДЧР,Ахелой,12.35,0.8,3.101,25.11,2.301,19.92,0.185,0.012
18,БДДР,Панчарево,6.465,1.5,5.274,81.57,3.774,76.0,12.537,13.537
19,БДДР,Ястребино,62.3,3.9,34.99,56.16,31.09,53.24,0.683,1.435
20,БДДР,Кула,20.25,0.7,8.667,42.8,7.967,40.75,0.058,0.081
21,БДДР,Рабиша,43.2,2.4,12.491,28.91,10.091,24.73,0.0,0.046
22,БДДР,Огоста,506.0,67.0,284.16,56.16,217.16,49.47,0.637,9.491
23,БДДР,Сопот,60.908,1.3,41.675,68.42,40.375,67.73,1.227,3.831
24,БДДР,Горни Дъбник,130.0,3.0,51.288,39.45,48.288,38.02,0.521,1.192
25,БДДР,Бели Лом,25.5,3.2,8.208,32.19,5.008,22.46,0.197,0.093
26,БДЧР,Съединение,12.81,1.5,8.134,63.5,6.634,58.66,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,145.719,44.16,124.719,40.36,0.023,1.528
28,БДИБР,Жребчево,400.0,30.0,189.409,47.35,159.409,43.08,0.411,7.599
29,БДИБР,Малко Шарково,45.0,3.9,30.342,67.43,26.442,64.34,0.058,0.355
30,БДИБР,Домлян,26.074,0.7,4.587,17.59,3.887,15.32,0.0,2.741
31,БДИБР,Пясъчник,206.53,3.4,18.375,8.9,14.975,7.37,0.0,3.646
32,БДИБР,Тополница,137.108,20.0,54.008,39.39,34.008,29.04,3.206,13.877
33,БДИБР,Тракиец,114.0,24.0,66.883,58.67,42.883,47.65,0.006,1.042
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708
35,БДДР,Александър Стамболийски,205.569,20.0,154.374,75.1,134.374,72.41,0.889,11.206
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,59.489,41.83,54.079,39.53,0.409,9.742
,БДИБР,Белмекен-Чаира,149.536,5.179,119.125,79.66,113.946,78.93,1.13,4.203
38,БДИБР,Белмекен,144.036,3.81,115.376,80.1,111.566,79.56,,
39,БДИБР,Чаира,5.5,1.369,3.75,68.18,2.381,57.63,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,73.78,85.7,66.538,84.39,2.132,1.248
40,БДИБР,Голям Беглик,62.111,3.942,54.226,87.31,50.284,86.45,,
41,БДИБР,Широка поляна,23.98,3.3,19.554,81.54,16.254,78.6,,
42,БДИБР,Беглика,1.554,0.242,0.781,50.24,0.539,41.06,0.177,0.479
43,БДИБР,Тошков Чарк,1.782,0.276,0.891,50.01,0.615,40.85,0.193,0.316
44,БДИБР,Батак,310.298,19.95,152.616,49.18,132.666,45.69,3.367,11.135
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,405.785,90.33,390.878,89.99,1.135,1.135
46,БДИБР,Цанков камък,110.708,31.2,73.319,66.23,42.119,52.97,2.171,1.362
47,БДИБР,Въча,226.12,24.52,186.761,82.59,162.241,80.48,5.823,18.265
48,БДИБР,Кричим,20.256,1.73,19.589,96.71,17.859,96.4,18.371,10.864
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,354.808,71.36,247.632,63.49,1.225,1.225
50,БДИБР,Студен кладенец,387.772,90.667,229.188,59.1,138.521,46.62,0.668,39.23
51,БДИБР,Ивайловград,156.702,59.526,147.471,94.11,87.945,90.5,43.272,51.771
52,БДИБР,Розов кладенец,20.4,13.268,17.808,87.29,4.54,63.66,,
