number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,489.459,74.7,402.259,70.81,3.908,5.417
2,БДДР,Бели Искър,15.08,1.4,7.307,48.45,5.907,43.18,0.472,0.636
3,БДДР,Среченска бара,15.5,1.0,10.18,65.68,9.18,63.31,1.4,0.475
4,БДДР,Христо Смирненски,27.7,4.2,24.488,88.4,20.288,86.33,3.221,0.74
5,БДДР,Йовковци,92.179,9.0,59.329,64.36,50.329,60.51,0.089,0.576
6,БДЧР,Тича,311.8,40.0,147.794,47.4,107.794,39.66,3.894,1.313
7,БДЧР,Камчия,233.55,76.0,122.267,52.35,46.267,29.37,5.244,2.188
8,БДЧР,Ясна поляна,32.32,7.55,13.862,42.89,6.312,25.48,0.602,0.289
9,БДИБР,Асеновец,28.2,2.0,13.413,47.56,11.413,43.56,0.66,0.278
10,БДИБР,Боровица,27.3,4.6,27.255,99.84,22.655,99.8,0.314,0.256
11,БДЗБР,Студена,25.2,2.4,15.721,62.39,13.321,58.43,1.386,0.835
12,БДЗБР,Дяково,35.4,8.0,22.789,64.38,14.789,53.97,0.0,0.515
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.246,24.04,0.146,15.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.075,47.72,0.875,42.63,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.818,46.89,12.318,42.33,0.11,0.26
16,БДЧР,Порой,45.2,2.0,2.104,4.65,0.104,0.24,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.556,28.79,2.756,23.86,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.516,85.33,4.016,80.89,2.048,1.103
19,БДДР,Ястребино,62.3,3.9,24.138,38.74,20.238,34.65,1.748,0.093
20,БДДР,Кула,20.25,0.7,8.808,43.5,8.108,41.47,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.741,27.18,9.341,22.89,0.0,0.0
22,БДДР,Огоста,506.0,67.0,163.286,32.27,96.286,21.93,10.949,4.398
23,БДДР,Сопот,60.908,1.3,34.629,56.85,33.329,55.91,1.852,0.22
24,БДДР,Горни Дъбник,130.0,3.0,26.732,20.56,23.732,18.69,0.093,0.313
25,БДДР,Бели Лом,25.5,3.2,7.825,30.69,4.625,20.74,0.139,0.046
26,БДЧР,Съединение,12.81,1.5,7.145,55.78,5.645,49.91,0.162,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,110.628,33.52,89.628,29.01,1.238,1.238
28,БДИБР,Жребчево,400.0,30.0,121.072,30.27,91.072,24.61,4.138,1.724
29,БДИБР,Малко Шарково,45.0,3.9,19.876,44.17,15.976,38.87,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,3.999,15.34,3.299,13.0,0.458,0.012
31,БДИБР,Пясъчник,206.53,3.4,15.043,7.28,11.643,5.73,0.069,0.069
32,БДИБР,Тополница,137.108,20.0,23.829,17.38,3.829,3.27,1.563,0.336
33,БДИБР,Тракиец,114.0,24.0,54.825,48.09,30.825,34.25,2.199,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238
35,БДДР,Александър Стамболийски,205.569,20.0,125.276,60.94,105.276,56.73,20.908,0.857
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,27.476,19.32,22.066,16.13,3.688,1.044
,БДИБР,Белмекен-Чаира,149.536,5.179,63.557,42.5,58.378,40.44,2.232,1.698
38,БДИБР,Белмекен,144.036,3.81,61.868,42.95,58.058,41.4,,
39,БДИБР,Чаира,5.5,1.369,1.689,30.7,0.32,7.74,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.913,32.42,20.671,26.22,0.991,0.156
40,БДИБР,Голям Беглик,62.111,3.942,24.193,38.95,20.251,34.81,,
41,БДИБР,Широка поляна,23.98,3.3,3.72,15.51,0.42,2.03,,
42,БДИБР,Беглика,1.554,0.242,0.868,55.84,0.626,47.69,0.001,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,1.294,72.62,1.018,67.6,0.198,0.251
44,БДИБР,Батак,310.298,19.95,161.257,51.97,141.307,48.67,0.573,0.573
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,354.068,78.81,339.161,78.09,3.198,5.568
46,БДИБР,Цанков камък,110.708,31.2,83.346,75.28,52.146,65.59,8.236,4.663
47,БДИБР,Въча,226.12,24.52,128.365,56.77,103.845,51.51,13.844,9.793
48,БДИБР,Кричим,20.256,1.73,19.062,94.1,17.332,93.55,10.916,13.417
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,418.585,84.18,311.409,79.84,16.197,14.507
50,БДИБР,Студен кладенец,387.772,90.667,340.749,87.87,250.082,84.17,28.965,31.997
51,БДИБР,Ивайловград,156.702,59.526,137.983,88.05,78.457,80.74,38.348,48.132
52,БДИБР,Розов кладенец,20.4,13.268,18.348,89.94,5.08,71.23,,
