number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,537.05,81.96,449.85,79.19,1.299,4.438
2,БДДР,Бели Искър,15.08,1.4,8.418,55.82,7.018,51.3,0.305,0.978
3,БДДР,Среченска бара,15.5,1.0,13.56,87.48,12.56,86.62,0.822,1.933
4,БДДР,Христо Смирненски,27.7,4.2,23.58,85.13,19.38,82.47,0.049,0.341
5,БДДР,Йовковци,92.179,9.0,82.297,89.28,73.297,88.12,0.235,0.848
6,БДЧР,Тича,311.8,40.0,201.887,64.75,161.887,59.56,0.055,3.123
7,БДЧР,Камчия,233.55,76.0,176.982,75.78,100.982,64.1,0.36,2.906
8,БДЧР,Ясна поляна,32.32,7.55,16.878,52.22,9.328,37.66,0.012,0.394
9,БДИБР,Асеновец,28.2,2.0,14.733,52.24,12.733,48.6,0.116,0.498
10,БДИБР,Боровица,27.3,4.6,25.496,93.39,20.896,92.05,0.183,0.38
11,БДЗБР,Студена,25.2,2.4,20.355,80.77,17.955,78.75,0.196,0.771
12,БДЗБР,Дяково,35.4,8.0,27.811,78.56,19.811,72.3,0.0,0.995
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.799,78.0,0.699,75.62,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.679,74.53,1.479,72.05,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.69,62.31,17.19,59.07,0.948,0.335
16,БДЧР,Порой,45.2,2.0,5.028,11.12,3.028,7.01,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.061,24.79,2.261,19.58,0.023,0.012
18,БДДР,Панчарево,6.465,1.5,5.238,81.01,3.738,75.28,2.003,2.503
19,БДДР,Ястребино,62.3,3.9,34.203,54.9,30.303,51.89,0.694,1.076
20,БДДР,Кула,20.25,0.7,8.634,42.64,7.934,40.58,0.104,0.069
21,БДДР,Рабиша,43.2,2.4,12.454,28.83,10.054,24.64,0.0,0.035
22,БДДР,Огоста,506.0,67.0,275.75,54.5,208.75,47.55,0.231,8.333
23,БДДР,Сопот,60.908,1.3,39.2,64.36,37.9,63.58,1.516,3.831
24,БДДР,Горни Дъбник,130.0,3.0,50.314,38.7,47.314,37.26,0.567,1.887
25,БДДР,Бели Лом,25.5,3.2,8.199,32.15,4.999,22.42,0.278,0.081
26,БДЧР,Съединение,12.81,1.5,8.08,63.08,6.58,58.18,0.058,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,144.029,43.65,123.029,39.82,1.563,3.067
28,БДИБР,Жребчево,400.0,30.0,182.578,45.64,152.578,41.24,0.195,7.382
29,БДИБР,Малко Шарково,45.0,3.9,30.291,67.31,26.391,64.21,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.698,10.35,1.998,7.88,0.0,1.261
31,БДИБР,Пясъчник,206.53,3.4,16.555,8.02,13.155,6.48,0.0,1.458
32,БДИБР,Тополница,137.108,20.0,43.406,31.66,23.406,19.99,0.81,10.683
33,БДИБР,Тракиец,114.0,24.0,65.988,57.88,41.988,46.65,0.006,0.926
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,144.258,70.18,124.258,66.96,1.007,11.904
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,51.907,36.5,46.497,33.99,0.535,7.116
,БДИБР,Белмекен-Чаира,149.536,5.179,116.896,78.17,111.717,77.39,0.768,0.716
38,БДИБР,Белмекен,144.036,3.81,113.233,78.61,109.423,78.03,,
39,БДИБР,Чаира,5.5,1.369,3.663,66.6,2.294,55.53,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,73.016,84.81,65.774,83.42,2.967,2.086
40,БДИБР,Голям Беглик,62.111,3.942,53.801,86.62,49.859,85.71,,
41,БДИБР,Широка поляна,23.98,3.3,19.215,80.13,15.915,76.96,,
42,БДИБР,Беглика,1.554,0.242,0.913,58.78,0.671,51.18,0.366,0.48
43,БДИБР,Тошков Чарк,1.782,0.276,0.947,53.13,0.671,44.54,0.441,0.004
44,БДИБР,Батак,310.298,19.95,147.247,47.45,127.297,43.84,2.625,7.48
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.21,90.42,391.303,90.09,3.147,0.691
46,БДИБР,Цанков камък,110.708,31.2,74.114,66.95,42.914,53.97,2.715,1.357
47,БДИБР,Въча,226.12,24.52,183.364,81.09,158.844,78.79,6.135,12.107
48,БДИБР,Кричим,20.256,1.73,19.312,95.34,17.582,94.91,11.948,8.947
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,355.071,71.41,247.895,63.55,2.828,1.303
50,БДИБР,Студен кладенец,387.772,90.667,224.189,57.81,133.522,44.94,0.69,2.891
51,БДИБР,Ивайловград,156.702,59.526,141.531,90.32,82.005,84.39,4.377,1.066
52,БДИБР,Розов кладенец,20.4,13.268,17.448,85.53,4.18,58.61,,
