number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,507.58,77.46,420.38,74.0,19.514,13.391
2,БДДР,Бели Искър,15.08,1.4,8.657,57.41,7.257,53.05,3.669,3.765
3,БДДР,Среченска бара,15.5,1.0,15.056,97.14,14.056,96.94,0.451,0.451
4,БДДР,Христо Смирненски,27.7,4.2,22.975,82.94,18.775,79.9,0.6,0.746
5,БДДР,Йовковци,92.179,9.0,73.299,79.52,64.299,77.3,0.135,0.699
6,БДЧР,Тича,311.8,40.0,178.187,57.15,138.187,50.84,0.086,1.312
7,БДЧР,Камчия,233.55,76.0,153.272,65.63,77.272,49.05,1.066,2.432
8,БДЧР,Ясна поляна,32.32,7.55,18.275,56.54,10.725,43.3,0.012,0.231
9,БДИБР,Асеновец,28.2,2.0,12.873,45.65,10.873,41.5,0.405,0.324
10,БДИБР,Боровица,27.3,4.6,24.96,91.43,20.36,89.69,0.133,0.33
11,БДЗБР,Студена,25.2,2.4,23.545,93.43,21.145,92.74,1.334,2.28
12,БДЗБР,Дяково,35.4,8.0,22.463,63.45,14.463,52.78,2.618,0.044
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.424,41.37,0.324,35.02,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.401,17.79,0.201,9.78,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.646,59.01,16.146,55.48,0.426,0.82
16,БДЧР,Порой,45.2,2.0,5.381,11.9,3.381,7.83,0.069,0.0
17,БДЧР,Ахелой,12.35,0.8,3.659,29.63,2.859,24.75,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.166,79.9,3.666,73.83,14.53,15.78
19,БДДР,Ястребино,62.3,3.9,35.529,57.03,31.629,54.16,0.567,0.139
20,БДДР,Кула,20.25,0.7,9.448,46.66,8.748,44.75,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.283,28.43,9.883,24.22,0.0,0.012
22,БДДР,Огоста,506.0,67.0,229.585,45.37,162.585,37.04,5.845,5.845
23,БДДР,Сопот,60.908,1.3,43.869,72.03,42.569,71.41,1.644,0.417
24,БДДР,Горни Дъбник,130.0,3.0,49.224,37.86,46.224,36.4,1.424,0.764
25,БДДР,Бели Лом,25.5,3.2,8.725,34.22,5.525,24.78,0.301,0.081
26,БДЧР,Съединение,12.81,1.5,8.089,63.15,6.589,58.26,0.197,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,131.828,39.95,110.828,35.87,0.301,1.609
28,БДИБР,Жребчево,400.0,30.0,188.65,47.16,158.65,42.88,3.316,1.718
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,8.554,32.81,7.854,30.95,1.893,0.006
31,БДИБР,Пясъчник,206.53,3.4,22.292,10.79,18.892,9.3,0.102,0.102
32,БДИБР,Тополница,137.108,20.0,74.834,54.58,54.834,46.82,2.928,0.347
33,БДИБР,Тракиец,114.0,24.0,62.377,54.72,38.377,42.64,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,140.613,68.4,120.613,65.0,4.262,1.341
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,55.853,39.27,50.443,36.87,5.85,1.047
,БДИБР,Белмекен-Чаира,149.536,5.179,69.263,46.32,64.084,44.39,18.224,10.675
38,БДИБР,Белмекен,144.036,3.81,68.555,47.6,64.745,46.17,,
39,БДИБР,Чаира,5.5,1.369,0.708,12.88,0.0,0.0,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,47.757,55.47,40.515,51.38,4.889,4.797
40,БДИБР,Голям Беглик,62.111,3.942,39.883,64.21,35.941,61.79,,
41,БДИБР,Широка поляна,23.98,3.3,7.874,32.84,4.574,22.12,,
42,БДИБР,Беглика,1.554,0.242,0.906,58.3,0.664,50.61,0.291,0.005
43,БДИБР,Тошков Чарк,1.782,0.276,0.585,32.85,0.309,20.54,0.416,0.628
44,БДИБР,Батак,310.298,19.95,223.669,72.08,203.719,70.16,5.442,1.121
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,386.159,85.96,371.252,85.47,2.923,4.151
46,БДИБР,Цанков камък,110.708,31.2,85.803,77.5,54.603,68.68,12.997,13.611
47,БДИБР,Въча,226.12,24.52,198.308,87.7,173.788,86.2,21.57,36.928
48,БДИБР,Кричим,20.256,1.73,19.546,96.49,17.816,96.17,36.928,38.632
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,380.187,76.46,273.011,69.99,10.019,24.433
50,БДИБР,Студен кладенец,387.772,90.667,317.824,81.96,227.157,76.46,42.064,39.134
51,БДИБР,Ивайловград,156.702,59.526,127.39,81.29,67.864,69.84,43.873,48.428
52,БДИБР,Розов кладенец,20.4,13.268,18.996,93.12,5.728,80.31,,
