number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,502.563,76.7,415.363,73.12,2.227,8.328
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.791,0.887
3,БДДР,Среченска бара,15.5,1.0,11.8,76.13,10.8,74.48,0.15,0.613
4,БДДР,Христо Смирненски,27.7,4.2,23.769,85.81,19.569,83.27,0.027,0.319
5,БДДР,Йовковци,92.179,9.0,64.195,69.64,55.195,66.36,0.077,0.849
6,БДЧР,Тича,311.8,40.0,145.174,46.56,105.174,38.7,0.11,2.046
7,БДЧР,Камчия,233.55,76.0,114.149,48.88,38.149,24.21,0.006,2.217
8,БДЧР,Ясна поляна,32.32,7.55,13.492,41.75,5.942,23.99,0.012,0.22
9,БДИБР,Асеновец,28.2,2.0,12.567,44.56,10.567,40.33,0.012,0.394
10,БДИБР,Боровица,27.3,4.6,24.943,91.37,20.343,89.62,0.122,0.319
11,БДЗБР,Студена,25.2,2.4,17.441,69.21,15.041,65.97,0.326,0.752
12,БДЗБР,Дяково,35.4,8.0,26.346,74.42,18.346,66.96,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.516,50.39,0.416,45.02,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.075,47.72,0.875,42.63,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.086,50.91,13.586,46.69,0.238,0.84
16,БДЧР,Порой,45.2,2.0,2.587,5.72,0.587,1.36,0.035,0.0
17,БДЧР,Ахелой,12.35,0.8,3.234,26.19,2.434,21.07,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.448,84.28,3.948,79.52,2.376,2.297
19,БДДР,Ястребино,62.3,3.9,21.71,34.85,17.81,30.5,0.069,0.127
20,БДДР,Кула,20.25,0.7,8.902,43.96,8.202,41.95,0.035,0.046
21,БДДР,Рабиша,43.2,2.4,11.828,27.38,9.428,23.11,0.0,0.012
22,БДДР,Огоста,506.0,67.0,183.92,36.35,116.92,26.63,3.762,4.456
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,0.428,0.428
24,БДДР,Горни Дъбник,130.0,3.0,31.699,24.38,28.699,22.6,0.069,1.03
25,БДДР,Бели Лом,25.5,3.2,7.672,30.09,4.472,20.05,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.073,55.21,5.573,49.27,0.012,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,106.886,32.39,85.886,27.79,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,101.424,25.36,71.424,19.3,1.543,2.654
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.987,7.62,1.287,5.07,0.148,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.26,6.42,9.86,4.85,0.0,0.06
32,БДИБР,Тополница,137.108,20.0,22.167,16.17,2.167,1.85,0.116,4.005
33,БДИБР,Тракиец,114.0,24.0,51.944,45.56,27.944,31.05,0.0,0.856
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,114.262,55.58,94.262,50.8,1.035,1.035
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,13.494,9.49,8.084,5.91,1.31,1.067
,БДИБР,Белмекен-Чаира,149.536,5.179,73.973,49.47,68.794,47.66,0.593,0.116
38,БДИБР,Белмекен,144.036,3.81,70.86,49.2,67.05,47.82,,
39,БДИБР,Чаира,5.5,1.369,3.113,56.6,1.744,42.22,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.235,31.64,19.993,25.36,0.864,1.312
40,БДИБР,Голям Беглик,62.111,3.942,23.62,38.03,19.678,33.83,,
41,БДИБР,Широка поляна,23.98,3.3,3.615,15.08,0.315,1.52,,
42,БДИБР,Беглика,1.554,0.242,0.659,42.4,0.417,31.78,0.027,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.824,46.23,0.548,36.38,0.143,0.286
44,БДИБР,Батак,310.298,19.95,161.928,52.18,141.978,48.9,1.673,1.673
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,364.92,81.23,350.013,80.58,1.113,8.223
46,БДИБР,Цанков камък,110.708,31.2,83.141,75.1,51.941,65.33,7.193,5.112
47,БДИБР,Въча,226.12,24.52,132.311,58.51,107.791,53.47,15.074,15.485
48,БДИБР,Кричим,20.256,1.73,19.347,95.51,17.617,95.09,15.727,17.63
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,319.499,64.26,212.323,54.43,0.475,4.687
50,БДИБР,Студен кладенец,387.772,90.667,211.879,54.64,121.212,40.8,2.288,2.288
51,БДИБР,Ивайловград,156.702,59.526,91.443,58.35,31.917,32.84,2.435,0.381
52,БДИБР,Розов кладенец,20.4,13.268,19.032,93.29,5.764,80.82,,
