number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,489.719,74.74,402.519,70.86,1.922,6.45
2,БДДР,Бели Искър,15.08,1.4,6.785,44.99,5.385,39.36,0.642,0.738
3,БДДР,Среченска бара,15.5,1.0,10.16,65.55,9.16,63.17,0.104,0.567
4,БДДР,Христо Смирненски,27.7,4.2,22.824,82.4,18.624,79.25,0.033,0.324
5,БДДР,Йовковци,92.179,9.0,61.588,66.81,52.588,63.22,0.028,0.778
6,БДЧР,Тича,311.8,40.0,139.69,44.8,99.69,36.68,0.037,1.609
7,БДЧР,Камчия,233.55,76.0,104.737,44.85,28.737,18.24,0.011,2.407
8,БДЧР,Ясна поляна,32.32,7.55,11.95,36.97,4.4,17.76,0.012,0.231
9,БДИБР,Асеновец,28.2,2.0,11.533,40.9,9.533,36.39,0.058,0.37
10,БДИБР,Боровица,27.3,4.6,24.107,88.3,19.507,85.93,0.009,0.264
11,БДЗБР,Студена,25.2,2.4,15.709,62.34,13.309,58.37,0.17,0.79
12,БДЗБР,Дяково,35.4,8.0,24.303,68.65,16.303,59.5,0.0,0.516
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.443,43.28,0.343,37.14,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.102,48.93,0.902,43.96,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.961,47.34,12.461,42.82,0.11,0.26
16,БДЧР,Порой,45.2,2.0,1.739,3.85,0.0,0.0,0.058,0.0
17,БДЧР,Ахелой,12.35,0.8,3.229,26.15,2.429,21.03,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.605,86.69,4.105,82.67,2.861,2.861
19,БДДР,Ястребино,62.3,3.9,21.49,34.49,17.59,30.12,0.058,0.104
20,БДДР,Кула,20.25,0.7,8.755,43.23,8.055,41.2,0.0,0.035
21,БДДР,Рабиша,43.2,2.4,11.769,27.24,9.369,22.96,0.0,0.012
22,БДДР,Огоста,506.0,67.0,170.964,33.79,103.964,23.68,0.058,4.282
23,БДДР,Сопот,60.908,1.3,31.825,52.25,30.525,51.21,0.301,0.301
24,БДДР,Горни Дъбник,130.0,3.0,28.611,22.01,25.611,20.17,0.023,0.891
25,БДДР,Бели Лом,25.5,3.2,7.57,29.69,4.37,19.6,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,6.88,53.71,5.38,47.57,0.023,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,101.671,30.81,80.671,26.11,0.0,1.319
28,БДИБР,Жребчево,400.0,30.0,103.536,25.88,73.536,19.87,1.805,1.805
29,БДИБР,Малко Шарково,45.0,3.9,20.23,44.96,16.33,39.73,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.091,8.02,1.391,5.48,0.01,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.066,6.33,9.666,4.76,0.118,0.059
32,БДИБР,Тополница,137.108,20.0,21.058,15.36,1.058,0.9,0.197,0.382
33,БДИБР,Тракиец,114.0,24.0,51.034,44.77,27.034,30.04,0.0,0.185
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,109.658,53.34,89.658,48.32,0.996,0.996
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.798,10.41,9.388,6.86,1.32,1.067
,БДИБР,Белмекен-Чаира,149.536,5.179,65.896,44.07,60.717,42.06,1.25,2.501
38,БДИБР,Белмекен,144.036,3.81,62.638,43.49,58.828,41.95,,
39,БДИБР,Чаира,5.5,1.369,3.259,59.25,1.89,45.75,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.154,29.22,17.912,22.72,0.399,0.314
40,БДИБР,Голям Беглик,62.111,3.942,21.569,34.73,17.627,30.3,,
41,БДИБР,Широка поляна,23.98,3.3,3.585,14.95,0.285,1.38,,
42,БДИБР,Беглика,1.554,0.242,0.761,48.98,0.519,39.57,0.029,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,1.157,64.94,0.881,58.51,0.232,0.003
44,БДИБР,Батак,310.298,19.95,160.838,51.83,140.888,48.52,0.761,2.703
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,350.996,78.13,336.089,77.38,0.754,0.754
46,БДИБР,Цанков камък,110.708,31.2,75.39,68.1,44.19,55.58,1.093,1.368
47,БДИБР,Въча,226.12,24.52,134.95,59.68,110.43,54.78,5.915,8.832
48,БДИБР,Кричим,20.256,1.73,19.702,97.26,17.972,97.01,9.87,13.979
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,291.043,58.53,183.867,47.14,2.231,8.616
50,БДИБР,Студен кладенец,387.772,90.667,228.218,58.85,137.551,46.3,11.652,9.412
51,БДИБР,Ивайловград,156.702,59.526,92.337,58.93,32.811,33.76,10.277,7.158
52,БДИБР,Розов кладенец,20.4,13.268,18.24,89.41,4.972,69.71,,
