number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,516.344,78.8,429.144,75.55,0.445,6.617
2,БДДР,Бели Искър,15.08,1.4,7.183,47.63,5.783,42.28,0.211,1.125
3,БДДР,Среченска бара,15.5,1.0,13.28,85.68,12.28,84.69,0.208,0.602
4,БДДР,Христо Смирненски,27.7,4.2,24.677,89.09,20.477,87.14,0.046,0.338
5,БДДР,Йовковци,92.179,9.0,66.741,72.4,57.741,69.42,0.12,0.913
6,БДЧР,Тича,311.8,40.0,152.83,49.02,112.83,41.51,0.064,2.807
7,БДЧР,Камчия,233.55,76.0,126.359,54.1,50.359,31.96,0.019,3.179
8,БДЧР,Ясна поляна,32.32,7.55,15.283,47.29,7.733,31.22,0.012,0.544
9,БДИБР,Асеновец,28.2,2.0,14.12,50.07,12.12,46.26,0.012,0.475
10,БДИБР,Боровица,27.3,4.6,25.53,93.52,20.93,92.2,0.079,0.38
11,БДЗБР,Студена,25.2,2.4,19.362,76.83,16.962,74.39,0.06,0.815
12,БДЗБР,Дяково,35.4,8.0,28.375,80.15,20.375,74.36,0.0,1.064
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.639,62.36,0.539,58.28,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.073,47.63,0.873,42.52,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.168,57.49,15.668,53.84,0.139,0.347
16,БДЧР,Порой,45.2,2.0,3.191,7.06,1.191,2.76,0.012,0.023
17,БДЧР,Ахелой,12.35,0.8,3.299,26.71,2.499,21.64,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.435,84.06,3.935,79.25,1.847,1.768
19,БДДР,Ястребино,62.3,3.9,24.038,38.58,20.138,34.48,0.208,1.366
20,БДДР,Кула,20.25,0.7,9.081,44.84,8.381,42.87,0.0,0.069
21,БДДР,Рабиша,43.2,2.4,11.942,27.64,9.542,23.39,0.0,0.046
22,БДДР,Огоста,506.0,67.0,200.135,39.55,133.135,30.33,0.231,6.771
23,БДДР,Сопот,60.908,1.3,35.437,58.18,34.137,57.27,2.153,4.838
24,БДДР,Горни Дъбник,130.0,3.0,35.928,27.64,32.928,25.93,1.319,3.368
25,БДДР,Бели Лом,25.5,3.2,7.91,31.02,4.71,21.12,0.231,0.231
26,БДЧР,Съединение,12.81,1.5,7.28,56.83,5.78,51.11,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,112.442,34.07,91.442,29.59,0.104,1.412
28,БДИБР,Жребчево,400.0,30.0,117.734,29.43,87.734,23.71,0.016,9.673
29,БДИБР,Малко Шарково,45.0,3.9,21.155,47.01,17.255,41.98,0.104,1.412
30,БДИБР,Домлян,26.074,0.7,3.242,12.43,2.542,10.02,0.0,3.007
31,БДИБР,Пясъчник,206.53,3.4,13.524,6.55,10.124,4.98,0.0,1.979
32,БДИБР,Тополница,137.108,20.0,31.894,23.26,11.894,10.16,0.185,5.833
33,БДИБР,Тракиец,114.0,24.0,55.391,48.59,31.391,34.88,0.0,1.678
34,БДЗБР,Пчелина,54.2,34.2,53.8,99.26,19.6,98.0,2.095,2.095
35,БДДР,Александър Стамболийски,205.569,20.0,128.22,62.37,108.22,58.32,0.888,2.742
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.114,13.44,13.704,10.02,0.397,7.007
,БДИБР,Белмекен-Чаира,149.536,5.179,82.854,55.41,77.675,53.81,2.242,4.258
38,БДИБР,Белмекен,144.036,3.81,78.578,54.55,74.768,53.32,,
39,БДИБР,Чаира,5.5,1.369,4.276,77.75,2.907,70.38,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.494,30.77,19.252,24.42,0.905,0.811
40,БДИБР,Голям Беглик,62.111,3.942,22.684,36.52,18.742,32.22,,
41,БДИБР,Широка поляна,23.98,3.3,3.81,15.89,0.51,2.47,,
42,БДИБР,Беглика,1.554,0.242,0.713,45.9,0.471,35.92,0.057,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,1.044,58.59,0.768,51.0,0.163,0.35
44,БДИБР,Батак,310.298,19.95,179.235,57.76,159.285,54.86,1.935,13.031
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,389.13,86.62,374.223,86.16,3.502,8.413
46,БДИБР,Цанков камък,110.708,31.2,77.478,69.98,46.278,58.2,7.348,1.47
47,БДИБР,Въча,226.12,24.52,133.376,58.98,108.856,54.0,9.035,11.5
48,БДИБР,Кричим,20.256,1.73,19.468,96.11,17.738,95.75,11.544,14.551
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,323.03,64.97,215.854,55.34,1.194,1.194
50,БДИБР,Студен кладенец,387.772,90.667,212.946,54.92,122.279,41.16,0.806,2.871
51,БДИБР,Ивайловград,156.702,59.526,107.479,68.59,47.953,49.35,2.554,18.17
52,БДИБР,Розов кладенец,20.4,13.268,19.212,94.18,5.944,83.34,,
