number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,521.152,79.53,433.952,76.39,1.446,4.544
2,БДДР,Бели Искър,15.08,1.4,6.269,41.57,4.869,35.59,0.591,0.91
3,БДДР,Среченска бара,15.5,1.0,12.267,79.14,11.267,77.7,0.648,2.037
4,БДДР,Христо Смирненски,27.7,4.2,22.597,81.58,18.397,78.29,0.038,0.329
5,БДДР,Йовковци,92.179,9.0,80.458,87.28,71.458,85.91,0.16,0.763
6,БДЧР,Тича,311.8,40.0,194.633,62.42,154.633,56.89,0.054,1.83
7,БДЧР,Камчия,233.55,76.0,166.647,71.35,90.647,57.54,0.03,2.518
8,БДЧР,Ясна поляна,32.32,7.55,15.549,48.11,7.999,32.29,0.012,0.278
9,БДИБР,Асеновец,28.2,2.0,13.293,47.14,11.293,43.1,0.012,0.544
10,БДИБР,Боровица,27.3,4.6,24.72,90.55,20.12,88.63,0.019,0.32
11,БДЗБР,Студена,25.2,2.4,18.326,72.72,15.926,69.85,0.076,0.704
12,БДЗБР,Дяково,35.4,8.0,25.037,70.72,17.037,62.18,0.0,0.975
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.396,38.63,0.296,31.99,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.368,60.76,1.168,56.94,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.972,60.04,16.472,56.6,0.335,0.335
16,БДЧР,Порой,45.2,2.0,4.712,10.42,2.712,6.28,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,2.964,24.0,2.164,18.74,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.31,82.13,3.81,76.73,1.884,2.546
19,БДДР,Ястребино,62.3,3.9,32.447,52.08,28.547,48.88,0.046,0.127
20,БДДР,Кула,20.25,0.7,8.512,42.03,7.812,39.96,0.012,0.058
21,БДДР,Рабиша,43.2,2.4,12.37,28.63,9.97,24.44,0.0,0.023
22,БДДР,Огоста,506.0,67.0,252.105,49.82,185.105,42.17,0.116,9.375
23,БДДР,Сопот,60.908,1.3,35.156,57.72,33.856,56.8,0.0,0.37
24,БДДР,Горни Дъбник,130.0,3.0,47.098,36.23,44.098,34.72,0.359,1.586
25,БДДР,Бели Лом,25.5,3.2,7.961,31.22,4.761,21.35,0.012,0.104
26,БДЧР,Съединение,12.81,1.5,7.893,61.62,6.393,56.53,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.816,41.46,115.816,37.48,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,172.426,43.11,142.426,38.49,0.443,1.971
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.789,6.86,1.089,4.29,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,16.24,7.86,12.84,6.32,0.136,0.136
32,БДИБР,Тополница,137.108,20.0,35.675,26.02,15.675,13.39,1.053,0.556
33,БДИБР,Тракиец,114.0,24.0,64.086,56.22,40.086,44.54,0.006,0.289
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,3.299,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,136.357,66.33,116.357,62.7,0.208,1.166
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,47.075,33.1,41.665,30.46,0.496,1.112
,БДИБР,Белмекен-Чаира,149.536,5.179,110.644,73.99,105.465,73.06,0.159,2.923
38,БДИБР,Белмекен,144.036,3.81,107.139,74.38,103.329,73.69,,
39,БДИБР,Чаира,5.5,1.369,3.505,63.73,2.136,51.71,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,70.447,81.83,63.205,80.16,0.801,2.901
40,БДИБР,Голям Беглик,62.111,3.942,52.348,84.28,48.406,83.22,,
41,БДИБР,Широка поляна,23.98,3.3,18.099,75.47,14.799,71.56,,
42,БДИБР,Беглика,1.554,0.242,0.874,56.25,0.632,48.17,0.055,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,1.006,56.46,0.73,48.49,0.194,0.381
44,БДИБР,Батак,310.298,19.95,141.658,45.65,121.708,41.92,3.59,3.59
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.104,90.4,391.197,90.07,1.062,1.062
46,БДИБР,Цанков камък,110.708,31.2,74.49,67.29,43.29,54.45,2.161,1.888
47,БДИБР,Въча,226.12,24.52,166.92,73.82,142.4,70.63,1.301,8.107
48,БДИБР,Кричим,20.256,1.73,19.373,95.64,17.643,95.23,8.202,6.802
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,327.578,65.88,220.402,56.5,0.886,16.654
50,БДИБР,Студен кладенец,387.772,90.667,222.485,57.38,131.818,44.37,15.769,20.138
51,БДИБР,Ивайловград,156.702,59.526,146.885,93.74,87.359,89.9,21.451,18.066
52,БДИБР,Розов кладенец,20.4,13.268,16.62,81.47,3.352,47.0,,
