number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,501.773,76.58,414.573,72.98,4.974,3.45
2,БДДР,Бели Искър,15.08,1.4,8.355,55.41,6.955,50.84,0.377,0.76
3,БДДР,Среченска бара,15.5,1.0,14.845,95.77,13.845,95.48,0.532,0.532
4,БДДР,Христо Смирненски,27.7,4.2,20.95,75.63,16.75,71.28,0.884,0.749
5,БДДР,Йовковци,92.179,9.0,74.278,80.58,65.278,78.48,0.118,0.688
6,БДЧР,Тича,311.8,40.0,181.274,58.14,141.274,51.98,0.118,1.345
7,БДЧР,Камчия,233.55,76.0,156.159,66.86,80.159,50.88,0.023,2.384
8,БДЧР,Ясна поляна,32.32,7.55,18.438,57.05,10.888,43.96,0.127,0.266
9,БДИБР,Асеновец,28.2,2.0,12.38,43.9,10.38,39.62,0.15,0.382
10,БДИБР,Боровица,27.3,4.6,24.019,87.98,19.419,85.55,1.928,0.319
11,БДЗБР,Студена,25.2,2.4,20.729,82.26,18.329,80.39,1.21,0.717
12,БДЗБР,Дяково,35.4,8.0,21.117,59.65,13.117,47.87,0.0,0.323
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.359,35.08,0.259,28.05,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.479,21.28,0.279,13.61,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.765,59.38,16.265,55.89,0.063,0.26
16,БДЧР,Порой,45.2,2.0,5.355,11.85,3.355,7.77,0.092,0.0
17,БДЧР,Ахелой,12.35,0.8,3.581,29.0,2.781,24.08,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.13,79.34,3.63,73.1,2.828,4.328
19,БДДР,Ястребино,62.3,3.9,34.809,55.87,30.909,52.93,0.301,0.116
20,БДДР,Кула,20.25,0.7,9.324,46.04,8.624,44.11,0.058,0.035
21,БДДР,Рабиша,43.2,2.4,12.319,28.52,9.919,24.31,0.0,0.0
22,БДДР,Огоста,506.0,67.0,229.275,45.31,162.275,36.96,3.704,9.086
23,БДДР,Сопот,60.908,1.3,37.775,62.02,36.475,61.19,1.146,0.336
24,БДДР,Горни Дъбник,130.0,3.0,47.888,36.84,44.888,35.34,1.088,0.486
25,БДДР,Бели Лом,25.5,3.2,8.335,32.69,5.135,23.03,0.174,0.069
26,БДЧР,Съединение,12.81,1.5,8.0,62.45,6.5,57.47,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,133.868,40.57,112.868,36.53,0.0,1.319
28,БДИБР,Жребчево,400.0,30.0,183.13,45.78,153.13,41.39,4.738,1.544
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,5.374,20.61,4.674,18.42,0.598,0.005
31,БДИБР,Пясъчник,206.53,3.4,20.895,10.12,17.495,8.61,0.902,0.091
32,БДИБР,Тополница,137.108,20.0,61.101,44.56,41.101,35.1,3.495,0.556
33,БДИБР,Тракиец,114.0,24.0,62.735,55.03,38.735,43.04,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,124.723,60.67,104.723,56.43,3.69,0.953
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,43.54,30.62,38.13,27.87,4.508,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,71.828,48.03,66.649,46.17,2.483,8.232
38,БДИБР,Белмекен,144.036,3.81,70.656,49.05,66.846,47.67,,
39,БДИБР,Чаира,5.5,1.369,1.172,21.3,0.197,4.78,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,46.722,54.27,39.48,50.07,5.502,6.788
40,БДИБР,Голям Беглик,62.111,3.942,37.976,61.14,34.034,58.51,,
41,БДИБР,Широка поляна,23.98,3.3,8.746,36.47,5.446,26.34,,
42,БДИБР,Беглика,1.554,0.242,0.904,58.14,0.662,50.42,0.39,0.0
43,БДИБР,Тошков Чарк,1.782,0.276,0.627,35.16,0.351,23.28,0.809,0.844
44,БДИБР,Батак,310.298,19.95,203.201,65.49,183.251,63.11,8.942,0.398
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,390.191,86.85,375.284,86.4,3.486,8.397
46,БДИБР,Цанков камък,110.708,31.2,82.067,74.13,50.867,63.98,16.981,20.516
47,БДИБР,Въча,226.12,24.52,179.279,79.28,154.759,76.77,30.961,9.561
48,БДИБР,Кричим,20.256,1.73,19.399,95.77,17.669,95.37,9.713,12.419
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,336.964,67.77,229.788,58.91,24.093,0.681
50,БДИБР,Студен кладенец,387.772,90.667,295.673,76.25,205.006,69.0,13.315,2.007
51,БДИБР,Ивайловград,156.702,59.526,124.93,79.72,65.404,67.3,6.146,0.234
52,БДИБР,Розов кладенец,20.4,13.268,19.428,95.24,6.16,86.37,,
