number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.371,74.84,403.171,70.97,3.571,9.611
2,БДДР,Бели Искър,15.08,1.4,7.066,46.86,5.666,41.42,0.587,0.954
3,БДДР,Среченска бара,15.5,1.0,10.44,67.35,9.44,65.1,0.324,0.556
4,БДДР,Христо Смирненски,27.7,4.2,24.374,87.99,20.174,85.85,0.165,1.186
5,БДДР,Йовковци,92.179,9.0,57.089,61.93,48.089,57.81,0.027,0.737
6,БДЧР,Тича,311.8,40.0,150.269,48.19,110.269,40.57,0.23,1.263
7,БДЧР,Камчия,233.55,76.0,126.426,54.13,50.426,32.01,0.696,2.154
8,БДЧР,Ясна поляна,32.32,7.55,15.482,47.9,7.932,32.02,0.637,0.301
9,БДИБР,Асеновец,28.2,2.0,14.52,51.49,12.52,47.79,0.347,0.347
10,БДИБР,Боровица,27.3,4.6,27.2,99.63,22.6,99.56,0.256,0.256
11,БДЗБР,Студена,25.2,2.4,15.804,62.72,13.404,58.79,0.488,0.763
12,БДЗБР,Дяково,35.4,8.0,21.326,60.24,13.326,48.64,0.0,0.647
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.246,24.04,0.146,15.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.785,34.87,0.585,28.52,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.116,44.67,11.616,39.92,0.23,0.23
16,БДЧР,Порой,45.2,2.0,2.353,5.21,0.353,0.82,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.651,29.56,2.851,24.68,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.374,83.12,3.874,78.02,2.737,3.76
19,БДДР,Ястребино,62.3,3.9,25.836,41.47,21.936,37.56,0.255,0.093
20,БДДР,Кула,20.25,0.7,8.808,43.5,8.108,41.47,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.734,27.16,9.334,22.88,0.0,0.0
22,БДДР,Огоста,506.0,67.0,157.104,31.05,90.104,20.52,0.255,4.815
23,БДДР,Сопот,60.908,1.3,36.96,60.68,35.66,59.82,0.243,0.243
24,БДДР,Горни Дъбник,130.0,3.0,26.135,20.1,23.135,18.22,0.139,0.336
25,БДДР,Бели Лом,25.5,3.2,7.893,30.95,4.693,21.04,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,7.18,56.05,5.68,50.22,0.058,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,110.401,33.45,89.401,28.93,0.694,2.002
28,БДИБР,Жребчево,400.0,30.0,131.536,32.88,101.536,27.44,1.738,1.738
29,БДИБР,Малко Шарково,45.0,3.9,20.066,44.59,16.166,39.33,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,5.176,19.85,4.476,17.64,0.013,0.013
31,БДИБР,Пясъчник,206.53,3.4,15.799,7.65,12.399,6.1,0.072,0.072
32,БДИБР,Тополница,137.108,20.0,28.97,21.13,8.97,7.66,1.551,0.37
33,БДИБР,Тракиец,114.0,24.0,56.0,49.12,32.0,35.56,0.116,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,137.934,67.1,117.934,63.55,1.521,12.141
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,36.014,25.32,30.604,22.37,2.614,1.033
,БДИБР,Белмекен-Чаира,149.536,5.179,54.417,36.39,49.238,34.11,0.662,13.541
38,БДИБР,Белмекен,144.036,3.81,49.45,34.33,45.64,32.55,,
39,БДИБР,Чаира,5.5,1.369,4.967,90.3,3.598,87.09,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.267,31.67,20.025,25.4,1.846,3.765
40,БДИБР,Голям Беглик,62.111,3.942,23.502,37.84,19.56,33.63,,
41,БДИБР,Широка поляна,23.98,3.3,3.765,15.7,0.465,2.25,,
42,БДИБР,Беглика,1.554,0.242,0.839,54.02,0.597,45.54,0.002,0.002
43,БДИБР,Тошков Чарк,1.782,0.276,1.078,60.51,0.802,53.27,0.112,0.752
44,БДИБР,Батак,310.298,19.95,163.72,52.76,143.77,49.52,4.966,7.976
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,349.358,77.76,334.451,77.0,1.487,3.857
46,БДИБР,Цанков камък,110.708,31.2,75.01,67.75,43.81,55.1,9.243,14.736
47,БДИБР,Въча,226.12,24.52,144.549,63.93,120.029,59.54,14.678,23.665
48,БДИБР,Кричим,20.256,1.73,19.693,97.22,17.963,96.96,23.645,28.055
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,399.837,80.41,292.661,75.03,6.726,61.296
50,БДИБР,Студен кладенец,387.772,90.667,324.441,83.67,233.774,78.68,44.892,65.647
51,БДИБР,Ивайловград,156.702,59.526,121.027,77.23,61.501,63.29,61.654,105.35
52,БДИБР,Розов кладенец,20.4,13.268,18.384,90.12,5.116,71.73,,
