number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,506.258,77.26,419.058,73.77,7.252,10.312
2,БДДР,Бели Искър,15.08,1.4,7.791,51.66,6.391,46.72,0.187,0.714
3,БДДР,Среченска бара,15.5,1.0,15.027,96.95,14.027,96.74,1.493,1.389
4,БДДР,Христо Смирненски,27.7,4.2,22.837,82.44,18.637,79.31,0.618,0.326
5,БДДР,Йовковци,92.179,9.0,73.836,80.1,64.836,77.95,0.138,0.706
6,БДЧР,Тича,311.8,40.0,179.273,57.5,139.273,51.24,0.201,1.275
7,БДЧР,Камчия,233.55,76.0,154.457,66.13,78.457,49.8,2.637,2.343
8,БДЧР,Ясна поляна,32.32,7.55,18.424,57.0,10.874,43.9,0.139,0.266
9,БДИБР,Асеновец,28.2,2.0,12.693,45.01,10.693,40.81,0.66,0.347
10,БДИБР,Боровица,27.3,4.6,25.02,91.65,20.42,89.96,0.469,0.319
11,БДЗБР,Студена,25.2,2.4,23.53,93.37,21.13,92.68,1.871,1.348
12,БДЗБР,Дяково,35.4,8.0,21.424,60.52,13.424,48.99,0.44,0.166
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.383,37.4,0.283,30.63,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.308,13.68,0.108,5.27,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.025,60.21,16.525,56.79,0.415,0.82
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.289,0.0
17,БДЧР,Ахелой,12.35,0.8,3.642,29.49,2.842,24.61,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.187,80.24,3.687,74.26,10.597,10.597
19,БДДР,Ястребино,62.3,3.9,35.285,56.64,31.385,53.74,0.567,0.185
20,БДДР,Кула,20.25,0.7,9.448,46.66,8.748,44.75,0.162,0.046
21,БДДР,Рабиша,43.2,2.4,12.298,28.47,9.898,24.26,0.0,0.012
22,БДДР,Огоста,506.0,67.0,227.31,44.92,160.31,36.52,8.102,6.134
23,БДДР,Сопот,60.908,1.3,42.62,69.97,41.32,69.32,2.419,0.336
24,БДДР,Горни Дъбник,130.0,3.0,48.626,37.4,45.626,35.93,1.1,0.486
25,БДДР,Бели Лом,25.5,3.2,8.63,33.84,5.43,24.35,0.313,0.093
26,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,132.735,40.22,111.735,36.16,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,187.96,46.99,157.96,42.69,4.912,1.718
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,6.907,26.49,6.207,24.46,0.593,0.006
31,БДИБР,Пясъчник,206.53,3.4,22.026,10.66,18.626,9.17,0.536,0.096
32,БДИБР,Тополница,137.108,20.0,70.025,51.07,50.025,42.72,6.991,3.044
33,БДИБР,Тракиец,114.0,24.0,62.509,54.83,38.509,42.79,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,135.779,66.05,115.779,62.39,5.804,1.032
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,51.512,36.22,46.102,33.7,4.896,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,64.48,43.12,59.301,41.08,6.906,8.188
38,БДИБР,Белмекен,144.036,3.81,63.941,44.39,60.131,42.88,,
39,БДИБР,Чаира,5.5,1.369,0.54,9.81,0.0,0.0,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,47.561,55.24,40.319,51.13,5.535,5.077
40,БДИБР,Голям Беглик,62.111,3.942,39.178,63.08,35.236,60.57,,
41,БДИБР,Широка поляна,23.98,3.3,8.383,34.96,5.083,24.58,,
42,БДИБР,Беглика,1.554,0.242,0.874,56.25,0.632,48.17,0.329,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.697,39.11,0.421,27.95,0.692,0.94
44,БДИБР,Батак,310.298,19.95,218.163,70.31,198.213,68.27,8.157,0.596
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,385.629,85.84,370.722,85.35,4.341,4.341
46,БДИБР,Цанков камък,110.708,31.2,90.675,81.91,59.475,74.8,14.863,15.834
47,БДИБР,Въча,226.12,24.52,199.589,88.27,175.069,86.84,27.607,14.828
48,БДИБР,Кричим,20.256,1.73,19.555,96.54,17.825,96.21,16.843,15.841
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,381.571,76.74,274.395,70.35,23.376,0.961
50,БДИБР,Студен кладенец,387.772,90.667,327.005,84.33,236.338,79.55,4.405,28.218
51,БДИБР,Ивайловград,156.702,59.526,131.514,83.93,71.988,74.08,39.198,23.648
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
