number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,497.567,75.94,410.367,72.24,1.765,7.841
2,БДДР,Бели Искър,15.08,1.4,7.09,47.01,5.69,41.59,0.626,0.79
3,БДДР,Среченска бара,15.5,1.0,11.02,71.1,10.02,69.1,0.023,0.637
4,БДДР,Христо Смирненски,27.7,4.2,23.315,84.17,19.115,81.34,0.05,0.341
5,БДДР,Йовковци,92.179,9.0,62.937,68.28,53.937,64.84,0.046,0.807
6,БДЧР,Тича,311.8,40.0,142.375,45.66,102.375,37.67,0.065,1.614
7,БДЧР,Камчия,233.55,76.0,109.55,46.91,33.55,21.29,0.011,2.198
8,БДЧР,Ясна поляна,32.32,7.55,12.713,39.33,5.163,20.84,0.012,0.313
9,БДИБР,Асеновец,28.2,2.0,12.047,42.72,10.047,38.35,0.058,0.289
10,БДИБР,Боровица,27.3,4.6,24.557,89.95,19.957,87.92,0.064,0.319
11,БДЗБР,Студена,25.2,2.4,16.732,66.4,14.332,62.86,0.169,0.8
12,БДЗБР,Дяково,35.4,8.0,25.491,72.01,17.491,63.84,0.0,0.78
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.565,55.2,0.465,50.35,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.089,48.37,0.889,43.34,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.234,48.21,12.734,43.76,0.137,0.519
16,БДЧР,Порой,45.2,2.0,2.045,4.52,0.045,0.1,0.069,0.0
17,БДЧР,Ахелой,12.35,0.8,3.217,26.05,2.417,20.93,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.571,86.17,4.071,81.99,4.14,2.093
19,БДДР,Ястребино,62.3,3.9,21.617,34.7,17.717,30.34,0.058,0.093
20,БДДР,Кула,20.25,0.7,8.825,43.58,8.125,41.56,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.801,27.32,9.401,23.04,0.0,0.012
22,БДДР,Огоста,506.0,67.0,178.58,35.29,111.58,25.42,0.116,3.727
23,БДДР,Сопот,60.908,1.3,32.174,52.82,30.874,51.8,0.394,0.394
24,БДДР,Горни Дъбник,130.0,3.0,30.174,23.21,27.174,21.4,0.093,0.949
25,БДДР,Бели Лом,25.5,3.2,7.624,29.9,4.424,19.84,0.012,0.058
26,БДЧР,Съединение,12.81,1.5,6.974,54.44,5.474,48.4,0.023,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,104.052,31.53,83.052,26.88,0.069,1.389
28,БДИБР,Жребчево,400.0,30.0,102.48,25.62,72.48,19.59,2.913,1.802
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.071,7.94,1.371,5.4,0.056,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.162,6.37,9.762,4.81,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.353,15.57,1.353,1.16,0.162,0.37
33,БДИБР,Тракиец,114.0,24.0,51.387,45.08,27.387,30.43,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,115.165,56.02,95.165,51.28,0.949,0.949
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.235,10.01,8.825,6.45,1.315,1.067
,БДИБР,Белмекен-Чаира,149.536,5.179,73.12,48.9,67.941,47.06,0.606,4.475
38,БДИБР,Белмекен,144.036,3.81,70.01,48.61,66.2,47.21,,
39,БДИБР,Чаира,5.5,1.369,3.11,56.55,1.741,42.15,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.02,29.06,17.778,22.55,1.242,3.055
40,БДИБР,Голям Беглик,62.111,3.942,21.48,34.58,17.538,30.15,,
41,БДИБР,Широка поляна,23.98,3.3,3.54,14.76,0.24,1.16,,
42,БДИБР,Беглика,1.554,0.242,0.7,45.06,0.458,34.93,0.032,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,0.757,42.46,0.481,31.91,0.132,0.255
44,БДИБР,Батак,310.298,19.95,163.634,52.73,143.684,49.49,3.77,1.764
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,353.249,78.63,338.342,77.9,1.035,8.145
46,БДИБР,Цанков камък,110.708,31.2,81.762,73.85,50.562,63.59,8.686,12.21
47,БДИБР,Въча,226.12,24.52,134.554,59.51,110.034,54.58,12.926,12.509
48,БДИБР,Кричим,20.256,1.73,19.624,96.88,17.894,96.59,12.418,9.412
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,304.417,61.22,197.241,50.57,0.762,0.762
50,БДИБР,Студен кладенец,387.772,90.667,223.62,57.67,132.953,44.75,2.047,2.047
51,БДИБР,Ивайловград,156.702,59.526,84.863,54.16,25.337,26.07,3.104,0.315
52,БДИБР,Розов кладенец,20.4,13.268,18.6,91.18,5.332,74.76,,
