number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,499.274,76.2,412.074,72.54,2.925,5.967
2,БДДР,Бели Искър,15.08,1.4,7.131,47.28,5.731,41.89,0.76,0.789
3,БДДР,Среченска бара,15.5,1.0,11.24,72.52,10.24,70.62,0.069,0.613
4,БДДР,Христо Смирненски,27.7,4.2,23.441,84.63,19.241,81.88,0.039,0.331
5,БДДР,Йовковци,92.179,9.0,63.266,68.63,54.266,65.24,0.047,0.811
6,БДЧР,Тича,311.8,40.0,143.044,45.88,103.044,37.91,0.074,1.622
7,БДЧР,Камчия,233.55,76.0,110.75,47.42,34.75,22.06,0.009,2.789
8,БДЧР,Ясна поляна,32.32,7.55,12.914,39.96,5.364,21.66,0.012,0.51
9,БДИБР,Асеновец,28.2,2.0,12.133,43.02,10.133,38.68,0.012,0.324
10,БДИБР,Боровица,27.3,4.6,24.664,90.34,20.064,88.39,0.064,0.319
11,БДЗБР,Студена,25.2,2.4,16.987,67.41,14.587,63.98,0.263,0.753
12,БДЗБР,Дяково,35.4,8.0,25.828,72.96,17.828,65.07,0.0,0.78
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.575,56.16,0.475,51.42,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.083,48.1,0.883,43.04,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.293,48.4,12.793,43.96,0.149,0.45
16,БДЧР,Порой,45.2,2.0,2.096,4.64,0.096,0.22,0.023,0.289
17,БДЧР,Ахелой,12.35,0.8,3.221,26.08,2.421,20.96,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.245,81.13,3.745,75.42,1.785,1.201
19,БДДР,Ястребино,62.3,3.9,21.637,34.73,17.737,30.37,0.069,0.127
20,БДДР,Кула,20.25,0.7,8.845,43.68,8.145,41.66,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.806,27.33,9.406,23.05,0.0,0.012
22,БДДР,Огоста,506.0,67.0,180.175,35.61,113.175,25.78,0.231,3.935
23,БДДР,Сопот,60.908,1.3,32.036,52.6,30.736,51.56,0.394,0.394
24,БДДР,Горни Дъбник,130.0,3.0,30.56,23.51,27.56,21.7,0.012,0.949
25,БДДР,Бели Лом,25.5,3.2,7.641,29.96,4.441,19.91,0.023,0.069
26,БДЧР,Съединение,12.81,1.5,6.995,54.61,5.495,48.59,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,104.619,31.7,83.619,27.06,0.255,1.563
28,БДИБР,Жребчево,400.0,30.0,100.848,25.21,70.848,19.15,7.363,1.808
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.051,7.87,1.351,5.32,0.056,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.188,6.39,9.788,4.82,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.442,15.64,1.442,1.23,0.174,0.37
33,БДИБР,Тракиец,114.0,24.0,51.477,45.16,27.477,30.53,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,3.299,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,115.089,55.99,95.089,51.24,1.062,1.062
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.107,9.92,8.697,6.36,1.55,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,73.46,49.13,68.281,47.3,2.412,5.1
38,БДИБР,Белмекен,144.036,3.81,70.384,48.87,66.574,47.48,,
39,БДИБР,Чаира,5.5,1.369,3.076,55.93,1.707,41.32,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.719,29.87,18.477,23.43,0.569,2.592
40,БДИБР,Голям Беглик,62.111,3.942,22.179,35.71,18.237,31.35,,
41,БДИБР,Широка поляна,23.98,3.3,3.54,14.76,0.24,1.16,,
42,БДИБР,Беглика,1.554,0.242,0.681,43.8,0.439,33.44,0.033,0.008
43,БДИБР,Тошков Чарк,1.782,0.276,0.783,43.95,0.507,33.68,0.145,0.288
44,БДИБР,Батак,310.298,19.95,162.683,52.43,142.733,49.16,3.371,0.458
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,356.32,79.31,341.413,78.6,0.966,8.076
46,БДИБР,Цанков камък,110.708,31.2,81.915,73.99,50.715,63.79,6.067,7.536
47,БДИБР,Въча,226.12,24.52,133.908,59.22,109.388,54.26,12.133,10.489
48,БДИБР,Кричим,20.256,1.73,19.451,96.02,17.721,95.65,10.399,11.301
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,307.219,61.79,200.043,51.29,1.472,9.617
50,БДИБР,Студен кладенец,387.772,90.667,222.109,57.28,131.442,44.24,10.763,2.067
51,БДИБР,Ивайловград,156.702,59.526,85.998,54.88,26.472,27.24,2.36,15.702
52,БДИБР,Розов кладенец,20.4,13.268,19.032,93.29,5.764,80.82,,
