number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.241,74.82,403.041,70.95,5.299,3.79
2,БДДР,Бели Искър,15.08,1.4,7.319,48.53,5.919,43.27,0.61,0.638
3,БДДР,Среченска бара,15.5,1.0,10.54,68.0,9.54,65.79,1.285,1.516
4,БДДР,Христо Смирненски,27.7,4.2,24.753,89.36,20.553,87.46,0.488,1.364
5,БДДР,Йовковци,92.179,9.0,58.742,63.73,49.742,59.8,0.112,1.079
6,БДЧР,Тича,311.8,40.0,148.129,47.51,108.129,39.78,5.231,1.36
7,БДЧР,Камчия,233.55,76.0,125.409,53.7,49.409,31.36,2.264,2.171
8,БДЧР,Ясна поляна,32.32,7.55,14.313,44.29,6.763,27.3,0.926,0.301
9,БДИБР,Асеновец,28.2,2.0,14.027,49.74,12.027,45.9,7.5,4.826
10,БДИБР,Боровица,27.3,4.6,27.285,99.95,22.685,99.93,0.314,0.256
11,БДЗБР,Студена,25.2,2.4,15.9,63.09,13.5,59.21,0.646,0.784
12,БДЗБР,Дяково,35.4,8.0,22.759,64.29,14.759,53.87,0.0,0.343
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.246,24.04,0.146,15.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.989,43.92,0.789,38.46,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.688,46.48,12.188,41.88,0.389,0.84
16,БДЧР,Порой,45.2,2.0,2.195,4.86,0.195,0.45,0.104,0.012
17,БДЧР,Ахелой,12.35,0.8,3.599,29.14,2.799,24.23,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.53,85.54,4.03,81.17,3.545,3.388
19,БДДР,Ястребино,62.3,3.9,24.282,38.98,20.382,34.9,1.794,0.127
20,БДДР,Кула,20.25,0.7,8.808,43.5,8.108,41.47,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.741,27.18,9.341,22.89,0.0,0.0
22,БДДР,Огоста,506.0,67.0,164.596,32.53,97.596,22.23,19.56,4.398
23,БДДР,Сопот,60.908,1.3,34.864,57.24,33.564,56.31,2.94,0.22
24,БДДР,Горни Дъбник,130.0,3.0,26.714,20.55,23.714,18.67,0.104,0.313
25,БДДР,Бели Лом,25.5,3.2,7.825,30.69,4.625,20.74,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.145,55.78,5.645,49.91,0.069,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,110.628,33.52,89.628,29.01,1.262,1.262
28,БДИБР,Жребчево,400.0,30.0,121.906,30.48,91.906,24.84,11.372,1.714
29,БДИБР,Малко Шарково,45.0,3.9,19.868,44.15,15.968,38.85,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,4.065,15.59,3.365,13.26,0.776,0.012
31,БДИБР,Пясъчник,206.53,3.4,15.043,7.28,11.643,5.73,0.069,0.069
32,БДИБР,Тополница,137.108,20.0,23.918,17.44,3.918,3.35,1.366,0.336
33,БДИБР,Тракиец,114.0,24.0,55.005,48.25,31.005,34.45,2.199,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.986,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,132.663,64.53,112.663,60.71,3.778,0.949
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,30.642,21.55,25.232,18.44,3.413,1.044
,БДИБР,Белмекен-Чаира,149.536,5.179,60.569,40.5,55.39,38.37,1.416,5.293
38,БДИБР,Белмекен,144.036,3.81,56.107,38.95,52.297,37.29,,
39,БДИБР,Чаира,5.5,1.369,4.462,81.13,3.093,74.87,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.368,31.79,20.126,25.52,1.51,1.885
40,БДИБР,Голям Беглик,62.111,3.942,23.573,37.95,19.631,33.75,,
41,БДИБР,Широка поляна,23.98,3.3,3.795,15.83,0.495,2.39,,
42,БДИБР,Беглика,1.554,0.242,0.85,54.72,0.608,46.36,0.001,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,1.147,64.38,0.871,57.86,0.154,0.406
44,БДИБР,Батак,310.298,19.95,162.683,52.43,142.733,49.16,2.978,2.007
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,352.532,78.47,337.625,77.73,3.393,5.763
46,БДИБР,Цанков камък,110.708,31.2,80.555,72.76,49.355,62.07,7.935,14.903
47,БДИБР,Въча,226.12,24.52,134.194,59.35,109.674,54.4,20.564,12.323
48,БДИБР,Кричим,20.256,1.73,19.97,98.59,18.24,98.46,12.404,12.905
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,412.477,82.95,305.301,78.27,23.28,21.604
50,БДИБР,Студен кладенец,387.772,90.667,331.126,85.39,240.459,80.93,47.304,41.327
51,БДИБР,Ивайловград,156.702,59.526,126.347,80.63,66.821,68.76,51.994,50.493
52,БДИБР,Розов кладенец,20.4,13.268,18.204,89.24,4.936,69.21,,
