number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,514.746,78.56,427.546,75.27,7.111,10.192
2,БДДР,Бели Искър,15.08,1.4,10.119,67.1,8.719,63.74,0.469,0.725
3,БДДР,Среченска бара,15.5,1.0,14.682,94.72,13.682,94.36,0.289,0.509
4,БДДР,Христо Смирненски,27.7,4.2,21.501,77.62,17.301,73.62,0.76,0.76
5,БДДР,Йовковци,92.179,9.0,77.323,83.88,68.323,82.14,0.122,0.708
6,БДЧР,Тича,311.8,40.0,188.098,60.33,148.098,54.49,0.146,1.679
7,БДЧР,Камчия,233.55,76.0,158.084,67.69,82.084,52.1,1.624,2.342
8,БДЧР,Ясна поляна,32.32,7.55,18.29,56.59,10.74,43.36,0.359,0.324
9,БДИБР,Асеновец,28.2,2.0,11.593,41.11,9.593,36.61,0.324,0.405
10,БДИБР,Боровица,27.3,4.6,24.171,88.54,19.571,86.22,0.255,0.255
11,БДЗБР,Студена,25.2,2.4,18.676,74.11,16.276,71.38,0.694,0.824
12,БДЗБР,Дяково,35.4,8.0,23.694,66.93,15.694,57.28,0.041,0.213
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.236,23.05,0.136,14.72,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.384,61.44,1.184,57.68,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.68,59.11,16.18,55.6,0.532,0.335
16,БДЧР,Порой,45.2,2.0,5.09,11.26,3.09,7.15,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.369,27.28,2.569,22.24,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,75.71,10.515,10.348
19,БДДР,Ястребино,62.3,3.9,33.449,53.69,29.549,50.6,0.139,0.139
20,БДДР,Кула,20.25,0.7,9.312,45.99,8.612,44.05,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,246.62,48.74,179.62,40.92,3.935,5.903
23,БДДР,Сопот,60.908,1.3,33.15,54.43,31.85,53.43,0.255,0.255
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.978,31.29,4.778,21.43,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,7.824,61.08,6.324,55.92,0.104,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,136.363,41.32,115.363,37.33,1.1,1.1
28,БДИБР,Жребчево,400.0,30.0,177.508,44.38,147.508,39.87,2.699,2.699
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.394,0.104
30,БДИБР,Домлян,26.074,0.7,3.089,11.85,2.389,9.41,0.273,0.004
31,БДИБР,Пясъчник,206.53,3.4,18.795,9.1,15.395,7.58,0.49,0.084
32,БДИБР,Тополница,137.108,20.0,45.488,33.18,25.488,21.76,2.894,0.567
33,БДИБР,Тракиец,114.0,24.0,63.268,55.5,39.268,43.63,0.058,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,138.184,67.22,118.184,63.69,3.964,1.072
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,44.872,31.55,39.462,28.85,2.261,1.065
,БДИБР,Белмекен-Чаира,149.536,5.179,93.186,62.32,88.007,60.96,3.231,5.45
38,БДИБР,Белмекен,144.036,3.81,88.88,61.71,85.07,60.67,,
39,БДИБР,Чаира,5.5,1.369,4.306,78.3,2.937,71.1,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,65.18,75.71,57.938,73.48,3.167,5.637
40,БДИБР,Голям Беглик,62.111,3.942,49.041,78.96,45.099,77.53,,
41,БДИБР,Широка поляна,23.98,3.3,16.139,67.3,12.839,62.08,,
42,БДИБР,Беглика,1.554,0.242,0.884,56.87,0.642,48.92,0.165,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.605,33.96,0.329,21.86,0.423,1.096
44,БДИБР,Батак,310.298,19.95,159.579,51.43,139.629,48.09,7.283,0.486
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,417.561,92.95,402.654,92.7,1.678,4.134
46,БДИБР,Цанков камък,110.708,31.2,79.436,71.75,48.236,60.67,6.604,3.747
47,БДИБР,Въча,226.12,24.52,129.73,57.37,105.21,52.19,13.363,10.932
48,БДИБР,Кричим,20.256,1.73,19.088,94.23,17.358,93.69,11.673,15.675
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,281.692,56.65,174.516,44.74,10.928,3.646
50,БДИБР,Студен кладенец,387.772,90.667,239.542,61.77,148.875,50.11,10.215,10.215
51,БДИБР,Ивайловград,156.702,59.526,117.962,75.28,58.436,60.13,12.339,13.742
52,БДИБР,Розов кладенец,20.4,13.268,19.32,94.71,6.052,84.86,,
