number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,507.051,77.38,419.851,73.91,1.595,7.718
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.736,0.832
3,БДДР,Среченска бара,15.5,1.0,12.32,79.48,11.32,78.07,0.174,0.637
4,БДДР,Христо Смирненски,27.7,4.2,23.983,86.58,19.783,84.18,0.053,0.345
5,БДДР,Йовковци,92.179,9.0,64.887,70.39,55.887,67.19,0.099,0.877
6,БДЧР,Тича,311.8,40.0,147.46,47.29,107.46,39.54,0.049,2.114
7,БДЧР,Камчия,233.55,76.0,117.593,50.35,41.593,26.4,0.005,2.702
8,БДЧР,Ясна поляна,32.32,7.55,14.049,43.47,6.499,26.24,0.012,0.405
9,БДИБР,Асеновец,28.2,2.0,13.26,47.02,11.26,42.98,0.012,0.394
10,БДИБР,Боровица,27.3,4.6,25.136,92.07,20.536,90.47,0.24,0.39
11,БДЗБР,Студена,25.2,2.4,17.702,70.25,15.302,67.12,0.188,0.775
12,БДЗБР,Дяково,35.4,8.0,26.824,75.77,18.824,68.7,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.504,49.22,0.404,43.72,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.056,46.9,0.856,41.72,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.931,53.58,14.431,49.59,0.238,0.84
16,БДЧР,Порой,45.2,2.0,2.86,6.33,0.86,1.99,0.023,0.012
17,БДЧР,Ахелой,12.35,0.8,3.242,26.25,2.442,21.14,0.035,0.0
18,БДДР,Панчарево,6.465,1.5,5.455,84.38,3.955,79.66,4.801,4.014
19,БДДР,Ястребино,62.3,3.9,21.783,34.96,17.883,30.62,0.046,0.162
20,БДДР,Кула,20.25,0.7,8.95,44.2,8.25,42.2,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.848,27.43,9.448,23.16,0.0,0.023
22,БДДР,Огоста,506.0,67.0,187.755,37.11,120.755,27.51,0.231,5.266
23,БДДР,Сопот,60.908,1.3,31.86,52.31,30.56,51.27,0.208,0.613
24,БДДР,Горни Дъбник,130.0,3.0,32.879,25.29,29.879,23.53,0.22,1.285
25,БДДР,Бели Лом,25.5,3.2,7.706,30.22,4.506,20.21,0.012,0.104
26,БДЧР,Съединение,12.81,1.5,7.127,55.64,5.627,49.75,0.023,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,108.36,32.84,87.36,28.27,0.22,1.319
28,БДИБР,Жребчево,400.0,30.0,103.152,25.79,73.152,19.77,1.918,6.363
29,БДИБР,Малко Шарково,45.0,3.9,20.779,46.18,16.879,41.07,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.793,6.88,1.093,4.31,0.0,0.046
31,БДИБР,Пясъчник,206.53,3.4,13.336,6.46,9.936,4.89,0.0,0.07
32,БДИБР,Тополница,137.108,20.0,22.644,16.52,2.644,2.26,0.382,0.382
33,БДИБР,Тракиец,114.0,24.0,53.013,46.5,29.013,32.24,0.0,0.984
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,113.962,55.44,93.962,50.63,0.749,2.485
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,12.955,9.11,7.545,5.51,0.877,1.114
,БДИБР,Белмекен-Чаира,149.536,5.179,73.375,49.07,68.196,47.24,1.284,2.686
38,БДИБР,Белмекен,144.036,3.81,70.146,48.7,66.336,47.31,,
39,БДИБР,Чаира,5.5,1.369,3.229,58.72,1.86,45.04,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,28.222,32.78,20.98,26.61,0.895,0.226
40,БДИБР,Голям Беглик,62.111,3.942,24.532,39.5,20.59,35.4,,
41,БДИБР,Широка поляна,23.98,3.3,3.69,15.39,0.39,1.89,,
42,БДИБР,Беглика,1.554,0.242,0.668,42.96,0.426,32.44,0.029,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.896,50.31,0.62,41.2,0.151,0.254
44,БДИБР,Батак,310.298,19.95,163.72,52.76,143.77,49.52,0.925,4.938
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,373.316,83.1,358.409,82.52,1.071,8.181
46,БДИБР,Цанков камък,110.708,31.2,88.657,80.08,57.457,72.27,6.636,15.219
47,БДИБР,Въча,226.12,24.52,128.89,57.0,104.37,51.77,16.72,7.403
48,БДИБР,Кричим,20.256,1.73,19.97,98.59,18.24,98.46,7.276,7.376
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,326.22,65.61,219.044,56.16,2.154,2.154
50,БДИБР,Студен кладенец,387.772,90.667,208.202,53.69,117.535,39.56,0.62,2.623
51,БДИБР,Ивайловград,156.702,59.526,95.01,60.63,35.484,36.52,1.295,7.875
52,БДИБР,Розов кладенец,20.4,13.268,18.888,92.59,5.62,78.8,,
