number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,531.637,81.13,444.437,78.24,0.764,8.58
2,БДДР,Бели Искър,15.08,1.4,7.59,50.33,6.19,45.25,0.097,0.848
3,БДДР,Среченска бара,15.5,1.0,13.008,83.92,12.008,82.81,0.208,0.671
4,БДДР,Христо Смирненски,27.7,4.2,23.101,83.4,18.901,80.43,0.037,0.329
5,БДДР,Йовковци,92.179,9.0,81.505,88.42,72.505,87.17,0.211,0.82
6,БДЧР,Тича,311.8,40.0,198.162,63.55,158.162,58.19,0.067,2.812
7,БДЧР,Камчия,233.55,76.0,172.287,73.77,96.287,61.12,0.017,2.725
8,БДЧР,Ясна поляна,32.32,7.55,16.321,50.5,8.771,35.41,0.012,0.278
9,БДИБР,Асеновец,28.2,2.0,14.167,50.24,12.167,46.44,0.012,0.475
10,БДИБР,Боровица,27.3,4.6,25.17,92.2,20.57,90.62,0.033,0.38
11,БДЗБР,Студена,25.2,2.4,19.476,77.29,17.076,74.89,0.077,0.762
12,БДЗБР,Дяково,35.4,8.0,26.793,75.69,18.793,68.59,0.0,1.071
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.63,61.52,0.53,57.36,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.544,68.58,1.344,65.52,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.393,61.37,16.893,58.05,0.338,0.335
16,БДЧР,Порой,45.2,2.0,4.893,10.83,2.893,6.7,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.026,24.5,2.226,19.27,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.455,84.38,3.955,79.66,6.019,3.834
19,БДДР,Ястребино,62.3,3.9,33.449,53.69,29.549,50.6,0.231,0.995
20,БДДР,Кула,20.25,0.7,8.585,42.4,7.885,40.33,0.012,0.058
21,БДДР,Рабиша,43.2,2.4,12.41,28.73,10.01,24.53,0.0,0.023
22,БДДР,Огоста,506.0,67.0,266.36,52.64,199.36,45.41,0.116,8.16
23,БДДР,Сопот,60.908,1.3,35.8,58.78,34.5,57.88,0.162,1.319
24,БДДР,Горни Дъбник,130.0,3.0,49.454,38.04,46.454,36.58,0.729,1.389
25,БДДР,Бели Лом,25.5,3.2,8.131,31.89,4.931,22.11,0.035,0.231
26,БДЧР,Съединение,12.81,1.5,7.993,62.4,6.493,57.41,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,141.237,42.8,120.237,38.91,0.069,2.697
28,БДИБР,Жребчево,400.0,30.0,175.066,43.77,145.066,39.21,0.696,2.224
29,БДИБР,Малко Шарково,45.0,3.9,30.111,66.91,26.211,63.77,0.058,0.349
30,БДИБР,Домлян,26.074,0.7,2.039,7.82,1.339,5.28,0.058,0.38
31,БДИБР,Пясъчник,206.53,3.4,16.217,7.85,12.817,6.31,0.0,0.148
32,БДИБР,Тополница,137.108,20.0,35.371,25.8,15.371,13.13,2.442,4.456
33,БДИБР,Тракиец,114.0,24.0,64.785,56.83,40.785,45.32,0.006,0.845
34,БДЗБР,Пчелина,54.2,34.2,53.8,99.26,19.6,98.0,2.095,2.095
35,БДДР,Александър Стамболийски,205.569,20.0,137.269,66.78,117.269,63.19,0.36,1.321
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,48.147,33.86,42.737,31.24,0.544,1.169
,БДИБР,Белмекен-Чаира,149.536,5.179,115.591,77.3,110.412,76.49,1.766,4.504
38,БДИБР,Белмекен,144.036,3.81,112.244,77.93,108.434,77.33,,
39,БДИБР,Чаира,5.5,1.369,3.347,60.85,1.978,47.87,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,72.711,84.46,65.469,83.03,0.963,1.854
40,БДИБР,Голям Беглик,62.111,3.942,53.609,86.31,49.667,85.38,,
41,БДИБР,Широка поляна,23.98,3.3,19.102,79.66,15.802,76.41,,
42,БДИБР,Беглика,1.554,0.242,0.943,60.69,0.701,53.44,0.095,0.009
43,БДИБР,Тошков Чарк,1.782,0.276,1.11,62.27,0.834,55.36,0.257,0.257
44,БДИБР,Батак,310.298,19.95,142.407,45.89,122.457,42.18,2.389,4.317
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,406.316,90.44,391.409,90.12,0.864,0.864
46,БДИБР,Цанков камък,110.708,31.2,74.821,67.58,43.621,54.86,1.947,1.4
47,БДИБР,Въча,226.12,24.52,177.731,78.6,153.211,76.0,1.422,11.376
48,БДИБР,Кричим,20.256,1.73,19.425,95.9,17.695,95.51,11.188,8.787
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,356.127,71.62,248.951,63.82,1.307,1.307
50,БДИБР,Студен кладенец,387.772,90.667,220.236,56.8,129.569,43.61,0.439,2.596
51,БДИБР,Ивайловград,156.702,59.526,138.97,88.68,79.444,81.75,2.67,1.035
52,БДИБР,Розов кладенец,20.4,13.268,17.124,83.94,3.856,54.07,,
