number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,514.48,78.52,427.28,75.22,9.608,6.528
2,БДДР,Бели Искър,15.08,1.4,9.844,65.28,8.444,61.73,1.701,0.68
3,БДДР,Среченска бара,15.5,1.0,12.54,80.9,11.54,79.59,1.887,0.579
4,БДДР,Христо Смирненски,27.7,4.2,21.645,78.14,17.445,74.24,0.084,0.778
5,БДДР,Йовковци,92.179,9.0,78.444,85.1,69.444,83.49,0.119,0.711
6,БДЧР,Тича,311.8,40.0,190.35,61.05,150.35,55.32,1.646,1.646
7,БДЧР,Камчия,233.55,76.0,158.306,67.78,82.306,52.24,2.482,2.297
8,БДЧР,Ясна поляна,32.32,7.55,16.598,51.36,9.048,36.53,0.799,0.266
9,БДИБР,Асеновец,28.2,2.0,11.393,40.4,9.393,35.85,0.347,0.428
10,БДИБР,Боровица,27.3,4.6,24.011,87.95,19.411,85.51,0.255,0.255
11,БДЗБР,Студена,25.2,2.4,17.554,69.66,15.154,66.46,1.755,0.784
12,БДЗБР,Дяково,35.4,8.0,24.214,68.4,16.214,59.18,0.018,0.189
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.307,30.02,0.207,22.45,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.38,61.26,1.18,57.49,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.612,58.9,16.112,55.37,0.335,0.335
16,БДЧР,Порой,45.2,2.0,4.905,10.85,2.905,6.72,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.229,26.15,2.429,21.03,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.288,81.79,3.788,76.29,6.875,5.875
19,БДДР,Ястребино,62.3,3.9,32.597,52.32,28.697,49.14,0.093,0.093
20,БДДР,Кула,20.25,0.7,9.152,45.2,8.452,43.23,0.012,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,241.1,47.65,174.1,39.66,17.188,5.266
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,1.505,0.694
24,БДДР,Горни Дъбник,130.0,3.0,46.256,35.58,43.256,34.06,1.181,0.567
25,БДДР,Бели Лом,25.5,3.2,7.901,30.98,4.701,21.08,0.139,0.046
26,БДЧР,Съединение,12.81,1.5,7.733,60.37,6.233,55.11,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.116,40.94,114.116,36.93,2.257,0.938
28,БДИБР,Жребчево,400.0,30.0,174.736,43.68,144.736,39.12,5.816,4.288
29,БДИБР,Малко Шарково,45.0,3.9,29.597,65.77,25.697,62.52,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.111,8.09,1.411,5.56,0.699,0.009
31,БДИБР,Пясъчник,206.53,3.4,17.185,8.32,13.785,6.79,0.808,0.079
32,БДИБР,Тополница,137.108,20.0,39.904,29.1,19.904,17.0,3.785,3.785
33,БДИБР,Тракиец,114.0,24.0,63.406,55.62,39.406,43.78,0.058,0.139
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,138.434,67.34,118.434,63.82,6.125,1.301
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.07,32.4,40.66,29.72,1.662,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,97.213,65.01,92.034,63.75,2.218,7.985
38,БДИБР,Белмекен,144.036,3.81,93.266,64.75,89.456,63.79,,
39,БДИБР,Чаира,5.5,1.369,3.947,71.77,2.578,62.41,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,65.804,76.44,58.562,74.27,6.253,5.44
40,БДИБР,Голям Беглик,62.111,3.942,49.259,79.31,45.317,77.91,,
41,БДИБР,Широка поляна,23.98,3.3,16.544,68.99,13.244,64.04,,
42,БДИБР,Беглика,1.554,0.242,0.904,58.14,0.662,50.42,0.41,0.639
43,БДИБР,Тошков Чарк,1.782,0.276,1.266,71.05,0.99,65.75,1.406,0.787
44,БДИБР,Батак,310.298,19.95,146.996,47.37,127.046,43.76,10.652,6.768
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,413.318,92.0,398.411,91.73,7.964,0.597
46,БДИБР,Цанков камък,110.708,31.2,71.976,65.01,40.776,51.29,13.325,11.994
47,БДИБР,Въча,226.12,24.52,139.074,61.5,114.554,56.82,15.112,20.604
48,БДИБР,Кричим,20.256,1.73,19.373,95.64,17.643,95.23,20.588,21.089
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,270.224,54.35,163.048,41.8,17.393,11.61
50,БДИБР,Студен кладенец,387.772,90.667,219.864,56.7,129.197,43.49,19.133,36.415
51,БДИБР,Ивайловград,156.702,59.526,127.259,81.21,67.733,69.7,46.813,103.883
52,БДИБР,Розов кладенец,20.4,13.268,17.628,86.41,4.36,61.13,,
