number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,589.087,89.9,501.887,88.35,15.126,15.126
2,БДДР,Бели Искър,15.08,1.4,10.409,69.02,9.009,65.85,3.334,1.899
3,БДДР,Среченска бара,15.5,1.0,15.29,98.65,14.29,98.55,1.377,1.725
4,БДДР,Христо Смирненски,27.7,4.2,25.94,93.65,21.74,92.51,0.654,1.387
5,БДДР,Йовковци,92.179,9.0,84.923,92.13,75.923,91.28,8.902,0.773
6,БДЧР,Тича,311.8,40.0,223.308,71.62,183.308,67.44,7.009,2.643
7,БДЧР,Камчия,233.55,76.0,205.02,87.78,129.02,81.89,0.766,3.092
8,БДЧР,Ясна поляна,32.32,7.55,20.295,62.79,12.745,51.45,0.012,0.44
9,БДИБР,Асеновец,28.2,2.0,17.56,62.27,15.56,59.39,0.266,0.498
10,БДИБР,Боровица,27.3,4.6,27.16,99.49,22.56,99.38,0.332,0.39
11,БДЗБР,Студена,25.2,2.4,24.093,95.61,21.693,95.14,2.382,2.382
12,БДЗБР,Дяково,35.4,8.0,33.013,93.26,25.013,91.29,0.0,0.434
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.808,78.86,0.708,76.57,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.205,97.92,2.005,97.72,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,20.827,65.91,18.327,62.98,0.937,0.335
16,БДЧР,Порой,45.2,2.0,6.067,13.42,4.067,9.41,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.407,27.59,2.607,22.57,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,75.71,18.325,19.727
19,БДДР,Ястребино,62.3,3.9,39.606,63.57,35.706,61.14,3.889,0.949
20,БДДР,Кула,20.25,0.7,8.853,43.72,8.153,41.7,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.725,29.46,10.325,25.31,0.0,0.012
22,БДДР,Огоста,506.0,67.0,373.77,73.87,306.77,69.88,52.014,56.539
23,БДДР,Сопот,60.908,1.3,52.58,86.33,51.28,86.03,5.255,1.551
24,БДДР,Горни Дъбник,130.0,3.0,58.475,44.98,55.475,43.68,0.81,2.245
25,БДДР,Бели Лом,25.5,3.2,9.289,36.43,6.089,27.3,0.035,0.104
26,БДЧР,Съединение,12.81,1.5,8.769,68.45,7.269,64.27,0.058,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,157.815,47.82,136.815,44.28,0.004,1.508
28,БДИБР,Жребчево,400.0,30.0,268.998,67.25,238.998,64.59,4.692,6.739
29,БДИБР,Малко Шарково,45.0,3.9,34.548,76.77,30.648,74.57,0.174,0.174
30,БДИБР,Домлян,26.074,0.7,24.611,94.39,23.911,94.23,0.449,0.09
31,БДИБР,Пясъчник,206.53,3.4,53.582,25.94,50.182,24.7,0.299,0.299
32,БДИБР,Тополница,137.108,20.0,124.725,90.97,104.725,89.43,17.211,17.211
33,БДИБР,Тракиец,114.0,24.0,73.258,64.26,49.258,54.73,0.058,0.718
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.113,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,187.781,91.35,167.781,90.41,12.993,27.419
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,118.7,83.47,113.29,82.81,6.801,10.678
,БДИБР,Белмекен-Чаира,149.536,5.179,144.82,96.85,139.641,96.73,16.133,16.205
38,БДИБР,Белмекен,144.036,3.81,140.433,97.5,136.623,97.43,,
39,БДИБР,Чаира,5.5,1.369,4.387,79.76,3.018,73.05,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,78.358,91.02,71.116,90.19,4.927,4.485
40,БДИБР,Голям Беглик,62.111,3.942,55.67,89.63,51.728,88.93,,
41,БДИБР,Широка поляна,23.98,3.3,22.687,94.61,19.387,93.75,,
42,БДИБР,Беглика,1.554,0.242,0.82,52.76,0.578,44.04,0.353,0.479
43,БДИБР,Тошков Чарк,1.782,0.276,1.326,74.42,1.05,69.73,0.435,0.754
44,БДИБР,Батак,310.298,19.95,198.864,64.09,178.914,61.62,7.503,7.503
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,409.817,91.22,394.91,90.92,10.963,1.14
46,БДИБР,Цанков камък,110.708,31.2,79.115,71.46,47.915,60.26,8.397,11.824
47,БДИБР,Въча,226.12,24.52,208.749,92.32,184.229,91.38,21.381,24.645
48,БДИБР,Кричим,20.256,1.73,19.806,97.78,18.076,97.57,24.511,21.003
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,381.156,76.65,273.98,70.24,7.894,1.487
50,БДИБР,Студен кладенец,387.772,90.667,333.195,85.93,242.528,81.63,2.085,29.116
51,БДИБР,Ивайловград,156.702,59.526,150.123,95.8,90.597,93.23,31.581,17.903
52,БДИБР,Розов кладенец,20.4,13.268,19.896,97.53,6.628,92.93,,
