number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,513.681,78.39,426.481,75.08,9.036,9.036
2,БДДР,Бели Искър,15.08,1.4,9.513,63.08,8.113,59.31,2.566,1.117
3,БДДР,Среченска бара,15.5,1.0,12.16,78.45,11.16,76.97,1.516,0.741
4,БДДР,Христо Смирненски,27.7,4.2,21.801,78.7,17.601,74.9,0.233,0.65
5,БДДР,Йовковци,92.179,9.0,78.597,85.27,69.597,83.67,0.132,0.725
6,БДЧР,Тича,311.8,40.0,190.218,61.01,150.218,55.27,1.792,1.792
7,БДЧР,Камчия,233.55,76.0,158.232,67.75,82.232,52.19,0.811,2.327
8,БДЧР,Ясна поляна,32.32,7.55,16.501,51.06,8.951,36.14,4.595,0.255
9,БДИБР,Асеновец,28.2,2.0,11.44,40.57,9.44,36.03,0.313,0.694
10,БДИБР,Боровица,27.3,4.6,23.993,87.89,19.393,85.43,0.113,0.24
11,БДЗБР,Студена,25.2,2.4,17.138,68.01,14.738,64.64,1.756,0.778
12,БДЗБР,Дяково,35.4,8.0,24.214,68.4,16.214,59.18,0.0,0.172
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.313,30.57,0.213,23.05,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.374,61.01,1.174,57.21,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.578,58.79,16.078,55.25,0.138,0.335
16,БДЧР,Порой,45.2,2.0,4.869,10.77,2.869,6.64,0.231,0.0
17,БДЧР,Ахелой,12.35,0.8,3.209,25.98,2.409,20.86,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.223,80.79,3.723,74.99,7.441,7.608
19,БДДР,Ястребино,62.3,3.9,32.531,52.22,28.631,49.03,0.463,0.081
20,БДДР,Кула,20.25,0.7,9.143,45.15,8.443,43.19,0.278,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.012
22,БДДР,Огоста,506.0,67.0,239.22,47.28,172.22,39.23,9.491,5.729
23,БДДР,Сопот,60.908,1.3,32.105,52.71,30.805,51.68,1.227,2.037
24,БДДР,Горни Дъбник,130.0,3.0,46.15,35.5,43.15,33.98,1.204,0.602
25,БДДР,Бели Лом,25.5,3.2,7.893,30.95,4.693,21.04,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.733,60.37,6.233,55.11,0.069,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,134.662,40.81,113.662,36.78,3.623,0.995
28,БДИБР,Жребчево,400.0,30.0,174.208,43.55,144.208,38.98,5.702,4.174
29,БДИБР,Малко Шарково,45.0,3.9,29.623,65.83,25.723,62.59,0.012,0.313
30,БДИБР,Домлян,26.074,0.7,1.96,7.52,1.26,4.96,0.458,0.044
31,БДИБР,Пясъчник,206.53,3.4,16.996,8.23,13.596,6.69,0.869,0.14
32,БДИБР,Тополница,137.108,20.0,39.255,28.63,19.255,16.44,3.241,0.567
33,БДИБР,Тракиец,114.0,24.0,63.435,55.64,39.435,43.82,0.058,0.185
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,137.685,66.98,117.685,63.42,1.43,1.43
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,45.965,32.32,40.555,29.64,1.671,1.065
,БДИБР,Белмекен-Чаира,149.536,5.179,98.8,66.07,93.621,64.85,3.245,11.767
38,БДИБР,Белмекен,144.036,3.81,94.898,65.88,91.088,64.96,,
39,БДИБР,Чаира,5.5,1.369,3.902,70.95,2.533,61.32,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,65.164,75.69,57.922,73.46,3.868,6.304
40,БДИБР,Голям Беглик,62.111,3.942,48.822,78.61,44.88,77.16,,
41,БДИБР,Широка поляна,23.98,3.3,16.342,68.15,13.042,63.06,,
42,БДИБР,Беглика,1.554,0.242,0.913,58.78,0.671,51.18,0.216,0.559
43,БДИБР,Тошков Чарк,1.782,0.276,1.071,60.1,0.795,52.79,0.618,0.535
44,БДИБР,Батак,310.298,19.95,145.989,47.05,126.039,43.41,7.971,8.942
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,411.302,91.55,396.395,91.26,0.992,0.992
46,БДИБР,Цанков камък,110.708,31.2,71.334,64.43,40.134,50.48,3.93,9.5
47,БДИБР,Въча,226.12,24.52,140.972,62.34,116.452,57.76,10.874,19.323
48,БДИБР,Кричим,20.256,1.73,19.312,95.34,17.582,94.91,19.204,21.006
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,269.824,54.26,162.648,41.7,11.678,23.261
50,БДИБР,Студен кладенец,387.772,90.667,221.921,57.23,131.254,44.18,29.642,27.467
51,БДИБР,Ивайловград,156.702,59.526,135.751,86.63,76.225,78.44,31.533,68.786
52,БДИБР,Розов кладенец,20.4,13.268,17.448,85.53,4.18,58.61,,
