number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,514.48,78.52,427.28,75.22,0.446,6.608
2,БДДР,Бели Искър,15.08,1.4,6.902,45.77,5.502,40.22,0.349,0.988
3,БДДР,Среченска бара,15.5,1.0,13.064,84.28,12.064,83.2,0.405,0.683
4,БДДР,Христо Смирненски,27.7,4.2,24.563,88.68,20.363,86.65,0.042,0.334
5,БДДР,Йовковци,92.179,9.0,66.399,72.03,57.399,69.01,0.113,0.903
6,БДЧР,Тича,311.8,40.0,151.786,48.68,111.786,41.13,0.062,2.514
7,БДЧР,Камчия,233.55,76.0,124.688,53.39,48.688,30.9,0.006,3.073
8,БДЧР,Ясна поляна,32.32,7.55,15.074,46.64,7.524,30.38,0.012,0.498
9,БДИБР,Асеновец,28.2,2.0,13.973,49.55,11.973,45.7,0.023,0.336
10,БДИБР,Боровица,27.3,4.6,25.414,93.09,20.814,91.69,0.135,0.39
11,БДЗБР,Студена,25.2,2.4,19.045,75.58,16.645,73.01,0.061,0.767
12,БДЗБР,Дяково,35.4,8.0,28.007,79.12,20.007,73.02,0.0,0.851
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.613,59.85,0.513,55.51,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.056,46.9,0.856,41.72,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.042,57.09,15.542,53.41,0.128,0.545
16,БДЧР,Порой,45.2,2.0,3.101,6.86,1.101,2.55,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.283,26.58,2.483,21.5,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,1.837,1.287
19,БДДР,Ястребино,62.3,3.9,23.52,37.75,19.62,33.6,0.093,1.262
20,БДДР,Кула,20.25,0.7,9.052,44.7,8.352,42.72,0.0,0.069
21,БДДР,Рабиша,43.2,2.4,11.919,27.59,9.519,23.33,0.0,0.046
22,БДДР,Огоста,506.0,67.0,197.42,39.02,130.42,29.71,0.116,6.539
23,БДДР,Сопот,60.908,1.3,33.85,55.58,32.55,54.61,0.729,4.78
24,БДДР,Горни Дъбник,130.0,3.0,35.041,26.95,32.041,25.23,0.556,2.095
25,БДДР,Бели Лом,25.5,3.2,7.91,31.02,4.71,21.12,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,7.252,56.61,5.752,50.86,0.023,0.104
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,111.421,33.76,90.421,29.26,0.729,2.049
28,БДИБР,Жребчево,400.0,30.0,114.779,28.69,84.779,22.91,2.003,7.848
29,БДИБР,Малко Шарково,45.0,3.9,20.865,46.37,16.965,41.28,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.526,9.69,1.826,7.2,0.0,0.7
31,БДИБР,Пясъчник,206.53,3.4,13.484,6.53,10.084,4.96,0.0,0.088
32,БДИБР,Тополница,137.108,20.0,28.003,20.42,8.003,6.83,0.451,12.813
33,БДИБР,Тракиец,114.0,24.0,54.886,48.15,30.886,34.32,0.0,1.57
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,1.574,1.574
35,БДДР,Александър Стамболийски,205.569,20.0,127.42,61.98,107.42,57.89,0.948,2.796
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,16.762,11.79,11.352,8.3,0.271,6.705
,БДИБР,Белмекен-Чаира,149.536,5.179,81.114,54.24,75.935,52.6,0.53,7.905
38,БДИБР,Белмекен,144.036,3.81,76.776,53.3,72.966,52.03,,
39,БДИБР,Чаира,5.5,1.369,4.338,78.87,2.969,71.87,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.487,30.77,19.245,24.41,0.677,0.222
40,БДИБР,Голям Беглик,62.111,3.942,22.707,36.56,18.765,32.26,,
41,БДИБР,Широка поляна,23.98,3.3,3.78,15.76,0.48,2.32,,
42,БДИБР,Беглика,1.554,0.242,0.722,46.46,0.48,36.59,0.029,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,1.094,61.38,0.818,54.31,0.142,0.348
44,БДИБР,Батак,310.298,19.95,175.508,56.56,155.558,53.58,0.751,11.786
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,385.947,85.91,371.04,85.43,0.969,8.336
46,БДИБР,Цанков камък,110.708,31.2,80.28,72.51,49.08,61.73,7.292,1.535
47,БДИБР,Въча,226.12,24.52,131.636,58.22,107.116,53.13,2.305,6.825
48,БДИБР,Кричим,20.256,1.73,19.338,95.47,17.608,95.05,6.653,6.753
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,323.274,65.01,216.098,55.4,2.682,1.266
50,БДИБР,Студен кладенец,387.772,90.667,212.057,54.69,121.39,40.86,1.269,3.322
51,БДИБР,Ивайловград,156.702,59.526,103.841,66.27,44.315,45.6,2.89,6.666
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
