number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,546.305,83.37,459.105,80.82,43.483,18.205
2,БДДР,Бели Искър,15.08,1.4,10.473,69.45,9.073,66.32,8.525,4.692
3,БДДР,Среченска бара,15.5,1.0,15.2,98.06,14.2,97.93,0.787,0.451
4,БДДР,Христо Смирненски,27.7,4.2,25.485,92.0,21.285,90.57,2.427,1.404
5,БДДР,Йовковци,92.179,9.0,71.607,77.68,62.607,75.27,0.729,0.74
6,БДЧР,Тича,311.8,40.0,175.343,56.24,135.343,49.8,1.922,1.922
7,БДЧР,Камчия,233.55,76.0,155.271,66.48,79.271,50.31,5.171,2.44
8,БДЧР,Ясна поляна,32.32,7.55,20.39,63.09,12.84,51.84,0.544,0.255
9,БДИБР,Асеновец,28.2,2.0,14.88,52.77,12.88,49.16,1.968,0.266
10,БДИБР,Боровица,27.3,4.6,25.543,93.56,20.943,92.26,0.575,0.32
11,БДЗБР,Студена,25.2,2.4,23.47,93.14,21.07,92.41,2.521,4.715
12,БДЗБР,Дяково,35.4,8.0,29.349,82.91,21.349,77.92,2.387,0.047
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.446,43.55,0.346,37.45,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.735,77.02,1.535,74.79,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.92,59.87,16.42,56.43,1.897,0.3
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.104,0.012
17,БДЧР,Ахелой,12.35,0.8,3.747,30.34,2.947,25.52,0.023,0.012
18,БДДР,Панчарево,6.465,1.5,5.274,81.57,3.774,76.0,23.624,23.291
19,БДДР,Ястребино,62.3,3.9,34.301,55.06,30.401,52.06,0.278,0.66
20,БДДР,Кула,20.25,0.7,9.469,46.76,8.769,44.85,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.24,28.33,9.84,24.12,0.0,0.012
22,БДДР,Огоста,506.0,67.0,235.18,46.48,168.18,38.31,24.595,4.688
23,БДДР,Сопот,60.908,1.3,49.1,80.61,47.8,80.19,6.227,0.44
24,БДДР,Горни Дъбник,130.0,3.0,48.731,37.49,45.731,36.01,1.227,0.625
25,БДДР,Бели Лом,25.5,3.2,8.687,34.07,5.487,24.61,0.289,0.069
26,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,129.9,39.36,108.9,35.24,0.255,1.574
28,БДИБР,Жребчево,400.0,30.0,196.45,49.11,166.45,44.99,11.068,2.677
29,БДИБР,Малко Шарково,45.0,3.9,30.473,67.72,26.573,64.65,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,14.005,53.71,13.305,52.44,3.318,0.007
31,БДИБР,Пясъчник,206.53,3.4,23.584,11.42,20.184,9.94,0.981,0.102
32,БДИБР,Тополница,137.108,20.0,84.271,61.46,64.271,54.88,10.521,4.502
33,БДИБР,Тракиец,114.0,24.0,63.819,55.98,39.819,44.24,0.926,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.35,100.28,20.15,100.75,14.502,15.66
35,БДДР,Александър Стамболийски,205.569,20.0,151.454,73.68,131.454,70.84,13.533,11.498
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,75.175,52.86,69.765,51.0,18.04,3.288
,БДИБР,Белмекен-Чаира,149.536,5.179,108.163,72.33,102.984,71.34,32.738,10.753
38,БДИБР,Белмекен,144.036,3.81,106.482,73.93,102.672,73.22,,
39,БДИБР,Чаира,5.5,1.369,1.682,30.57,0.313,7.57,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,50.681,58.87,43.439,55.09,9.424,7.357
40,БДИБР,Голям Беглик,62.111,3.942,41.911,67.48,37.969,65.27,,
41,БДИБР,Широка поляна,23.98,3.3,8.771,36.57,5.471,26.45,,
42,БДИБР,Беглика,1.554,0.242,0.965,62.12,0.723,55.13,0.641,0.555
43,БДИБР,Тошков Чарк,1.782,0.276,0.845,47.43,0.569,37.79,1.015,0.564
44,БДИБР,Батак,310.298,19.95,229.642,74.01,209.692,72.22,16.911,11.51
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,396.131,88.18,381.224,87.77,7.934,3.023
46,БДИБР,Цанков камък,110.708,31.2,76.44,69.05,45.24,56.9,19.232,28.434
47,БДИБР,Въча,226.12,24.52,189.556,83.83,165.036,81.86,37.096,33.115
48,БДИБР,Кричим,20.256,1.73,19.624,96.88,17.894,96.59,33.07,30.765
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,353.492,71.09,246.316,63.15,25.652,68.39
50,БДИБР,Студен кладенец,387.772,90.667,308.772,79.63,218.105,73.41,72.675,66.897
51,БДИБР,Ивайловград,156.702,59.526,127.652,81.46,68.126,70.11,74.436,69.885
52,БДИБР,Розов кладенец,20.4,13.268,18.852,92.41,5.584,78.3,,
