number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,567.523,86.61,480.323,84.56,48.582,19.673
2,БДДР,Бели Искър,15.08,1.4,11.342,75.21,9.942,72.68,5.732,8.825
3,БДДР,Среченска бара,15.5,1.0,15.2,98.06,14.2,97.93,0.313,0.428
4,БДДР,Христо Смирненски,27.7,4.2,25.081,90.54,20.881,88.85,0.34,1.216
5,БДДР,Йовковци,92.179,9.0,72.28,78.41,63.28,76.08,0.193,0.751
6,БДЧР,Тича,311.8,40.0,175.092,56.16,135.092,49.7,0.689,2.141
7,БДЧР,Камчия,233.55,76.0,158.01,67.66,82.01,52.05,3.086,2.543
8,БДЧР,Ясна поляна,32.32,7.55,20.598,63.73,13.048,52.68,0.59,0.301
9,БДИБР,Асеновец,28.2,2.0,16.013,56.78,14.013,53.48,0.706,0.324
10,БДИБР,Боровица,27.3,4.6,26.6,97.44,22.0,96.92,0.32,0.32
11,БДЗБР,Студена,25.2,2.4,23.627,93.76,21.227,93.1,2.811,1.516
12,БДЗБР,Дяково,35.4,8.0,31.812,89.87,23.812,86.91,3.287,0.249
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.496,48.44,0.396,42.86,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.027,90.01,1.827,89.04,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.585,61.98,17.085,58.71,0.705,0.3
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.023,0.0
17,БДЧР,Ахелой,12.35,0.8,3.738,30.27,2.938,25.44,0.035,0.0
18,БДДР,Панчарево,6.465,1.5,5.331,82.46,3.831,77.16,24.509,24.259
19,БДДР,Ястребино,62.3,3.9,33.875,54.37,29.975,51.33,0.116,0.683
20,БДДР,Кула,20.25,0.7,9.48,46.81,8.78,44.91,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.223,28.29,9.823,24.08,0.0,0.012
22,БДДР,Огоста,506.0,67.0,249.16,49.24,182.16,41.49,15.856,6.134
23,БДДР,Сопот,60.908,1.3,51.9,85.21,50.6,84.89,1.84,0.451
24,БДДР,Горни Дъбник,130.0,3.0,48.468,37.28,45.468,35.8,0.463,1.076
25,БДДР,Бели Лом,25.5,3.2,8.725,34.22,5.525,24.78,0.069,0.289
26,БДЧР,Съединение,12.81,1.5,8.107,63.29,6.607,58.42,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,129.107,39.12,108.107,34.99,0.104,1.412
28,БДИБР,Жребчево,400.0,30.0,202.54,50.64,172.54,46.63,5.269,5.269
29,БДИБР,Малко Шарково,45.0,3.9,30.5,67.78,26.6,64.72,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,17.041,65.36,16.341,64.4,2.508,0.008
31,БДИБР,Пясъчник,206.53,3.4,23.964,11.6,20.564,10.12,0.552,0.112
32,БДИБР,Тополница,137.108,20.0,92.345,67.35,72.345,61.78,11.319,3.542
33,БДИБР,Тракиец,114.0,24.0,63.564,55.76,39.564,43.96,0.15,0.81
34,БДЗБР,Пчелина,54.2,34.2,54.4,100.37,20.2,101.0,17.604,17.604
35,БДДР,Александър Стамболийски,205.569,20.0,159.314,77.5,139.314,75.07,8.03,1.741
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,84.587,59.48,79.177,57.88,6.748,3.109
,БДИБР,Белмекен-Чаира,149.536,5.179,124.988,83.58,119.809,82.99,29.764,11.134
38,БДИБР,Белмекен,144.036,3.81,122.709,85.19,118.899,84.79,,
39,БДИБР,Чаира,5.5,1.369,2.279,41.43,0.91,22.03,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.523,61.01,45.281,57.43,6.908,5.493
40,БДИБР,Голям Беглик,62.111,3.942,42.745,68.82,38.803,66.71,,
41,БДИБР,Широка поляна,23.98,3.3,9.779,40.78,6.479,31.33,,
42,БДИБР,Беглика,1.554,0.242,0.904,58.14,0.662,50.42,0.528,0.557
43,БДИБР,Тошков Чарк,1.782,0.276,1.078,60.51,0.802,53.27,0.816,0.503
44,БДИБР,Батак,310.298,19.95,232.815,75.03,212.865,73.31,11.54,9.38
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,400.057,89.05,385.15,88.67,4.351,3.123
46,БДИБР,Цанков камък,110.708,31.2,73.716,66.59,42.516,53.47,10.446,7.472
47,БДИБР,Въча,226.12,24.52,184.181,81.45,159.661,79.2,21.47,27.94
48,БДИБР,Кричим,20.256,1.73,19.442,95.98,17.712,95.61,27.828,31.737
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,345.804,69.55,238.628,61.18,13.848,16.842
50,БДИБР,Студен кладенец,387.772,90.667,303.054,78.15,212.387,71.49,18.158,23.889
51,БДИБР,Ивайловград,156.702,59.526,123.404,78.75,63.878,65.73,25.283,25.283
52,БДИБР,Розов кладенец,20.4,13.268,19.356,94.88,6.088,85.36,,
