number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,494.553,75.48,407.353,71.71,1.092,7.153
2,БДДР,Бели Искър,15.08,1.4,6.99,46.35,5.59,40.86,0.444,0.879
3,БДДР,Среченска бара,15.5,1.0,10.733,69.25,9.733,67.12,0.093,0.637
4,БДДР,Христо Смирненски,27.7,4.2,23.139,83.54,18.939,80.59,0.025,0.317
5,БДДР,Йовковци,92.179,9.0,62.478,67.78,53.478,64.29,0.029,0.787
6,БДЧР,Тича,311.8,40.0,141.498,45.38,101.498,37.34,0.057,0.92
7,БДЧР,Камчия,233.55,76.0,107.87,46.19,31.87,20.23,0.214,2.123
8,БДЧР,Ясна поляна,32.32,7.55,12.421,38.43,4.871,19.66,0.012,0.359
9,БДИБР,Асеновец,28.2,2.0,11.893,42.17,9.893,37.76,0.012,0.359
10,БДИБР,Боровица,27.3,4.6,24.411,89.42,19.811,87.27,0.056,0.264
11,БДЗБР,Студена,25.2,2.4,16.366,64.94,13.966,61.25,0.238,0.794
12,БДЗБР,Дяково,35.4,8.0,25.02,70.68,17.02,62.12,0.0,0.78
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.535,52.27,0.435,47.1,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.091,48.44,0.891,43.41,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.117,47.84,12.617,43.36,0.128,0.278
16,БДЧР,Порой,45.2,2.0,2.023,4.48,0.023,0.05,0.069,0.0
17,БДЧР,Ахелой,12.35,0.8,3.213,26.02,2.413,20.89,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.605,86.69,4.105,82.67,4.371,3.269
19,БДДР,Ястребино,62.3,3.9,21.581,34.64,17.681,30.28,0.046,0.127
20,БДДР,Кула,20.25,0.7,8.799,43.45,8.099,41.43,0.0,0.035
21,БДДР,Рабиша,43.2,2.4,11.788,27.29,9.388,23.01,0.0,0.012
22,БДДР,Огоста,506.0,67.0,176.365,34.85,109.365,24.91,0.058,4.225
23,БДДР,Сопот,60.908,1.3,31.942,52.44,30.642,51.41,0.301,0.301
24,БДДР,Горни Дъбник,130.0,3.0,29.69,22.84,26.69,21.02,0.035,0.891
25,БДДР,Бели Лом,25.5,3.2,7.588,29.76,4.388,19.68,0.023,0.058
26,БДЧР,Съединение,12.81,1.5,6.938,54.16,5.438,48.08,0.012,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,103.145,31.26,82.145,26.58,0.0,1.493
28,БДИБР,Жребчево,400.0,30.0,102.576,25.64,72.576,19.62,1.772,1.772
29,БДИБР,Малко Шарково,45.0,3.9,20.35,45.22,16.45,40.02,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.091,8.02,1.391,5.48,0.01,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.127,6.36,9.727,4.79,0.0,0.059
32,БДИБР,Тополница,137.108,20.0,21.229,15.48,1.229,1.05,0.174,0.382
33,БДИБР,Тракиец,114.0,24.0,51.261,44.97,27.261,30.29,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.72,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,113.513,55.22,93.513,50.39,0.264,13.283
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.386,10.12,8.976,6.56,1.306,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,72.255,48.32,67.076,46.47,1.882,3.754
38,БДИБР,Белмекен,144.036,3.81,69.096,47.97,65.286,46.56,,
39,БДИБР,Чаира,5.5,1.369,3.159,57.43,1.79,43.33,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,24.694,28.68,17.452,22.13,0.249,0.167
40,БДИБР,Голям Беглик,62.111,3.942,21.169,34.08,17.227,29.61,,
41,БДИБР,Широка поляна,23.98,3.3,3.525,14.7,0.225,1.09,,
42,БДИБР,Беглика,1.554,0.242,0.724,46.6,0.482,36.75,0.057,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,0.872,48.92,0.596,39.55,0.272,0.006
44,БДИБР,Батак,310.298,19.95,164.154,52.9,144.204,49.67,0.492,1.495
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,349.768,77.86,334.861,77.1,4.215,1.845
46,БДИБР,Цанков камък,110.708,31.2,81.157,73.31,49.957,62.83,3.604,10.91
47,БДИБР,Въча,226.12,24.52,136.318,60.29,111.798,55.46,17.871,9.121
48,БДИБР,Кричим,20.256,1.73,19.684,97.18,17.954,96.91,10.742,12.947
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,304.766,61.29,197.59,50.66,2.324,0.977
50,БДИБР,Студен кладенец,387.772,90.667,223.241,57.57,132.574,44.62,2.19,2.19
51,БДИБР,Ивайловград,156.702,59.526,85.753,54.72,26.227,26.99,2.23,0.345
52,БДИБР,Розов кладенец,20.4,13.268,18.456,90.47,5.188,72.74,,
