number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,521.152,79.53,433.952,76.39,0.388,6.586
2,БДДР,Бели Искър,15.08,1.4,8.045,53.35,6.645,48.58,0.121,1.367
3,БДДР,Среченска бара,15.5,1.0,13.72,88.52,12.72,87.72,0.22,0.683
4,БДДР,Христо Смирненски,27.7,4.2,24.904,89.91,20.704,88.1,0.044,0.336
5,БДДР,Йовковци,92.179,9.0,67.36,73.08,58.36,70.16,0.132,0.93
6,БДЧР,Тича,311.8,40.0,155.058,49.73,115.058,42.33,0.04,2.92
7,БДЧР,Камчия,233.55,76.0,129.748,55.55,53.748,34.11,0.058,3.292
8,БДЧР,Ясна поляна,32.32,7.55,15.885,49.15,8.335,33.65,0.012,0.567
9,БДИБР,Асеновец,28.2,2.0,14.373,50.97,12.373,47.23,0.012,0.394
10,БДИБР,Боровица,27.3,4.6,25.736,94.27,21.136,93.11,0.137,0.38
11,БДЗБР,Студена,25.2,2.4,19.939,79.12,17.539,76.93,0.068,0.78
12,БДЗБР,Дяково,35.4,8.0,29.129,82.28,21.129,77.11,0.0,1.277
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.743,72.51,0.643,69.53,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.063,47.19,0.863,42.05,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.366,58.12,15.866,54.52,0.142,0.559
16,БДЧР,Порой,45.2,2.0,3.375,7.47,1.375,3.18,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.34,27.04,2.54,21.99,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,1.828,1.671
19,БДДР,Ястребино,62.3,3.9,24.944,40.04,21.044,36.03,0.116,1.447
20,БДДР,Кула,20.25,0.7,9.133,45.1,8.433,43.14,0.023,0.081
21,БДДР,Рабиша,43.2,2.4,11.982,27.74,9.582,23.49,0.0,0.035
22,БДДР,Огоста,506.0,67.0,205.0,40.51,138.0,31.44,0.347,7.292
23,БДДР,Сопот,60.908,1.3,37.915,62.25,36.615,61.43,2.002,4.838
24,БДДР,Горни Дъбник,130.0,3.0,37.7,29.0,34.7,27.32,0.799,3.368
25,БДДР,Бели Лом,25.5,3.2,7.995,31.35,4.795,21.5,0.093,0.093
26,БДЧР,Съединение,12.81,1.5,7.376,57.58,5.876,51.95,0.023,0.127
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,114.255,34.62,93.255,30.18,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,124.514,31.13,94.514,25.54,0.096,10.96
29,БДИБР,Малко Шарково,45.0,3.9,22.213,49.36,18.313,44.56,0.104,1.667
30,БДИБР,Домлян,26.074,0.7,5.573,21.37,4.873,19.2,0.0,2.517
31,БДИБР,Пясъчник,206.53,3.4,15.138,7.33,11.738,5.78,0.0,1.823
32,БДИБР,Тополница,137.108,20.0,37.333,27.23,17.333,14.8,0.22,6.921
33,БДИБР,Тракиец,114.0,24.0,56.552,49.61,32.552,36.17,0.006,1.192
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,3.299,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,130.149,63.31,110.149,59.36,0.219,3.022
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,25.048,17.61,19.638,14.35,0.209,8.473
,БДИБР,Белмекен-Чаира,149.536,5.179,86.604,57.91,81.425,56.41,1.434,7.552
38,БДИБР,Белмекен,144.036,3.81,82.522,57.29,78.712,56.13,,
39,БДИБР,Чаира,5.5,1.369,4.082,74.21,2.713,65.67,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,28.139,32.68,20.897,26.5,2.411,4.305
40,БДИБР,Голям Беглик,62.111,3.942,24.314,39.15,20.372,35.02,,
41,БДИБР,Широка поляна,23.98,3.3,3.825,15.95,0.525,2.54,,
42,БДИБР,Беглика,1.554,0.242,0.746,48.0,0.504,38.41,0.054,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,1.102,61.83,0.826,54.83,0.423,0.004
44,БДИБР,Батак,310.298,19.95,184.976,59.61,165.026,56.84,5.174,12.625
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,389.978,86.81,375.071,86.35,3.262,2.034
46,БДИБР,Цанков камък,110.708,31.2,75.747,68.42,44.547,56.03,1.734,1.458
47,БДИБР,Въча,226.12,24.52,139.475,61.68,114.955,57.02,6.135,11.204
48,БДИБР,Кричим,20.256,1.73,19.693,97.22,17.963,96.96,11.038,12.241
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,320.957,64.55,213.781,54.81,1.252,1.252
50,БДИБР,Студен кладенец,387.772,90.667,214.558,55.33,123.891,41.7,0.617,2.704
51,БДИБР,Ивайловград,156.702,59.526,118.326,75.51,58.8,60.51,1.993,18.966
52,БДИБР,Розов кладенец,20.4,13.268,19.284,94.53,6.016,84.35,,
