number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,562.532,85.85,475.332,83.68,41.132,15.526
2,БДДР,Бели Искър,15.08,1.4,11.646,77.22,10.246,74.89,11.404,5.418
3,БДДР,Среченска бара,15.5,1.0,15.21,98.13,14.21,98.0,1.204,1.319
4,БДДР,Христо Смирненски,27.7,4.2,25.232,91.09,21.032,89.5,0.818,1.402
5,БДДР,Йовковци,92.179,9.0,72.377,78.52,63.377,76.19,0.69,0.69
6,БДЧР,Тича,311.8,40.0,175.343,56.24,135.343,49.8,1.659,1.659
7,БДЧР,Камчия,233.55,76.0,158.084,67.69,82.084,52.1,2.641,2.491
8,БДЧР,Ясна поляна,32.32,7.55,20.566,63.63,13.016,52.55,0.602,0.324
9,БДИБР,Асеновец,28.2,2.0,15.933,56.5,13.933,53.18,1.1,0.324
10,БДИБР,Боровица,27.3,4.6,26.61,97.47,22.01,96.96,0.436,0.32
11,БДЗБР,Студена,25.2,2.4,23.364,92.72,20.964,91.95,2.477,1.432
12,БДЗБР,Дяково,35.4,8.0,31.325,88.49,23.325,85.13,2.143,0.239
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.468,45.7,0.368,39.83,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.972,87.56,1.772,86.34,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.533,61.81,17.033,58.53,0.705,0.3
16,БДЧР,Порой,45.2,2.0,5.419,11.99,3.419,7.91,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.738,30.27,2.938,25.44,0.023,0.0
18,БДДР,Панчарево,6.465,1.5,5.274,81.57,3.774,76.0,18.735,18.152
19,БДДР,Ястребино,62.3,3.9,39.973,64.16,36.073,61.77,0.22,0.602
20,БДДР,Кула,20.25,0.7,9.48,46.81,8.78,44.91,0.162,0.035
21,БДДР,Рабиша,43.2,2.4,12.225,28.3,9.825,24.08,0.0,0.023
22,БДДР,Огоста,506.0,67.0,246.96,48.81,179.96,40.99,14.525,4.688
23,БДДР,Сопот,60.908,1.3,51.6,84.72,50.3,84.38,2.535,0.451
24,БДДР,Горни Дъбник,130.0,3.0,48.573,37.36,45.573,35.88,0.313,0.926
25,БДДР,Бели Лом,25.5,3.2,8.744,34.29,5.544,24.86,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,8.107,63.29,6.607,58.42,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,129.22,39.16,108.22,35.02,0.127,1.435
28,БДИБР,Жребчево,400.0,30.0,202.395,50.6,172.395,46.59,7.744,2.71
29,БДИБР,Малко Шарково,45.0,3.9,30.5,67.78,26.6,64.72,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,16.561,63.52,15.861,62.51,3.063,0.008
31,БДИБР,Пясъчник,206.53,3.4,23.926,11.58,20.526,10.1,0.548,0.103
32,БДИБР,Тополница,137.108,20.0,90.958,66.34,70.958,60.59,11.794,3.53
33,БДИБР,Тракиец,114.0,24.0,63.67,55.85,39.67,44.08,0.15,0.602
34,БДЗБР,Пчелина,54.2,34.2,54.25,100.09,20.05,100.25,11.91,11.91
35,БДДР,Александър Стамболийски,205.569,20.0,157.958,76.84,137.958,74.34,8.771,1.473
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,83.882,58.98,78.472,57.36,10.626,3.427
,БДИБР,Белмекен-Чаира,149.536,5.179,121.724,81.4,116.545,80.73,31.703,15.419
38,БДИБР,Белмекен,144.036,3.81,119.537,82.99,115.727,82.53,,
39,БДИБР,Чаира,5.5,1.369,2.187,39.77,0.818,19.81,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.179,60.61,44.937,56.99,8.522,6.791
40,БДИБР,Голям Беглик,62.111,3.942,42.51,68.44,38.568,66.3,,
41,БДИБР,Широка поляна,23.98,3.3,9.668,40.32,6.368,30.79,,
42,БДИБР,Беглика,1.554,0.242,0.906,58.3,0.664,50.61,0.472,0.558
43,БДИБР,Тошков Чарк,1.782,0.276,1.049,58.89,0.773,51.35,0.774,0.753
44,БДИБР,Батак,310.298,19.95,232.629,74.97,212.679,73.25,13.863,13.863
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,399.102,88.84,384.195,88.45,6.782,3.098
46,БДИБР,Цанков камък,110.708,31.2,73.529,66.42,42.329,53.24,15.435,29.295
47,БДИБР,Въча,226.12,24.52,185.729,82.14,161.209,79.96,35.739,29.269
48,БДИБР,Кричим,20.256,1.73,19.607,96.79,17.877,96.49,29.187,31.091
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,346.581,69.7,239.405,61.38,14.499,29.506
50,БДИБР,Студен кладенец,387.772,90.667,304.044,78.41,213.377,71.82,38.896,56.132
51,БДИБР,Ивайловград,156.702,59.526,124.93,79.72,65.404,67.3,55.342,62.769
52,БДИБР,Розов кладенец,20.4,13.268,19.284,94.53,6.016,84.35,,
