number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,576.721,88.02,489.521,86.18,5.843,12.32
2,БДДР,Бели Искър,15.08,1.4,11.668,77.37,10.268,75.06,1.204,1.032
3,БДДР,Среченска бара,15.5,1.0,14.941,96.39,13.941,96.14,0.822,0.602
4,БДДР,Христо Смирненски,27.7,4.2,25.081,90.54,20.881,88.85,0.16,0.744
5,БДДР,Йовковци,92.179,9.0,85.848,93.13,76.848,92.39,0.228,0.86
6,БДЧР,Тича,311.8,40.0,220.159,70.61,180.159,66.28,0.067,3.104
7,БДЧР,Камчия,233.55,76.0,199.852,85.57,123.852,78.61,0.052,3.235
8,БДЧР,Ясна поляна,32.32,7.55,19.529,60.42,11.979,48.36,0.035,0.602
9,БДИБР,Асеновец,28.2,2.0,17.187,60.95,15.187,57.97,0.278,0.544
10,БДИБР,Боровица,27.3,4.6,27.03,99.01,22.43,98.81,0.149,0.38
11,БДЗБР,Студена,25.2,2.4,23.926,94.94,21.526,94.41,0.398,0.782
12,БДЗБР,Дяково,35.4,8.0,32.863,92.83,24.863,90.74,0.006,0.657
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.872,85.2,0.772,83.59,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.22,98.56,2.02,98.42,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,21.02,66.52,18.52,63.64,0.127,0.335
16,БДЧР,Порой,45.2,2.0,5.864,12.97,3.864,8.94,0.012,0.0
17,БДЧР,Ахелой,12.35,0.8,3.328,26.95,2.528,21.89,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.428,83.96,3.928,79.11,10.468,9.681
19,БДДР,Ястребино,62.3,3.9,40.476,64.97,36.576,62.63,0.324,1.586
20,БДДР,Кула,20.25,0.7,8.85,43.7,8.15,41.69,0.058,0.058
21,БДДР,Рабиша,43.2,2.4,12.696,29.39,10.296,25.24,0.0,0.023
22,БДДР,Огоста,506.0,67.0,342.046,67.6,275.046,62.65,3.553,12.616
23,БДДР,Сопот,60.908,1.3,52.662,86.46,51.362,86.17,0.197,0.66
24,БДДР,Горни Дъбник,130.0,3.0,56.914,43.78,53.914,42.45,0.532,1.979
25,БДДР,Бели Лом,25.5,3.2,8.906,34.93,5.706,25.59,0.035,0.359
26,БДЧР,Съединение,12.81,1.5,8.653,67.55,7.153,63.24,0.035,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,155.474,47.11,134.474,43.52,0.108,1.613
28,БДИБР,Жребчево,400.0,30.0,251.494,62.87,221.494,59.86,2.681,22.977
29,БДИБР,Малко Шарково,45.0,3.9,33.964,75.47,30.064,73.15,0.058,1.072
30,БДИБР,Домлян,26.074,0.7,21.304,81.7,20.604,81.2,0.099,5.099
31,БДИБР,Пясъчник,206.53,3.4,48.234,23.35,44.834,22.07,0.0,4.028
32,БДИБР,Тополница,137.108,20.0,117.548,85.73,97.548,83.3,7.35,17.847
33,БДИБР,Тракиец,114.0,24.0,72.015,63.17,48.015,53.35,0.035,0.949
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,185.208,90.1,165.208,89.03,5.548,11.476
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,111.605,78.48,106.195,77.63,2.65,12.28
,БДИБР,Белмекен-Чаира,149.536,5.179,141.273,94.47,136.094,94.28,2.22,6.533
38,БДИБР,Белмекен,144.036,3.81,136.511,94.78,132.701,94.63,,
39,БДИБР,Чаира,5.5,1.369,4.762,86.58,3.393,82.13,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,78.266,90.91,71.024,90.08,2.845,3.313
40,БДИБР,Голям Беглик,62.111,3.942,56.064,90.26,52.122,89.6,,
41,БДИБР,Широка поляна,23.98,3.3,22.203,92.59,18.903,91.4,,
42,БДИБР,Беглика,1.554,0.242,0.822,52.9,0.58,44.21,0.133,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,1.153,64.72,0.877,58.25,0.204,0.319
44,БДИБР,Батак,310.298,19.95,194.541,62.69,174.591,60.13,3.757,11.208
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,411.514,91.6,396.607,91.31,3.297,8.208
46,БДИБР,Цанков камък,110.708,31.2,79.016,71.37,47.816,60.14,13.659,14.514
47,БДИБР,Въча,226.12,24.52,209.689,92.73,185.169,91.85,16.113,20.465
48,БДИБР,Кричим,20.256,1.73,19.84,97.95,18.11,97.76,21.429,18.923
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,391.063,78.65,283.887,72.78,5.645,10.529
50,БДИБР,Студен кладенец,387.772,90.667,316.559,81.64,225.892,76.03,14.172,31.739
51,БДИБР,Ивайловград,156.702,59.526,138.546,88.41,79.02,81.32,34.488,57.462
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,
