number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,519.547,79.29,432.347,76.11,0.491,6.68
2,БДДР,Бели Искър,15.08,1.4,7.561,50.14,6.161,45.03,0.3,1.011
3,БДДР,Среченска бара,15.5,1.0,13.592,87.69,12.592,86.84,0.058,0.613
4,БДДР,Христо Смирненски,27.7,4.2,24.828,89.63,20.628,87.78,0.046,0.338
5,БДДР,Йовковци,92.179,9.0,67.153,72.85,58.153,69.91,0.138,0.934
6,БДЧР,Тича,311.8,40.0,154.3,49.49,114.3,42.05,0.051,2.931
7,БДЧР,Камчия,233.55,76.0,128.664,55.09,52.664,33.43,0.017,3.223
8,БДЧР,Ясна поляна,32.32,7.55,15.683,48.52,8.133,32.83,0.012,0.567
9,БДИБР,Асеновец,28.2,2.0,14.307,50.73,12.307,46.97,0.023,0.174
10,БДИБР,Боровица,27.3,4.6,25.676,94.05,21.076,92.85,0.137,0.38
11,БДЗБР,Студена,25.2,2.4,19.75,78.37,17.35,76.1,0.061,0.813
12,БДЗБР,Дяково,35.4,8.0,28.926,81.71,20.926,76.37,0.0,0.851
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.675,65.88,0.575,62.19,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.096,48.65,0.896,43.65,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.294,57.89,15.794,54.27,0.138,0.555
16,БДЧР,Порой,45.2,2.0,3.313,7.33,1.313,3.04,0.012,0.023
17,БДЧР,Ахелой,12.35,0.8,3.328,26.95,2.528,21.89,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.482,84.8,3.982,80.21,1.778,1.778
19,БДДР,Ястребино,62.3,3.9,24.642,39.55,20.742,35.52,0.174,1.343
20,БДДР,Кула,20.25,0.7,9.116,45.02,8.416,43.05,0.0,0.069
21,БДДР,Рабиша,43.2,2.4,11.966,27.7,9.566,23.45,0.0,0.046
22,БДДР,Огоста,506.0,67.0,203.33,40.18,136.33,31.05,0.347,6.713
23,БДДР,Сопот,60.908,1.3,37.12,60.94,35.82,60.09,1.597,4.838
24,БДДР,Горни Дъбник,130.0,3.0,37.124,28.56,34.124,26.87,1.319,3.368
25,БДДР,Бели Лом,25.5,3.2,7.944,31.15,4.744,21.27,0.116,0.509
26,БДЧР,Съединение,12.81,1.5,7.35,57.38,5.85,51.72,0.035,0.127
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,113.575,34.42,92.575,29.96,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,122.532,30.63,92.532,25.01,3.417,10.66
29,БДИБР,Малко Шарково,45.0,3.9,21.83,48.51,17.93,43.63,0.104,1.412
30,БДИБР,Домлян,26.074,0.7,4.766,18.28,4.066,16.03,0.0,3.333
31,БДИБР,Пясъчник,206.53,3.4,14.633,7.09,11.233,5.53,0.0,2.193
32,БДИБР,Тополница,137.108,20.0,35.936,26.21,15.936,13.61,1.088,5.88
33,БДИБР,Тракиец,114.0,24.0,56.216,49.31,32.216,35.8,0.0,1.505
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438
35,БДДР,Александър Стамболийски,205.569,20.0,129.584,63.04,109.584,59.05,0.168,2.965
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,22.962,16.15,17.552,12.83,0.487,8.415
,БДИБР,Белмекен-Чаира,149.536,5.179,85.27,57.02,80.091,55.48,2.304,7.969
38,БДИБР,Белмекен,144.036,3.81,81.128,56.32,77.318,55.14,,
39,БДИБР,Чаира,5.5,1.369,4.142,75.3,2.773,67.12,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.555,32.01,20.313,25.76,1.544,3.719
40,БДИБР,Голям Беглик,62.111,3.942,23.715,38.18,19.773,33.99,,
41,БДИБР,Широка поляна,23.98,3.3,3.84,16.01,0.54,2.61,,
42,БДИБР,Беглика,1.554,0.242,0.735,47.3,0.493,37.58,0.051,0.479
43,БДИБР,Тошков Чарк,1.782,0.276,1.147,64.38,0.871,57.86,0.221,0.129
44,БДИБР,Батак,310.298,19.95,182.953,58.96,163.003,56.14,4.342,12.857
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,390.509,86.92,375.602,86.48,0.879,2.107
46,БДИБР,Цанков камък,110.708,31.2,76.249,68.87,45.049,56.66,2.576,1.467
47,БДИБР,Въча,226.12,24.52,138.125,61.08,113.605,56.35,6.61,10.412
48,БДИБР,Кричим,20.256,1.73,19.641,96.96,17.911,96.68,10.266,11.268
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,322.663,64.89,215.487,55.24,8.377,1.314
50,БДИБР,Студен кладенец,387.772,90.667,214.019,55.19,123.352,41.52,0.856,2.935
51,БДИБР,Ивайловград,156.702,59.526,114.256,72.91,54.73,56.32,2.649,19.111
52,БДИБР,Розов кладенец,20.4,13.268,19.248,94.35,5.98,83.85,,
