number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,557.284,85.05,470.084,82.75,4.16,20.121
2,БДДР,Бели Искър,15.08,1.4,10.223,67.79,8.823,64.49,0.623,0.719
3,БДДР,Среченска бара,15.5,1.0,15.008,96.83,14.008,96.61,1.389,1.829
4,БДДР,Христо Смирненски,27.7,4.2,25.32,91.41,21.12,89.87,0.183,0.329
5,БДДР,Йовковци,92.179,9.0,70.796,76.8,61.796,74.29,0.251,0.801
6,БДЧР,Тича,311.8,40.0,169.056,54.22,129.056,47.48,0.066,2.535
7,БДЧР,Камчия,233.55,76.0,150.89,64.61,74.89,47.53,0.014,3.058
8,БДЧР,Ясна поляна,32.32,7.55,19.699,60.95,12.149,49.05,0.012,0.428
9,БДИБР,Асеновец,28.2,2.0,16.067,56.98,14.067,53.69,0.093,0.405
10,БДИБР,Боровица,27.3,4.6,27.1,99.27,22.5,99.12,0.101,0.39
11,БДЗБР,Студена,25.2,2.4,22.958,91.1,20.558,90.17,0.399,0.749
12,БДЗБР,Дяково,35.4,8.0,33.352,94.22,25.352,92.53,0.0,0.22
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.919,89.71,0.819,88.59,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.095,93.03,1.895,92.35,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.62,62.09,17.12,58.83,0.281,0.489
16,БДЧР,Порой,45.2,2.0,5.041,11.15,3.041,7.04,0.046,0.012
17,БДЧР,Ахелой,12.35,0.8,3.646,29.52,2.846,24.64,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,18.63,18.63
19,БДДР,Ястребино,62.3,3.9,31.384,50.38,27.484,47.06,0.324,1.412
20,БДДР,Кула,20.25,0.7,9.46,46.72,8.76,44.81,0.012,0.046
21,БДДР,Рабиша,43.2,2.4,12.178,28.19,9.778,23.97,0.0,0.023
22,БДДР,Огоста,506.0,67.0,238.975,47.23,171.975,39.17,0.231,8.275
23,БДДР,Сопот,60.908,1.3,51.9,85.21,50.6,84.89,0.324,1.713
24,БДДР,Горни Дъбник,130.0,3.0,46.045,35.42,43.045,33.89,0.972,1.586
25,БДДР,Бели Лом,25.5,3.2,8.535,33.47,5.335,23.92,0.208,0.093
26,БДЧР,Съединение,12.81,1.5,7.904,61.7,6.404,56.62,0.046,0.127
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,125.139,37.92,104.139,33.7,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,184.786,46.2,154.786,41.83,0.13,12.908
29,БДИБР,Малко Шарково,45.0,3.9,29.341,65.2,25.441,61.9,0.104,1.296
30,БДИБР,Домлян,26.074,0.7,17.105,65.6,16.405,64.65,0.004,3.06
31,БДИБР,Пясъчник,206.53,3.4,22.596,10.94,19.196,9.45,0.0,3.519
32,БДИБР,Тополница,137.108,20.0,92.219,67.26,72.219,61.67,1.157,11.366
33,БДИБР,Тракиец,114.0,24.0,61.803,54.21,37.803,42.0,0.035,0.706
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238
35,БДДР,Александър Стамболийски,205.569,20.0,160.04,77.85,140.04,75.47,1.918,13.516
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,72.499,50.98,67.089,49.04,2.733,6.768
,БДИБР,Белмекен-Чаира,149.536,5.179,123.078,82.31,117.899,81.67,7.389,10.976
38,БДИБР,Белмекен,144.036,3.81,119.784,83.16,115.974,82.71,,
39,БДИБР,Чаира,5.5,1.369,3.294,59.88,1.925,46.59,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,49.384,57.36,42.142,53.45,1.776,3.752
40,БДИБР,Голям Беглик,62.111,3.942,40.759,65.62,36.817,63.29,,
41,БДИБР,Широка поляна,23.98,3.3,8.625,35.97,5.325,25.75,,
42,БДИБР,Беглика,1.554,0.242,0.759,48.84,0.517,39.4,0.159,0.008
43,БДИБР,Тошков Чарк,1.782,0.276,1.529,85.81,1.253,83.21,0.363,0.446
44,БДИБР,Батак,310.298,19.95,223.296,71.96,203.346,70.04,4.995,12.556
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,403.982,89.92,389.075,89.58,1.36,3.816
46,БДИБР,Цанков камък,110.708,31.2,82.935,74.91,51.735,65.07,5.505,1.652
47,БДИБР,Въча,226.12,24.52,161.407,71.38,136.887,67.9,12.562,24.9
48,БДИБР,Кричим,20.256,1.73,19.71,97.31,17.98,97.06,26.364,26.464
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,324.622,65.29,217.446,55.75,2.275,29.341
50,БДИБР,Студен кладенец,387.772,90.667,279.817,72.16,189.15,63.66,23.822,29.279
51,БДИБР,Ивайловград,156.702,59.526,132.869,84.79,73.343,75.47,24.186,6.94
52,БДИБР,Розов кладенец,20.4,13.268,17.772,87.12,4.504,63.15,,
