number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,513.681,78.39,426.481,75.08,9.918,3.763
2,БДДР,Бели Искър,15.08,1.4,9.653,64.01,8.253,60.33,0.797,0.507
3,БДДР,Среченска бара,15.5,1.0,14.701,94.85,13.701,94.49,2.824,1.713
4,БДДР,Христо Смирненски,27.7,4.2,20.892,75.42,16.692,71.03,0.344,0.749
5,БДДР,Йовковци,92.179,9.0,76.466,82.95,67.466,81.11,0.112,0.694
6,БДЧР,Тича,311.8,40.0,186.11,59.69,146.11,53.76,1.456,1.456
7,БДЧР,Камчия,233.55,76.0,159.269,68.19,83.269,52.85,1.753,2.506
8,БДЧР,Ясна поляна,32.32,7.55,18.498,57.23,10.948,44.2,0.556,0.347
9,БДИБР,Асеновец,28.2,2.0,11.84,41.99,9.84,37.56,0.382,0.382
10,БДИБР,Боровица,27.3,4.6,24.3,89.01,19.7,86.78,0.255,0.255
11,БДЗБР,Студена,25.2,2.4,19.387,76.93,16.987,74.5,1.183,0.847
12,БДЗБР,Дяково,35.4,8.0,22.759,64.29,14.759,53.87,0.0,0.172
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.295,28.79,0.195,21.08,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.131,50.24,0.931,45.39,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.68,59.11,16.18,55.6,0.335,0.335
16,БДЧР,Порой,45.2,2.0,5.228,11.57,3.228,7.47,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.445,27.89,2.645,22.9,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.115,79.12,3.615,72.81,3.075,4.075
19,БДДР,Ястребино,62.3,3.9,33.81,54.27,29.91,51.22,0.463,0.081
20,БДДР,Кула,20.25,0.7,9.343,46.14,8.643,44.21,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.328,28.54,9.928,24.33,0.0,0.0
22,БДДР,Огоста,506.0,67.0,241.45,47.72,174.45,39.74,9.144,7.118
23,БДДР,Сопот,60.908,1.3,35.098,57.62,33.798,56.7,1.308,0.22
24,БДДР,Горни Дъбник,130.0,3.0,46.73,35.95,43.73,34.43,0.961,0.347
25,БДДР,Бели Лом,25.5,3.2,8.012,31.42,4.812,21.58,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.858,61.34,6.358,56.22,0.069,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.569,41.08,114.569,37.08,1.007,1.007
28,БДИБР,Жребчево,400.0,30.0,179.542,44.89,149.542,40.42,3.298,1.701
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.0,0.0
30,БДИБР,Домлян,26.074,0.7,3.851,14.77,3.151,12.42,0.45,0.004
31,БДИБР,Пясъчник,206.53,3.4,19.6,9.49,16.2,7.98,0.897,0.087
32,БДИБР,Тополница,137.108,20.0,50.312,36.7,30.312,25.88,0.567,0.567
33,БДИБР,Тракиец,114.0,24.0,63.11,55.36,39.11,43.46,0.035,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,128.22,62.37,108.22,58.32,2.882,1.029
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,41.882,29.45,36.472,26.66,2.122,3.274
,БДИБР,Белмекен-Чаира,149.536,5.179,89.582,59.91,84.403,58.47,2.147,6.76
38,БДИБР,Белмекен,144.036,3.81,85.344,59.25,81.534,58.14,,
39,БДИБР,Чаира,5.5,1.369,4.238,77.05,2.869,69.45,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,58.273,67.69,51.031,64.72,3.446,8.407
40,БДИБР,Голям Беглик,62.111,3.942,44.202,71.17,40.26,69.21,,
41,БДИБР,Широка поляна,23.98,3.3,14.071,58.68,10.771,52.08,,
42,БДИБР,Беглика,1.554,0.242,0.921,59.26,0.679,51.74,0.172,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,0.524,29.41,0.248,16.47,0.501,0.626
44,БДИБР,Батак,310.298,19.95,175.595,56.59,155.645,53.61,10.568,0.536
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,411.832,91.67,396.925,91.39,6.34,8.796
46,БДИБР,Цанков камък,110.708,31.2,78.574,70.97,47.374,59.58,11.642,17.329
47,БДИБР,Въча,226.12,24.52,141.41,62.54,116.89,57.98,22.834,5.513
48,БДИБР,Кричим,20.256,1.73,19.364,95.6,17.634,95.19,5.521,7.124
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,288.523,58.03,181.347,46.49,8.415,0.872
50,БДИБР,Студен кладенец,387.772,90.667,249.365,64.31,158.698,53.41,9.796,2.385
51,БДИБР,Ивайловград,156.702,59.526,111.34,71.05,51.814,53.32,7.074,0.416
52,БДИБР,Розов кладенец,20.4,13.268,19.032,93.29,5.764,80.82,,
